partition_id	k	tip_id	cluster_id	medoid_tip	host_only	row_sha256
host_genetic_medoid_k20	20	GCF_003322845.1	K20C003	GCF_013391275.1	PASS	6f760b6a2ca6696e099d2bce6dd4985caf72c72fa0885a83ada2ef65817c1146
host_genetic_medoid_k20	20	GCF_900499545.1	K20C014	GCF_003317605.1	PASS	82eaeee511a6ecc5cc5a0e886652d11ae0f85343005399f9bd81fcbe94e8be13
host_genetic_medoid_k20	20	GCF_003328195.1	K20C010	GCF_009395265.1	PASS	a1fa373fbb27ba7f290270acdd1fa156aa090992669791c005ac709ece0190f9
host_genetic_medoid_k20	20	GCF_002770195.1	K20C003	GCF_013391275.1	PASS	df2664fae8ad1d75056b077252bde9cdffbef1f77b9a3bc576843270461e7ffa
host_genetic_medoid_k20	20	GCF_002016465.1	K20C003	GCF_013391275.1	PASS	0c6f01e3c4d2201d94953a8e8b0242b8edfd1523f1bedc488d4945de90c78c61
host_genetic_medoid_k20	20	GCF_002941745.1	K20C010	GCF_009395265.1	PASS	a7ce56a32862c0ac3e96a56356e77410da2a5faae18d17bf1bcc1a9fc8a90234
host_genetic_medoid_k20	20	GCF_002190145.1	K20C010	GCF_009395265.1	PASS	d23ff6fa6161a3c07760e4f6c272c788798803f6493859d79cd06f84bb84b3cf
host_genetic_medoid_k20	20	GCF_003301195.1	K20C014	GCF_003317605.1	PASS	37477ad9b6216a4cbc5873a1369fc2048854a753e2fcabbca566e3c8cee30487
host_genetic_medoid_k20	20	GCF_017163155.1	K20C003	GCF_013391275.1	PASS	970a9f00f1f18383e085f4c6ff0708783e708c618cc02de024613ed43c38bcd3
host_genetic_medoid_k20	20	GCF_003145395.1	K20C003	GCF_013391275.1	PASS	b6f62cfffca1ae9bb2318a3d93806c676d893de406f2c4f20b017dfd2fe3cc29
host_genetic_medoid_k20	20	GCF_003300725.1	K20C016	GCF_000807565.1	PASS	a9cf4ef6808850a1dec87d23bd2462da50b338c4f2c7bcaf48c489f55ecb54e7
host_genetic_medoid_k20	20	GCF_001650275.1	K20C009	GCF_002806795.1	PASS	ee80a0134add246d71d3472b292ff031902020316b4eb0c69fdb6a0dd2744d5d
host_genetic_medoid_k20	20	GCF_014494815.1	K20C010	GCF_009395265.1	PASS	d0d3a4ba350fa561d6e63a92211ce548eed56b682ef11d2a8d606af8a1d49603
host_genetic_medoid_k20	20	GCF_002535515.1	K20C003	GCF_013391275.1	PASS	842832305dc9d6a8beb5ea1e24cb1c47eaa43a02931813dc894729a5ccfdea4f
host_genetic_medoid_k20	20	GCF_000798075.1	K20C003	GCF_013391275.1	PASS	f863943ac9eb961abcf9257977db74a28d5997774d3a37c1bb3d17c60be9a895
host_genetic_medoid_k20	20	GCF_002232295.1	K20C010	GCF_009395265.1	PASS	19bf71cd4a704352cbd30ee7527f58a06a1553bc0427da0115318e1cb6e830e4
host_genetic_medoid_k20	20	GCF_004569745.1	K20C003	GCF_013391275.1	PASS	6bbcf72fa074b062cbcb5b46220676fd56573994d209887b31e5eb3f36144bbe
host_genetic_medoid_k20	20	GCF_000418675.1	K20C011	GCF_001520375.1	PASS	bdf92d7dba39884a0267fe7aff4948cd01c50e3b3ad8428bc0336540d1a3092b
host_genetic_medoid_k20	20	GCF_006232215.1	K20C003	GCF_013391275.1	PASS	321ed01a9340b6a9b46ae2d316a533a3e780ea212952109d973c4503c3f45713
host_genetic_medoid_k20	20	GCF_006238305.1	K20C014	GCF_003317605.1	PASS	1cf896e00bdcc1474eee94454afdbecb5f17d7a7866b1d3c37550415891b249a
host_genetic_medoid_k20	20	GCF_000492235.1	K20C010	GCF_009395265.1	PASS	fcc6610ec77156cf095f886c0e38679317fe24a05b35889cedacea95903a5b6b
host_genetic_medoid_k20	20	GCF_003981055.1	K20C010	GCF_009395265.1	PASS	6a194d94ae1f3436f2a79a2591097022825aa80e36baf045bb723ea9a6a438a5
host_genetic_medoid_k20	20	GCF_005395665.1	K20C003	GCF_013391275.1	PASS	4c7e519d0b10d1216e2fc4b2e57ddd4983d5ab615c3d3c1d7eb4a5c35e9735ef
host_genetic_medoid_k20	20	GCF_015163255.1	K20C004	GCF_902705595.1	PASS	a22b701e8baecf56cc09002ecdd9bc9701254f0c54b1147a4373c3fea6361105
host_genetic_medoid_k20	20	GCF_000357005.2	K20C003	GCF_013391275.1	PASS	91ea30c97c4b635a478a2849ede250ed3022fc67a88e084dc98a20322634408e
host_genetic_medoid_k20	20	GCF_006349805.1	K20C010	GCF_009395265.1	PASS	8af9b6d328c8c47d58ff41d4e3367fdcd3cd0a9024d31d5055c7450e75f35ed5
host_genetic_medoid_k20	20	GCF_013369795.1	K20C003	GCF_013391275.1	PASS	e1d7d800d8fbf4f006f781f2d87d2314f9566e927ff37a0bbecbacd5a78b55cd
host_genetic_medoid_k20	20	GCF_004661505.1	K20C003	GCF_013391275.1	PASS	cba4cea8753dcaae5105176fe2e2cd108ba725d62442d2ae9360588db3638764
host_genetic_medoid_k20	20	GCF_002465635.1	K20C003	GCF_013391275.1	PASS	48c298b7cacc3b413945787888b7d9d1ebe5699dbbc3e409296bc7344498e5d8
host_genetic_medoid_k20	20	GCF_016889485.1	K20C010	GCF_009395265.1	PASS	76a8267d5494fd4f3be63dcc4c6aed7a2667693ca8cba80ebd0108aa78204309
host_genetic_medoid_k20	20	GCF_006236075.1	K20C010	GCF_009395265.1	PASS	93ccd636701dda4c75067dccfa7411730893e8b88920910bc08351d9174ebdc1
host_genetic_medoid_k20	20	GCF_015160015.1	K20C003	GCF_013391275.1	PASS	5142f09fbdf34997445b1791a9626ebcefd6a4a8122207698f15acad4069c758
host_genetic_medoid_k20	20	GCF_001679985.1	K20C003	GCF_013391275.1	PASS	3ec5a29d3255090f1bcc3459b74d1865ee3f5ccad56587d75dc745fd8fcdfc04
host_genetic_medoid_k20	20	GCF_003830805.1	K20C003	GCF_013391275.1	PASS	c53962808d8f840618a7441dbd09185993f313e7308a144b69e69e066373bcad
host_genetic_medoid_k20	20	GCF_020422075.1	K20C015	GCF_009910875.1	PASS	c4f965f407d2cdd863601ac3e1629ab7815b7160fccbf98804fdf3007d88580b
host_genetic_medoid_k20	20	GCF_900196545.1	K20C010	GCF_009395265.1	PASS	03e7097a8766c404b7fd56670590658f73abf1611aeb87ff56b7332c8c3b44e2
host_genetic_medoid_k20	20	GCF_017594025.1	K20C010	GCF_009395265.1	PASS	443be73ac6e380af5035f94343e78cde4e4b34051709f9711a5350f5a85549a1
host_genetic_medoid_k20	20	GCF_905219285.1	K20C003	GCF_013391275.1	PASS	43c41d1e5fee52e5b35fdf2836bfbb0f3087a3acf09ee353842f5386a5af6a2b
host_genetic_medoid_k20	20	GCF_000304075.2	K20C010	GCF_009395265.1	PASS	c3c842561df753cb8de0462c8f1604fc87f9822339cf962f555b45ea0ac22fdd
host_genetic_medoid_k20	20	GCF_005399365.1	K20C003	GCF_013391275.1	PASS	fcefebd805bb66714a23724afaebaecb454d0850a62e02ba6c58d148ed42a8df
host_genetic_medoid_k20	20	GCF_004767025.1	K20C003	GCF_013391275.1	PASS	587d7114a002dcf55e62e82c9772532c99ead2968259890ce6352c46df3037f4
host_genetic_medoid_k20	20	GCF_019800285.1	K20C010	GCF_009395265.1	PASS	9bf2c6f669d82258dd4f6c3268e406705d5d6e929c33dffae43bc13ae3863a41
host_genetic_medoid_k20	20	GCF_002973095.1	K20C016	GCF_000807565.1	PASS	38c8db894ba50ae877188a42b46c5bfe7257f7252653c05505f341696e8053cf
host_genetic_medoid_k20	20	GCF_002916665.1	K20C018	GCF_009880335.1	PASS	d4940ec236783d812e312972b2ed5ad6001936e0e15dc2095dfec1b557ae9b49
host_genetic_medoid_k20	20	GCF_021108615.1	K20C003	GCF_013391275.1	PASS	0f03f20555fe9d2cc7a6565b1b78100bad4229962a278c0c52cbb116b54b9075
host_genetic_medoid_k20	20	GCF_011045235.1	K20C018	GCF_009880335.1	PASS	8e4cc3d798724c4d514cfcd9f4c936dc96a7fd9865f77921528b16f87ce61fb4
host_genetic_medoid_k20	20	GCF_019841145.1	K20C010	GCF_009395265.1	PASS	0a84138fea558618bf2c40cb0dd7af281e9126c9ba94ee8869159577b32718a4
host_genetic_medoid_k20	20	GCF_002769655.1	K20C003	GCF_013391275.1	PASS	756bad102e4102c6020b53a340065afc094b0d7efb938bbabcbd8beb9bb3552e
host_genetic_medoid_k20	20	GCF_014855895.1	K20C016	GCF_000807565.1	PASS	9f5dc02375e09605bcd3ce9d066bc018d58424a27d0569003b3d978682dc12ff
host_genetic_medoid_k20	20	GCF_006350385.1	K20C010	GCF_009395265.1	PASS	da1983c15fb1ec1e823310a5e56ef0c89167cb559e08e0369544f22bbd111765
host_genetic_medoid_k20	20	GCF_009627495.1	K20C009	GCF_002806795.1	PASS	2b6067354ce72c3f6f444be2fe77990c9bb1d585864c5fc015b15ebe82feda14
host_genetic_medoid_k20	20	GCF_003829865.1	K20C010	GCF_009395265.1	PASS	031a42320d038f3e475ca2bee29453674eddf610b39dcdb7d48541b0bfa69e48
host_genetic_medoid_k20	20	GCF_002810895.1	K20C018	GCF_009880335.1	PASS	1779b8945e17978f63b84c326fbee5d5ffb50f4bd6663aa33c74eb345ad124cd
host_genetic_medoid_k20	20	GCF_014170995.1	K20C003	GCF_013391275.1	PASS	737f2a316f3a56ec74673dcc058a25aee4a276accf017affc88faeefaa2a66c9
host_genetic_medoid_k20	20	GCF_000781295.1	K20C016	GCF_000807565.1	PASS	eaddb7bb87dd6ad56c016c0d186be56932060db34b6654c8385e955290a370b5
host_genetic_medoid_k20	20	GCF_002767435.1	K20C003	GCF_013391275.1	PASS	a0efbed514d8490917e54ff7dffd118b188ca9f359de0059cfe02c4bcc097b3e
host_genetic_medoid_k20	20	GCF_003982245.1	K20C003	GCF_013391275.1	PASS	656d1afb5baf4e23e7a82309ff78625be5c49493a1d141e0c4b3f567373ed59b
host_genetic_medoid_k20	20	GCF_900479215.1	K20C010	GCF_009395265.1	PASS	526e250d785c2bd19b6e6f40c0e5700fad0b078fb533fcc1151c0d37debd4597
host_genetic_medoid_k20	20	GCF_020089695.1	K20C012	GCF_005397685.1	PASS	e7ff9e0f5b482705bf5af795b852d6a2c1a63b470880573a38f4908b06f7c189
host_genetic_medoid_k20	20	GCF_003337025.1	K20C015	GCF_009910875.1	PASS	b5e570d0d5ae516ad06af6b6553a687d5b3439d648de830a834c57799b4750a6
host_genetic_medoid_k20	20	GCF_016903995.1	K20C010	GCF_009395265.1	PASS	3e5c21bdeb106ed85e56e0786c48f5f8666789a303e7da619d3f2b666497fcd1
host_genetic_medoid_k20	20	GCF_016761285.1	K20C014	GCF_003317605.1	PASS	a3d11e4f24bb760ca9a6b5d10d24ed977e864a870db728e403ca7972afd69b80
host_genetic_medoid_k20	20	GCF_001619145.1	K20C009	GCF_002806795.1	PASS	b5025306d11aca519163543197a0110c93782adae02a1bd0391b2effbe6ed451
host_genetic_medoid_k20	20	GCF_900480335.1	K20C003	GCF_013391275.1	PASS	8055f63bdd24468d93f91267addc99a4a4a02ddb299bfc010191a8d2a42b58c2
host_genetic_medoid_k20	20	GCF_019104435.1	K20C020	GCF_000692515.1	PASS	b54345dab9f07a50e7923c1a47371c0e404f1a24db5dcca039905f9026195803
host_genetic_medoid_k20	20	GCF_001638135.1	K20C015	GCF_009910875.1	PASS	b4e92fc8d0e1decaa46632b49252071f4d014ad8961b412e799a05f01b5240fd
host_genetic_medoid_k20	20	GCF_020786115.1	K20C012	GCF_005397685.1	PASS	d8d7e285a5cf66846526b52aa9e8befa08e77d89df42528ab88379f85a59ec9f
host_genetic_medoid_k20	20	GCF_000773575.1	K20C010	GCF_009395265.1	PASS	f86cb47113434740c6e6992e302616c0c9d675bf1301ed83c7d793bba7c44404
host_genetic_medoid_k20	20	GCF_000267105.1	K20C009	GCF_002806795.1	PASS	8433d181d5f30c76c11c8cb47ed6e651ea8f7133d0e53561027c96e022e1602a
host_genetic_medoid_k20	20	GCF_008389185.1	K20C014	GCF_003317605.1	PASS	9d229cea2491fbed59ceb5494088ca88e779d36a5034cccfec46be0730e299b3
host_genetic_medoid_k20	20	GCF_000753155.1	K20C003	GCF_013391275.1	PASS	e90231e3df16d9526b9cffd3bc11f1157516865de0b7a824722a746e82b090e2
host_genetic_medoid_k20	20	GCF_902505045.1	K20C010	GCF_009395265.1	PASS	f9e32b0d9bddc257ef03501fdd3f27088f9fb7e1cb36a797e32ed435b34f7423
host_genetic_medoid_k20	20	GCF_000249175.1	K20C016	GCF_000807565.1	PASS	284058e30073bdb88c8e95eaa90d7df2785f69cfd10b48343a735f3c4744d89a
host_genetic_medoid_k20	20	GCF_005393525.1	K20C003	GCF_013391275.1	PASS	d7522b4300e9d81b7cbdb5a5011eefeca28a7604e0e1e171c37213a5bea942d0
host_genetic_medoid_k20	20	GCF_020162325.1	K20C003	GCF_013391275.1	PASS	f9735d0d3d94aa73305b631c39b89faec533d53422a66f60e09e86a21520a96c
host_genetic_medoid_k20	20	GCF_003306715.1	K20C014	GCF_003317605.1	PASS	2eb3371a965b8e6b17c482ea320877d0cf26138381559e1798454c30bbcbbf79
host_genetic_medoid_k20	20	GCF_902705595.1	K20C004	GCF_902705595.1	PASS	468bc56341130d781daf0308e8d7a1eddb72686a184af15f7f195a645d3cf88a
host_genetic_medoid_k20	20	GCF_900500585.1	K20C014	GCF_003317605.1	PASS	9e37cc2616d3aa03a7c9c3900e0641abd41b25a0c3fd4ee727565878e803ff59
host_genetic_medoid_k20	20	GCF_004960695.1	K20C016	GCF_000807565.1	PASS	23d019832a302df9bfbc6ea9f2b7b27e812f4be5322ba1138eb6fec4ee3369cd
host_genetic_medoid_k20	20	GCF_002515365.1	K20C003	GCF_013391275.1	PASS	8019e3dfd978f98d43acc19c786415ac82f942439a23a5428ea838807b48491f
host_genetic_medoid_k20	20	GCF_900479335.1	K20C016	GCF_000807565.1	PASS	e3b745a712b3f5e24ff8846c9de0ffcd1011a8fd8b74a74a3773af1a373d61b2
host_genetic_medoid_k20	20	GCF_015731485.1	K20C010	GCF_009395265.1	PASS	93f747bf8b0f82548812b8f082524b6347a25ebabf035919d11e80c51d9e5bcf
host_genetic_medoid_k20	20	GCF_003000615.1	K20C010	GCF_009395265.1	PASS	38aead5498c33dab53f2935cc8cbc2300e7f600f854d2605b95fb4b1cf5af697
host_genetic_medoid_k20	20	GCF_000781575.1	K20C016	GCF_000807565.1	PASS	0a4b004fac8ae26c9fc706d4e585721ef3d245201fea11fd5b4e697a8b668ea9
host_genetic_medoid_k20	20	GCF_009832985.1	K20C010	GCF_009395265.1	PASS	0e14c07e485c6cfdec997dd981eba39c969a93a90ff49d6c9bba2f1fcf81c20e
host_genetic_medoid_k20	20	GCF_000355295.1	K20C003	GCF_013391275.1	PASS	872c887787859469cd9edf4a0884695395ead91bcae656c9f66e825ee2f9f2a3
host_genetic_medoid_k20	20	GCF_916160245.1	K20C011	GCF_001520375.1	PASS	789d8202ed47f9c74cbd947d2abb838d474f9a39f1e0fcc1d9372f1ddedd6033
host_genetic_medoid_k20	20	GCF_003360075.1	K20C009	GCF_002806795.1	PASS	33731dfdb73192c31bdeb55037648c3ed708e3699878dc10cf8a5bdf1bed72ec
host_genetic_medoid_k20	20	GCF_000358855.2	K20C010	GCF_009395265.1	PASS	3a11553dbcf7cc2642949826192dc428072ce79005dc62472f9f7aa254ecf0c2
host_genetic_medoid_k20	20	GCF_002535305.1	K20C016	GCF_000807565.1	PASS	c41ddcb1ba378e8226415dade6edbd272171af0d76a05f86ea30153d3c253c64
host_genetic_medoid_k20	20	GCF_000408345.1	K20C010	GCF_009395265.1	PASS	5ccee410d8982f6a8808006716e653a2a9c63c430268a4e437c74d20cba5f923
host_genetic_medoid_k20	20	GCF_001893525.1	K20C010	GCF_009395265.1	PASS	7fb20debdff6de491b4dd120ef91dd8499c5d91920f85e2e607d3f5501579498
host_genetic_medoid_k20	20	GCF_002231955.1	K20C003	GCF_013391275.1	PASS	091b4e27a32e674583d20f2cf67fdf2924c3b43b9977573c1c3c1bf10171ec56
host_genetic_medoid_k20	20	GCF_014529205.1	K20C003	GCF_013391275.1	PASS	667622f2184547132d5aab5bcd2a5166daa6d5321b03b0c4472e47adfa73dea2
host_genetic_medoid_k20	20	GCF_003028135.1	K20C010	GCF_009395265.1	PASS	0aeb8c62ffd519aa56ef5754fc2905f49c43b7a8db097964357c7bd9eb85812f
host_genetic_medoid_k20	20	GCF_900479575.1	K20C010	GCF_009395265.1	PASS	5db1e198fa17247cb04fa8bef99c36a335e5a2d96984fa32812b9360d25cf13d
host_genetic_medoid_k20	20	GCF_005388405.1	K20C015	GCF_009910875.1	PASS	55335c72cdaf97780fcafdeba8d55e15a399207476172877da0f5391862cc661
host_genetic_medoid_k20	20	GCF_009822305.1	K20C003	GCF_013391275.1	PASS	b14cfefdb7fd50749b4f93085521bd0b1af20f388b6a1ddcc5f123a198ed84ca
host_genetic_medoid_k20	20	GCF_020668725.1	K20C010	GCF_009395265.1	PASS	7e159ddd01a1937069b2a8c12a665e44ca462d49245fa6c8647a5c9ca154a76f
host_genetic_medoid_k20	20	GCF_002764815.1	K20C003	GCF_013391275.1	PASS	eb62d05b9bcdc448812fb6e9dcf4b1a1fbc4b19a02aa15eea24a751be61d2c92
host_genetic_medoid_k20	20	GCF_006230075.1	K20C003	GCF_013391275.1	PASS	e1bc5e8ffb14a5223d4b58537b234fddb1ba3216a52ca92ca8649174cbf9e25d
host_genetic_medoid_k20	20	GCF_009793765.1	K20C003	GCF_013391275.1	PASS	89e632f6a4073aba1a083ae02e47ae3df3ab30a4eaa3fbdccc725969fd85a5e0
host_genetic_medoid_k20	20	GCF_003302995.1	K20C014	GCF_003317605.1	PASS	58f4f0666cbb0a1e533bfa89a9f4d37a19067739c9f3bc238fb04846ef83c3d1
host_genetic_medoid_k20	20	GCF_002056065.1	K20C010	GCF_009395265.1	PASS	d833065bce7a85af345fc7dff22a3278bcd351d3b60ea3762a5c13e462bb35d2
host_genetic_medoid_k20	20	GCF_900195745.1	K20C010	GCF_009395265.1	PASS	12c913b692403284ec984b236083453e591d8574d718762188642ae9d8adf389
host_genetic_medoid_k20	20	GCF_001571915.1	K20C003	GCF_013391275.1	PASS	a6db91d49cda3829ae82af93ca2d75ec81e625d116e8092acfb53128e7d3ef51
host_genetic_medoid_k20	20	GCF_002165115.2	K20C003	GCF_013391275.1	PASS	ed91d3b52a42dbf930b62819552761442ebbb894f308f6e6d133c51b9b8d3115
host_genetic_medoid_k20	20	GCF_016905495.1	K20C016	GCF_000807565.1	PASS	26469432db91a1619cc664ffd3e0cf7bb41e7fb52a7c12ba5c9c92005c6848ca
host_genetic_medoid_k20	20	GCF_002194715.1	K20C009	GCF_002806795.1	PASS	16bbb9340f7f35e681211c230c95e57ec766d01454c52f7ce0e9b1c4eb0b7fc3
host_genetic_medoid_k20	20	GCF_002002235.1	K20C010	GCF_009395265.1	PASS	e12c87aea22a13ad19bfb8b0f24a9a8c3b5366c0c4c6533efd3a06c3436bcbc8
host_genetic_medoid_k20	20	GCF_001402805.1	K20C003	GCF_013391275.1	PASS	c9ada2a8e0a8d12704fef4bfa0a0076d572749108984d526e19fe17549b046ad
host_genetic_medoid_k20	20	GCF_000703265.1	K20C003	GCF_013391275.1	PASS	d77dbe5294dc172d6d136c8e46fa9b7274b0a59e0ead1704507c35fc8b117d07
host_genetic_medoid_k20	20	GCF_009910465.1	K20C018	GCF_009880335.1	PASS	44cd00f5ab4902ac8264cddcc218c87cb1066700a53ac7fcd167e31a30adeb00
host_genetic_medoid_k20	20	GCF_004661495.1	K20C003	GCF_013391275.1	PASS	646729e9f440d80d6b3c6893090c495b726872a88ea6b50d46b4f4c00f92e98e
host_genetic_medoid_k20	20	GCF_002233475.1	K20C003	GCF_013391275.1	PASS	79a36944edac19527193d80fa40f9c37b9879c52745a76a6638feb9968c2c827
host_genetic_medoid_k20	20	GCF_021342755.1	K20C014	GCF_003317605.1	PASS	7f0907317e5d220e2eca1c9e75b43fe6b31b75113060d6f69844bbb0ecc8b967
host_genetic_medoid_k20	20	GCF_003301875.1	K20C010	GCF_009395265.1	PASS	bdb0e1a7c3694f526d4e7bc429e30a45049b9de04ef934eb2f5ae7aff9536c0e
host_genetic_medoid_k20	20	GCF_003318595.1	K20C017	GCF_900481955.1	PASS	22e569c32582f3a192f7ccbb463f50a243cb89eb0cc3b56f76b9070d8e91ea15
host_genetic_medoid_k20	20	GCF_008388475.1	K20C016	GCF_000807565.1	PASS	62bf1ff875a217ff7155030ec080301bba42cbc44b0e1671114f8eb0ba08ffcf
host_genetic_medoid_k20	20	GCF_003302895.1	K20C010	GCF_009395265.1	PASS	90c6a3f7aa18ca3d003cf40c2aadb24c20f0d08a1c43792828007186172b1697
host_genetic_medoid_k20	20	GCF_001942085.1	K20C012	GCF_005397685.1	PASS	ed280cfca9cebe38b42e3b6d6c963aadfb53210c4b41ac0ce07fe0b0391a3512
host_genetic_medoid_k20	20	GCF_014862275.1	K20C010	GCF_009395265.1	PASS	23c68a4223bb2464c74c2cdc0da60ea3250b01bf8f2da67e5fc23a035e3c8f2f
host_genetic_medoid_k20	20	GCF_017594325.1	K20C015	GCF_009910875.1	PASS	342d03b567a4bfbe637dc7407722a7d0c708bfb3aef6aa7a57b8bddae9697a8a
host_genetic_medoid_k20	20	GCF_014117345.2	K20C016	GCF_000807565.1	PASS	9b6d9b57098c5c5f52e0b47316ee8510abc07c73b97dbfee72e96e5f676c9d80
host_genetic_medoid_k20	20	GCF_003328095.1	K20C003	GCF_013391275.1	PASS	499f411711ff84a1ec04ef936780b1be90b9be5f5afea066b98005c0d3ee8817
host_genetic_medoid_k20	20	GCF_017165455.1	K20C009	GCF_002806795.1	PASS	9ad2e012f84eca7d25ea9bb9bc3601dfdde8ca30c06c4e1dcf96449bdf603c56
host_genetic_medoid_k20	20	GCF_900499255.1	K20C010	GCF_009395265.1	PASS	0984405f13522f12a07fb1784bd1ef852ce06a3bcf3eac56ae0e5e41e93ab534
host_genetic_medoid_k20	20	GCF_003469495.1	K20C010	GCF_009395265.1	PASS	c337e1b9423b57aa94fcb7f11672cdb5f72ab6c2f9fc8e9fc462d1cbc051ac78
host_genetic_medoid_k20	20	GCF_017595435.1	K20C010	GCF_009395265.1	PASS	9f2d97fc1af0c77bf169b8288df9954c654d83e3ed1e07bdb8e3dfc74add7c4f
host_genetic_medoid_k20	20	GCF_001911755.1	K20C010	GCF_009395265.1	PASS	0e285b0e0e86112cfd601ae2ced62a10f6b59ba74eff07546d57700045346d4f
host_genetic_medoid_k20	20	GCF_009600715.1	K20C010	GCF_009395265.1	PASS	4bcdf9dc2b9da9ee3ed76257d1266ccfd663d4051931e7a92f4d453f8d9ebd63
host_genetic_medoid_k20	20	GCF_002228035.1	K20C010	GCF_009395265.1	PASS	b676e420a8c1378a657582157787366c2b21f8b084c3897e7d00b79822a51158
host_genetic_medoid_k20	20	GCF_009899125.1	K20C003	GCF_013391275.1	PASS	8afac3cb4725a494d4e052bfa60492d3447947c50628cf23a562d34b49e40152
host_genetic_medoid_k20	20	GCF_002469155.1	K20C003	GCF_013391275.1	PASS	3989df90a8f47903f30678ec703b807865bc3b8252e07c95c1662cacda215530
host_genetic_medoid_k20	20	GCF_006352105.1	K20C014	GCF_003317605.1	PASS	d8bec34da7ac2c5f0a94be83546b070cd8f5a1fb56a352bc615e5b2a8a179933
host_genetic_medoid_k20	20	GCF_009820835.1	K20C010	GCF_009395265.1	PASS	a948780fad534a6fcd29d4845ac80656ef6d52e9f72c1e5db0b0789b757e47e5
host_genetic_medoid_k20	20	GCF_001506145.1	K20C003	GCF_013391275.1	PASS	c10c6ac1cb9a061ff9c1606a86322f7eb937b84853e3cdc7e1ed9d44d9bf38ea
host_genetic_medoid_k20	20	GCF_002546515.1	K20C010	GCF_009395265.1	PASS	796a4666a4f0ccad34c5a7f35addf60a04325f104da5b461e6ff890834da8444
host_genetic_medoid_k20	20	GCF_000350765.1	K20C016	GCF_000807565.1	PASS	1c63be5abcc2b8b2503fd2687b28d558c0e97e498db3fc5690f1ea8e93d45997
host_genetic_medoid_k20	20	GCF_016123575.1	K20C010	GCF_009395265.1	PASS	1ad844edde489d241126a7e8a961dbfc81f1193fc66fedf1ad6ced3195d45bf0
host_genetic_medoid_k20	20	GCF_003361965.1	K20C009	GCF_002806795.1	PASS	88fb7c836f723ee9cdce95145822346c0e2c89d174126733ffbba470aa057ff4
host_genetic_medoid_k20	20	GCF_005395245.1	K20C003	GCF_013391275.1	PASS	d20193c7d6020a6be965b2fefd1e79da82f7458b8eca0b09ff91b08795a0d22b
host_genetic_medoid_k20	20	GCF_003018655.1	K20C003	GCF_013391275.1	PASS	a5b42ffe2613f9c301120216cdcb50f42b126a122aab54eac880d0f81cc99972
host_genetic_medoid_k20	20	GCF_900499355.1	K20C005	GCF_900499355.1	PASS	641518d45d51cbc3dfbd0d0dad9573a4c30db6dc1af2970b91280f64bffb9e66
host_genetic_medoid_k20	20	GCF_003730645.1	K20C014	GCF_003317605.1	PASS	5fa6878e0611bacd688906f6126a8de3e86ccb9cad4bb73b8c2361adf3cb993a
host_genetic_medoid_k20	20	GCF_000819245.1	K20C003	GCF_013391275.1	PASS	33d1d76374f0d5e46abc21d91f57bef233c4e8353ee6f7821a41a55d5e92c7f4
host_genetic_medoid_k20	20	GCF_011603145.1	K20C003	GCF_013391275.1	PASS	6e47f632805044b8a4672c9e5935c83bdfd0f1165445573199cf07cdd6f0db0c
host_genetic_medoid_k20	20	GCF_003027835.1	K20C014	GCF_003317605.1	PASS	1b8077eb45f70561009e40330528b433b273d1ebe2fb46425d9328eda41a3f1d
host_genetic_medoid_k20	20	GCF_002485405.1	K20C003	GCF_013391275.1	PASS	5a08c8018936d326209053cad13487a01bf453ef2263f3818d70ed536bf37d60
host_genetic_medoid_k20	20	GCF_003303815.1	K20C016	GCF_000807565.1	PASS	e28bae2cb327bd9e5d5da6f00bb1e1545cc8b31628e4cd8584c493f490a7a94e
host_genetic_medoid_k20	20	GCF_002534845.1	K20C006	GCF_002534845.1	PASS	40dde9b0af803abbf70247491d30b8af80156527d56662009cfb1fafef31a4f9
host_genetic_medoid_k20	20	GCF_900482185.1	K20C010	GCF_009395265.1	PASS	9e62561191cbb3dd91a305397a6ab08cf8040a6c296d3e3ce60aab9bc0ae1d67
host_genetic_medoid_k20	20	GCF_001521415.1	K20C012	GCF_005397685.1	PASS	45adea8c01528fde5cdde995a6c376c4ddbcc99225a471fef23f8a722f3f7476
host_genetic_medoid_k20	20	GCF_001519485.1	K20C016	GCF_000807565.1	PASS	3e8762e1d70e745ce9299c597de3a0009df5084e806818310f3bac1b59575cf1
host_genetic_medoid_k20	20	GCF_000006665.1	K20C009	GCF_002806795.1	PASS	f27d92793f08865895044986b260cb273673584b847716f2202991713d4e39c2
host_genetic_medoid_k20	20	GCF_015699425.1	K20C009	GCF_002806795.1	PASS	3ac9c5016a4632cb13e07b581d94a96d59d9c6efe543e2a972d9c928ef942d72
host_genetic_medoid_k20	20	GCF_020051575.1	K20C003	GCF_013391275.1	PASS	2fc6d5ab84547e0d3892777561d92a38ba580aca4fcd39cc3a6aeb577423b7d9
host_genetic_medoid_k20	20	GCF_000797675.1	K20C003	GCF_013391275.1	PASS	90680e6710a950c61babf5591114b88c4dcf2ee0a636b3cf29d55c055ddf10e4
host_genetic_medoid_k20	20	GCF_016123675.1	K20C003	GCF_013391275.1	PASS	2067df42ab98119ab0ee6bbcf16ea5cba8caefdf5be331faa32e5fbc2909d2bd
host_genetic_medoid_k20	20	GCF_001285365.1	K20C003	GCF_013391275.1	PASS	8b8e2716f65b8d91756bd02739467e21471138e93c02b8fc0ef216599a11ef11
