cohort_order	rung_n	assembly_id	exact_assembly_accession_version	input_line_number	input_occurrence_id	resolution_status	assembly_status	selection_stratum	stage_b_order	random_key	inclusion_probability	inference_weight	engineering_control_membership	collection_row_sha256	row_sha256
377	500	asm-v1-3ad19b310706e67e6783f2a1	GCF_001901215.1	4776	occ-v1-08920a248bc199a81c6871df	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03de3d900fb3a8ba25e0b18c68738747a88b3398777499ca5f23a42d6ebe4674	490/25353	25353/490	.	63e7b0c11057bacacd127237052fd324b96a18b2fd48248075711d3e7b6e53cf	f468db02c64f2427dd2d0fc9cb6476a6aa19a702e9161df767411e91fda6ec47
378	500	asm-v1-c34b2c693c942fa2b9aa518b	GCF_013186555.1	17777	occ-v1-a63cdd9fb89b0e393fa3309f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03e381ba0b326a3313ffa590afbd7bc75022a4312406dd961bc948f44a4f4428	490/25353	25353/490	.	e9c4881bdcd6b2cc947a899f290e34ba252fed95a5fd79c30dc2ac4b7ab7311c	1d325806cd69b81237221b2ef78795569f022fb38266b6c72383b0fae89c7c9e
379	500	asm-v1-568520616dd4748759638398	GCF_001606755.1	3915	occ-v1-c30b3b97ef7d723ca43d0ee9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03e4ba66ba2269d842948f084b74c31bc5a94589bcfcfd21af7309de5698953b	490/25353	25353/490	.	23c1248a91acb9333f12bfb3b1e0697030224f4db9a1788437a5fe13569c53d3	7327d182bce80d8be4186aa5f54cb0eeec8be8aa7c71ec1552e73241835eb556
380	500	asm-v1-a4474c2417a3e468e66b2350	GCF_006349865.1	15306	occ-v1-a50bd980a4aae459406bea81	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03f5b6b892b88898d8558b9bb57f111b47e0f0d0963dfc104e8734416b5ca023	490/25353	25353/490	.	0ef1ca8f31bbb7fa1d35c35544e4067f654902bccb8113cba15f5312d5aa2be0	93dfc962315a6d91f79abac4a078d89cd1c7b4576fa1958674e596a5a713403c
381	500	asm-v1-d88fad96c20fa0a341d61dba	GCF_004522495.1	12800	occ-v1-03568aae9631f5bd84e7aa25	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03f6984f164c081a724fd9b1b7c1ad13080f7d5fb30de2fb52c21193fcdbe928	490/25353	25353/490	.	d3433d520303692c97b5b137ad3f43a088bf56c331ee19eaa82189928bcc0ed9	ca82c261282dfdb8dab48df3dbda4629aef0a5584cef87a11ed0b78006faab63
382	500	asm-v1-76a582cc893868264c4bcb65	GCF_001558995.2	3698	occ-v1-acc268cde8794f31054f88b7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03f78d48a4f7cb4349faaabc415ea8a6f0b5db577cde65e1619f6829518f9d10	490/25353	25353/490	.	17fc75799b17d297a425284f01c9ccfc04bebe9dc13f83a195997233ae9459c3	89da6ea880c4a7b3d52dda1519381b55d9022c7fd7c9293b8c2c6af9360b19fd
383	500	asm-v1-29d786897fd84e0bbf0fbfb5	GCF_003304555.1	10692	occ-v1-09fd27c6a93aaf92b693f346	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03f84515e007c60c82568e1e3ab7f5f514602a01dacb3a4733a1f00d846fc1e2	490/25353	25353/490	.	d89072a443e68b56a3ea6888dfea490df542fd86e2e3094e8cfa92ae39fc79b9	fb46d995edf0231f90fcc1d2d803ec7adc02942b5cb790243eb9008d3563de16
384	500	asm-v1-2f8a86ef394373d50cda1f19	GCF_900166865.1	24131	occ-v1-a2228f2c47e76f1f50c6459a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03fe207be6600dd4c536a816fe58bd3198d29583affdbbd6a1fbb23e11b08b2f	490/25353	25353/490	.	b1dcec57fadcdf5fc63e1b9e5e106a049254e9b397e9e2924c95d6393f814b45	90313280572a5195c7122e23df59eb89ae96079dd2f506a39a9b846c3fe7ca69
385	500	asm-v1-1f08e78e7fd112b5332734e1	GCF_018683135.1	21485	occ-v1-56bd757a17d21c2536a40803	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03ffe6d3ac0e86b11537cd3c051bc7df10af7b77bec00d2caf8a1b76faac11d9	490/25353	25353/490	.	ec789d1eccd3ef69d0f8f79c4bd256dd394daf345fbef3999170b47f0b18ffda	48134f292076db785f46a006816e1837e82a43328b617ccad4f70287649bd51d
386	500	asm-v1-a38e0b96cc45a4b0586232bf	GCF_002243915.1	6312	occ-v1-282d6561668c2b245c2d133d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0401f75527a354147b40c01ce70263031874df3143e6579ce4c7143c0039db91	490/25353	25353/490	.	49b057b2f948b9dc31d984f39c815a559fe50d62b80d1724e30976082f1d2735	1644d683b7f28fcfedf0dd9a30e9633e59714a262f1fd05a6c682602c3bb4982
387	500	asm-v1-96cff4a44cfae278d77af8d8	GCF_002849195.1	9094	occ-v1-c9235f04f91389950dc22453	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04021041daecb8f7e5b7bde0f19c54acc899d9a6cbbe2ac96dc8adb0d4977f0b	490/25353	25353/490	.	8b2ffc0da6bc4a69719303cc5732c05968b6090eebe00e5f1f152f5d4b76b4e1	5e214643ad09fe450b9a743ba07079526c3a3e6a9db203d05842ee3a0aa33955
388	500	asm-v1-ac6bdea9b5ee3ac072e464ca	GCF_021413285.1	23972	occ-v1-3e20ff05bb2d77a7acebe82e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0408cc1ed6372f9fa67771f3a121202055cff2688ee4eb926963206adb7cf6b0	490/25353	25353/490	.	033603b301146dca70c8f5a5d1cf0a445e51d8ea8f98af210a39e423151b4f18	026fee1b31e41d9aef2462cf536a41d2e2fa32d6e2f1b5994168fe8cc0e50529
389	500	asm-v1-ac0910a8f28d1e1b44682a5b	GCF_902668645.1	25365	occ-v1-14e81dcf4a67fc299d80f934	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04092ad2d4ea485d4548dc6dcd10b83314a045a9405518ff100fc54a4df7bfa1	490/25353	25353/490	.	fb33cf4bc9a488d970de5a8fe351e5d505b24765cbdca4bd3f34055b6acf6d41	12fb0f32872a8a7c30bd8b322c1911cb10fc91753f6cda35f7c05c427c98fcc1
390	500	asm-v1-cefb29a8697dc455fdd48d37	GCF_002226715.1	5967	occ-v1-309cf151d4bf090365244673	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	040a85adcb919c194603bdd21050550a5e3a11c89dda14349166a6bbe5500e6f	490/25353	25353/490	.	f1b74562dd7ec5790cbfc9a0cdfc484d8616277096b98669d4e643ee81ecb351	8a2bdbedaf669891babbf05ce43f767dc525c6a62dfd9ccf04e4a6adf7d34cf5
391	500	asm-v1-f2d5cf407777a9fd3b276112	GCF_000511425.1	1545	occ-v1-e49a0f39cbd4a427982371aa	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	040d3b7e55fd8f03aa4ea1724c5087321d37106923afad250510ee8ca3fdc64b	490/25353	25353/490	.	28a82a3660149371aa269d8f4eb3d734a2e51d15a5505637f3cb754725246b6a	054da3e15ffe9f124eaac89018ba32d082166a495c5dd8ece1dee996f6c74159
392	500	asm-v1-c27bb89c09b274471543bf38	GCF_016761175.1	20158	occ-v1-9e0a43b28cf052f34033e39d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	040e16efcce6ec955ac8c0d245037482f8cadda8083a168fc73ab38222d961f7	490/25353	25353/490	.	f1c41355aa7eff9dd6381d57730b09a6ee459f836e5f4332b239bdc31a1cccea	7ab4c12f0c5ed210cce1c912b585f09381b3730a41d1c2f109688f6a8788c2fd
393	500	asm-v1-79ce99ef40e59c37277459ce	GCF_002324625.1	6611	occ-v1-883bf8eb77d09379d705b611	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	040eab6d81bf382b1025c43658396bac887e623e779c9772c2f3f9f09daf3782	490/25353	25353/490	.	1b2ee91d85da98c10b058094ea436736c1d5edc9001cebc400e65ce24c0271a5	fd8042458e94d48e3ba51762619f611518ca2e61b3923d07902d45180a49d6c6
394	500	asm-v1-616ee2f2f9ee01e6bd23ee0c	GCF_011603175.1	17263	occ-v1-b6a1fc3289aac563001f41a1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	040f5d4a79df2f57fcd9192fff1874525d3aa8126fd509bdf9f8d3bce48697bc	490/25353	25353/490	.	c6aba225a912665d369eb3920d9c60d4c9c4de491e1aa361c8b3d96b7e5dc2d0	4d2500f859dd994717722e51e1e09f4170e56608176d4ce09383c75f44da6fe2
395	500	asm-v1-ee69676a9a64a37646c67d88	GCF_019879625.1	22551	occ-v1-1bb3445f19a7d3aaa33609f8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04103d3c28e7b3e0f55cba9d1b47c1153da1fc000f8646e9c92b2ddfaa9828bd	490/25353	25353/490	.	0dcb49e620f69e7f8500fe769d218224f216628f43e88b5449ed276a8a97f35a	58a2a918eb42204c97c922654871aa6306e57907b799e9b9c4be579f668d0ade
396	500	asm-v1-ea048295b97a58f520602364	GCF_003297955.1	10440	occ-v1-ee8d336402f43b5a4cf14528	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	041207e2fa9ad6415ea31549664e0ef88fa48e3d44d49be067338e0a61c99e5d	490/25353	25353/490	.	a2a0cc8c1ed26b012f7fcb7d7343dfb86783bd7d4b2a1374fe0f8c38432523fc	67736756c9c13ffbaf0b292bdf4da0ac1b93f0b4d5719e0a995b58e0b3861cdd
397	500	asm-v1-6e4e1faa655cd8c08e268d6b	GCF_005392285.1	14361	occ-v1-2bcbc56614d7b33eba575595	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04154c08b0a2aa55b6771dcbca8a0be8de2465ff11338c4d4a6e25b5db659eae	490/25353	25353/490	.	abc0ac1b4e697ca6fc80f32eb1be19233b992eff31a0d4101bb1c109beb174d1	328613347300ba8cac863f1566efbb059141b0f48e5d1bd662ea73ecc3fb692b
398	500	asm-v1-e03a3366fe60350b4cd6d242	GCF_921294225.1	26075	occ-v1-5c32ab724a90aa623a78f41a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0417d5f47823bb95033e02ef82a7834d4dec1aa9af749fe72be4b6766d816fb4	490/25353	25353/490	.	341e00829442b524b681a08e760cf88da3bec0faba77634da05f3a25afc12aec	88078187032c95cdb240f629617932a2796e1d2f9901ffbe225fb402bc654710
399	500	asm-v1-11a68912dbb00eeec41bbf61	GCF_015620665.1	19537	occ-v1-e5ae28b9b1e2155e05640dba	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0417d967b681786ad94840ead10cc86f53b94bf43b41c95e0060c11f6caeb34e	490/25353	25353/490	.	aa2422dce08a6b53a5956b4c59ea7e1064ef01f70319784c86837e3ea34499ac	c433a1a367ac1ddf38f6f5693cb2bb0013d5ef70cea2391ae70d66160e5c5bdc
400	500	asm-v1-e08e205370be66d4043abcfd	GCF_016457315.1	19966	occ-v1-c755d5a00ed31a4df1a9d789	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	041c73e8333e5c32c5a11934019b1e9c29910f16b50e4da1f2f10f712b54cd26	490/25353	25353/490	.	9f0ba0a8224a5a541d12ea1f0a3f0ef1e16e9607bf48eb6e1028e2babb0a31a1	d025c0f4967490ae4a8e8ff21a7c0a8df01d63d858c348e4aa66f9b72da269a3
401	500	asm-v1-8339d58a31a0b817dc4918aa	GCF_000357905.2	844	occ-v1-95e1097a7512a7b0142ef220	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	041c9fbebebb1c004063d7aec38773201507b9cc33100d872addb9ea51482e24	490/25353	25353/490	.	9143deb421a07b56aad51582746b849864f6dc1b0e519b44c5463e1778e03dda	1996640adb9dfcb80cdd2aec186c5345a536c420fc597b827b616e9f67794388
402	500	asm-v1-114e4e9bf911261c7212e725	GCF_009394435.1	16105	occ-v1-21489a501f37bb14acf27efd	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	041e3885913642b941ee179b499adcc247b3a57bd06cc847e15ce87022804d6f	490/25353	25353/490	.	71e7b7314d6ce253c0bba296f253de225e4f635d155f7b1e718bec8af11f5e83	ad57cce5e6af63ddd0a7f8539ca35915a504754b515507eec4d198dadcf0e394
403	500	asm-v1-4a5440b5b24ad9bc4104da86	GCF_014862785.1	18990	occ-v1-1425a00e0895d75aff866a75	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	041ed78eb8a8719624d093daa4ade1106f5a18865e99efc1f9ac13d3865f49ae	490/25353	25353/490	.	88461d62a6cfad4db7eb3f7221bbf8e33073a1065f670f710b5de72813f6db47	942e48f33e9dd3ebb3f152c59a43589c86e9e0631f39c86336e0cec287216e19
404	500	asm-v1-de8e575c88db3bd3b4e600e1	GCF_902859485.1	25501	occ-v1-70306456bde54f5c11a99e95	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0421277c488cb4ca578c7955810a6cc19661ddeaaf98b141d316d3cd6ba075dd	490/25353	25353/490	.	c8eb0506ced9faf1d562953868a501bad8e44981c2ab0c6b96bae73cd836492f	1d564322374ae7808b73a200c0ddc928f4ec7022a175b4b83c9abad3fad747ee
405	500	asm-v1-bb5ba595e32601563d2430f8	GCF_005382185.1	13866	occ-v1-78c371010342015e90054177	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	042797407bccef117ae10cf16efb7822222ea77be701ffb188442f0055d3fe6c	490/25353	25353/490	.	6de0717ebfc7126669f55e6ce107fc078d2c1d860873703457b96261863e4356	e222b584ca2c6514bdaa5dc885b830cafc991c9053a33b1800b3009a642c123b
406	500	asm-v1-f7d85e5a03d6fcf399e3760c	GCF_900481275.1	24726	occ-v1-b864101fb13ac709d6344393	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04287c7ccc6bd4ac8d1dc48f8823c9851b6b05df165d51a00b0c87ca6b3bf283	490/25353	25353/490	.	721c8ca78f1de2f46d56643c875dcaffd4f809afc1a96b4b743a7e9c00a42863	a7ea12f319649d696a9dee837b63bdc97b3ddc76e91d8ab2dd1a5872a00eab05
407	500	asm-v1-89a2437ba8118954aa2e9d45	GCF_009393735.1	16073	occ-v1-5103b5b97cfdfd79a540f90e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	042c130833502380d2d2b8d6d19a2f6d5da23886e0d565beba30bd0746dd1db0	490/25353	25353/490	.	f7af1e98e6547ee3b32658bb1d8e71a653c609f04a75c01c385315b252b3e07e	29bde34cc1d02600f2beba2d0c348216be924a8343e41148d4ecbfe95a1ac657
408	500	asm-v1-d5c101b35eef5af61cb426b6	GCF_904809595.1	25531	occ-v1-cb7d9793e789613bb718a89d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	042f556433b68ad69e7008fffb9d1cc5daecda9059142dbd9d5db2f923927b7d	490/25353	25353/490	.	cfb6bbf3c77ff0c3d588010b62247b7334e2559cd5fb446a61948f702e697036	21b92b8f5b342a4ef8f98636c3d4881f3a81863334bf7358839b4760dcbd74b3
409	500	asm-v1-9b16d3a4aafdb9a573e50e9a	GCF_009822935.1	16753	occ-v1-acd4fa4c4597d9275a50fa31	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	042f7b1a602e62d4a97359d6efba2ac275eaf173475f0330abfe2cc8e32e6cb1	490/25353	25353/490	.	21418560f367f3304648639105f3574724a61c03a4e7337a5df793e6e58e510e	cee693ca4644b3ee4a2d0e8f8317f98201e9f14226d85b55606ac26ead06fdb1
410	500	asm-v1-f6e46b2bb2a58351ea3f6cdb	GCF_015699095.1	19649	occ-v1-59a06332aeceddd1a9068444	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	043059e08ba0fff68d9d4a5c5eb6f4cf1863bbdd5203f0652c28c4ec22ba222e	490/25353	25353/490	.	693af3eaaa0c2d48dde504c62adc732f5c280bcc9e603d91eb9086ebd7f2d515	1737e5e7ffb9d2f901000ebeae5da91bc2c0c5619e27b816f5f007c59e549c92
411	500	asm-v1-e4647a9635e25e8fffbb8244	GCF_002207405.1	5816	occ-v1-d92730393f52395efc2f9653	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0431e037e71069d39102bdace6de3fe00ad94140504b987aff2646afada7e239	490/25353	25353/490	.	5f60343cb925ce32f7e5ec21edc9ae7f01947918c0405e4750b479dc3359b030	1ea769c80ea84bd8733e3617046b5c96940debf28491465e671a38a011f6d49c
412	500	asm-v1-fcb76295d0d19d00d559724d	GCF_002326895.1	6630	occ-v1-5a9dec78a3a072950ece553b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04348159ee6633e3ec14d1937cbf048f03d6e5ce55d4a98c4bce7db9a6357f22	490/25353	25353/490	.	bf097fd8086104a892d747104934d8416afdfdc7f65510e43142f2e94866bd4f	205428e58fa7ad60719dfc5e968286e53626225a8a155cdabaef5bdcef761eba
413	500	asm-v1-f4915932145a36e4854bb986	GCF_002142675.1	5347	occ-v1-64c2cf5c4c014a9647a2af33	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04353396048c74a52938db69182438970f8c01b657932fc68b06515486afbe3c	490/25353	25353/490	.	b2a33022ed5571e6a27f6cab3645e8171f314b49d863feb58f1751175e728cd1	5967118b083813035cbfd6965f8bfe7c638a1cfd366983f98ecaeaae8e1eef49
414	500	asm-v1-c73ca3ccf31f982e942f5a30	GCF_000235165.1	206	occ-v1-9db35eabc4d4b74d494ff1cd	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	043ad3b9a22fa0ac8509f59156f9663cb9911df4563834fdfb9403c3f4eb97ef	490/25353	25353/490	.	4cf82226a3febb6fcc8003b451169de10a119170c2f0b9d983e64bc72f7ae0b8	a299f44e354ad1fdcf90e30026ef9faffac3561663ca046c2cd1f2fd1f11aa7f
415	500	asm-v1-ae9cd6f3034a66747fe96565	GCF_009794435.1	16503	occ-v1-f1bdff31a57a0ea596ff7282	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	043faa2de5291dbe7cbe2abb56f630b4615bff5903c93844131132cef5609c3e	490/25353	25353/490	.	004d3d8807e6c5d09cd082cf25fd4ee8c4ae2ad0e884c0b0578fbad8d344852c	3e6fc88a6429c623a4322343eee96a3232f3f7014c75e3756d2cbca0321f60bb
416	500	asm-v1-3a4bab1d549eb4111194838c	GCF_003982645.1	12174	occ-v1-46833b55914ed2a8f33a21eb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04403177aa46ff5d4450b75beb0e37d02a380839474d4d55ab7f035ed146ea1d	490/25353	25353/490	.	7249a1d56e093e2c14bf4ffb5e7d564a6ce158d783c1d126bd0c158cbf4a8792	fc30e038bba1f94bec550eae7f8b8ce8565e0667493498d30fdaef2442813361
417	500	asm-v1-cfc21d17dbf3e699eeb7aa12	GCF_000013265.1	11	occ-v1-4df4add2bec10302a83ddd68	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0442def794d99575455ef0595b883416f8029ee9b9bd97bd94f8ec993d3478f5	490/25353	25353/490	.	ba48b1ed4e1868225a7283f20e94590e649263f6da9733241feb9a1601450934	dad5bb4c3102656ec6652cec3aae06e64ffb570482f14adb96d6dd08fe9b528e
418	500	asm-v1-af1bc4668d6daca22503ca17	GCF_900196695.1	24269	occ-v1-a9be20a7445b7e257f8f8aba	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04432b86fa00979f121befb48cffdc407be0401bdd90487d02ec1377e44a45ab	490/25353	25353/490	.	23406fab5b7886b53c8c9a4d0e1d821229a30227ac53428c22284e593d25a614	d30f97207049dd01937d1c131cd6ded93186b625699a3027f2d213b6276995aa
419	500	asm-v1-65c20863a500036cb9328f1d	GCF_015699215.1	19655	occ-v1-45dced88d2d3fd4cdc39b4ed	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0443d18f7450138a23807d63c249400ed2bbf78a7c55652a546be4d08d1d611b	490/25353	25353/490	.	ea00a523a0d80d04973e2377232a6136f1c9c67687e3306c368310b79235e82e	60d5e4ead41b315b95adc66dff67339861838cc007e38deb89d2da4e6e94431a
420	500	asm-v1-3bc6c0b000497d8321b588d4	GCF_015620555.1	19532	occ-v1-2228d47d7878a8995a8a5300	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04467126d0212ad1e1aec84e762ceea16bfb5095185a790cec3416b4ef752cb6	490/25353	25353/490	.	bcb82791ffc67c3703ba0f7d3461c33b32f3d5255be85a24a83af03203549367	2cb18f343b93ee5ce91491eaf4f9f67e495eba3c60c56e30b53b140c675dbfff
421	500	asm-v1-984f48467964c5240c929442	GCF_003982995.1	12191	occ-v1-525b38871084fda8fc4b22e1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	044926fd912e80f7f734b5dc0694793a6fc8537ab77fb30d712aa97521810155	490/25353	25353/490	.	492b456d9d7796f2d736f710effb9e200619b72f5b30d2731eadc86500c733b3	23addb38aa5e9eb3a1b80d01a63bdb2d84023634d57a003b4ec9c12d7f958b55
422	500	asm-v1-b9d4f8bbc705fd57a10baca1	GCF_002144185.1	5357	occ-v1-c7a2405883bedcd997c17b09	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	044c5977abb21acbe201431323c1fd6a01862f301c241958c9b527b4024aec39	490/25353	25353/490	.	6ea2d826c3a9977d64a256fd2a8af9b8359846fe23d85737c35ad12db614999d	8ccd41a5a565c830352aa2b8ae7ea19fbaa811497c3efd9cbb87eec4dd277fdd
423	500	asm-v1-0bc39706c04c8eaacc8100c0	GCF_902505295.1	25346	occ-v1-53834fe3c939596b4b4fbcf1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04516ca756de76ec9beb17f49fb4d8b70b3027ed811cc0b01e451b70004be62d	490/25353	25353/490	.	f8b361e27174f4d129936daadd07b88c7f955d2a7d776c22627724950da458c8	3bc02bc4cd638872cf074f42b43d9a45b5e54440e029da86d219886770fb1512
424	500	asm-v1-268534bd035906f61a5ec131	GCF_003172135.1	10109	occ-v1-d4ee3f4e3436fb1dfa8d5b8c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0453951dde39548d02233138def8f4fc2a47a8b17cf7e3453040c0321f3d388d	490/25353	25353/490	.	4601093b7210b1c838c85629a37db02cb074d1a52174fa2dd2078525ff5a82b1	f9ef9ca0585d5c4fb0e6d59adaa77f391e84979add24f8e24d924059a6686e19
425	500	asm-v1-97203801c987a58f3439e9c1	GCF_003601935.1	11640	occ-v1-900cf780d4c8112c79b88519	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0454205aa9a73af21948a17a4a941267562986448f5fad18d9f04324d684b603	490/25353	25353/490	.	baf73b8041061c8009252fa90e4c72ffd32e6341776b9c8a17c9792fc35c6ad9	40ab94d248cb4e23b6fce8e1c441a9d44cbd9382bd0144a50233afc1cbfe550a
426	500	asm-v1-d1b09d1e51d575a7007452b4	GCF_902807245.1	25414	occ-v1-f85444b44f5245ff101f22c5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0454d25d633b871a3985d28cc0465129f88dc5b22711fe1051f53c20b197d091	490/25353	25353/490	.	3ba457a9c2fbc3dcabeabe13c3c17ec7aa9e8aa34ad2e35f6dc339d59a5b3881	21bd7a834ab0704e132be4fec8e8410b4cf2693dc4c6fa50bb182829f1d8ee8f
427	500	asm-v1-7734f3e1baed94c625414dfe	GCF_001183685.1	2964	occ-v1-7a19f666e99f7445ddfffed1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	04574752e36052874bf39fd06b1278ecaa44320bd0fede13737023593c01f650	490/25353	25353/490	.	7682e649bfe37e4a95b939a46276d819b9f728246a769eab4e622a96e6a32034	f2bc09ca982b8b00ceddbc770066253cf3eafc0b2c30b5fb29e2e67f1ee8a19c
428	500	asm-v1-a7143b87f66a00267a517cfa	GCF_016761155.1	20157	occ-v1-d37d2c83c061a2e39ab11a65	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	045deadcf4044a16b1c3f0d183bf304d2c4412f1cf30405d32e79f202535b1cf	490/25353	25353/490	.	a242ec764490d7d759edf5aa52058f764faf820131f79cb044ca861b32b4c278	37f7bef90c8fdcb0912bbcee29601b4de470ed9ad89bd30f2ca2953c68831d22
429	500	asm-v1-c88b3449b9ea7ed890cd2a28	GCF_017118895.1	20615	occ-v1-17c74d007d26dc627d4ec693	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	045e81a4359b5ff5957a791d4fa8372566cf261037bfd04c9cb3a37baa2ee86d	490/25353	25353/490	.	a1cd9b48d5b377db0ddaa58dd157754c7b0db6c0ee20992b626b34d62257d97b	e2f9bffcd31dcaa43ab272886f4ec8a4c1a67c0d377df1c8a3d106ca021dccce
430	500	asm-v1-927a995c6d1d92b6e802e601	GCF_902859225.1	25475	occ-v1-b8457db157c98fc551b76ece	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	045ec28c3f0060c0c001f45a59fa10b2f37ba7fb8c9ad5a46f40625acd997217	490/25353	25353/490	.	83e5f029b5dcda962b942caad9d3ea8206f4f43c67c80a088896dfa21392a5f7	939e02b8ec4d1b24a660eec1a8ff38164d2a42bc7aa69e80b01d0f8ad8596da7
431	500	asm-v1-312f1d95b01bbb72f5c28303	GCF_003303085.1	10619	occ-v1-4ffd10bc9be641f1466e11d9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	045f61afd4c3f80de533401f76f7d4c6db71ff8c1cc5570458ff835714980556	490/25353	25353/490	.	c2e37f06d11f375e767dfc012bf22f5af57df0a74c60367181cd77e54910e811	5cc073dc3bc322caab82911178723c716eb8703a92b9171ec6e872a4c900b47d
432	500	asm-v1-22af52489f36cb98d51963d8	GCF_006237245.1	15190	occ-v1-140b99d856e6a3cb305fff52	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	045f98037b3ade305daa231eaa2a433643625a286b071f2fc0a364a76b7ec953	490/25353	25353/490	.	62740e45a6f21cfbec78b2029463a76286d1d23211a9c9f4a016dc136af173f6	5bcdf712fc4a46b92d4ead3d995da94fac8d72779103f1f968d83a15321b47ca
433	500	asm-v1-d89e2fa9d3eba1bc650d4a3b	GCF_900607785.1	25116	occ-v1-ddc1a62800945e2b5ee909d0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	045fe718ec788c30a9d5066b6f4f334c7d8df048dd287fb48ce6e84565c0d330	490/25353	25353/490	.	87a620ac57448c9136e8b5b0c04cd668d86780ea34c083c926967eb896b9c6c5	99d80f2c27dca124abb94fb1eb2b920135b49998a61947f4603a94d72a48f9c5
434	500	asm-v1-c1c1348688188455e7e84313	GCF_004120975.1	12432	occ-v1-2a2b34b627cc6e2056482903	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0463f7ccddce1caa56728c5a50959c6342c96977b21a94104e3f6f60b9e98fbd	490/25353	25353/490	.	c42f04e136373df3f8c6d1ac037b3c6cc9de4a8f78e9617e6236b064ef28f81a	e178a71ee9d29ea6f7bfb75acb533c94e768c0a315c8478c36a0e3d376027f1d
435	500	asm-v1-7f1e31f59b7a151f029431f3	GCF_016761275.1	20163	occ-v1-42f5a76507ded97fbfd409bf	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0465198afaea5f932a8dfe2c0f0ba17a5b003527e9c47173f296babf5eef2a75	490/25353	25353/490	.	1639b308c6dacf32424fc93839ccfc4045750e560e3983e3ce9ebe7453d4315c	94426dfd130b7de161015c4bab123f01cbbe969689290a5577f365f8b8f4ffad
