clade_id	community	n_members	n_partitions	length_bp	status	n_genomes	source_genomes
0_0010	0	100	2493	187603	ml	100	GCF_000022225.1,GCF_000181735.1,GCF_000181755.1,GCF_000181775.1,GCF_000215165.1,GCF_000249435.1,GCF_000260475.1,GCF_000261405.1,GCF_000267185.1,GCF_000285655.3,GCF_000303595.2,GCF_000304015.2,GCF_000326365.1,GCF_000351445.1,GCF_000354895.2,GCF_000355535.1,GCF_000356825.2,GCF_000408665.1,GCF_000457185.1,GCF_000458175.1,GCF_000458665.1,GCF_000458785.1,GCF_000459155.1,GCF_000474845.1,GCF_000488335.1,GCF_000493755.1,GCF_000522125.1,GCF_000522145.1,GCF_000522345.1,GCF_000618005.3,GCF_000622555.1,GCF_000687065.1,GCF_000692375.1,GCF_000692415.1,GCF_000692435.1,GCF_000692455.1,GCF_000692495.1,GCF_000692595.1,GCF_000692615.1,GCF_000692655.1,GCF_000692715.1,GCF_000704345.1,GCF_000704445.1,GCF_000711555.1,GCF_000713355.1,GCF_000713895.1,GCF_000730345.1,GCF_000752115.1,GCF_000752355.1,GCF_000754855.1,GCF_000754865.1,GCF_000776835.1,GCF_000776925.1,GCF_000777535.1,GCF_000777945.1,GCF_000778175.1,GCF_000780135.1,GCF_000780175.1,GCF_000780255.1,GCF_000780375.1,GCF_000780455.1,GCF_000781485.1,GCF_000781515.1,GCF_000782135.1,GCF_000782175.1,GCF_000782255.1,GCF_000782295.1,GCF_000782515.1,GCF_000803705.1,GCF_000805835.1,GCF_000931565.1,GCF_000939255.1,GCF_000952225.1,GCF_000952305.1,GCF_000952385.1,GCF_000982875.1,GCF_001030305.1,GCF_001030325.1,GCF_001030345.1,GCF_001265255.1,GCF_001266435.1,GCF_001281775.1,GCF_001283625.1,GCF_001285265.1,GCF_001297975.1,GCF_001469815.1,GCF_001513615.1,GCF_001513635.1,GCF_001519995.1,GCF_001520075.1,GCF_001520405.1,GCF_001520635.1,GCF_001520755.1,GCF_001520915.1,GCF_001521055.2,GCF_001521335.1,GCF_001521655.1,GCF_001558995.2,GCF_001561105.1,GCF_001562345.1
0_0011	0	100	2261	112348	ml	100	GCF_000013265.1,GCF_000025745.1,GCF_000148605.1,GCF_000163195.1,GCF_000163215.1,GCF_000183345.1,GCF_000190955.1,GCF_000194535.1,GCF_000220005.1,GCF_000250335.1,GCF_000259385.1,GCF_000267105.1,GCF_000326165.1,GCF_000350765.1,GCF_000350805.1,GCF_000351005.1,GCF_000351465.1,GCF_000351505.1,GCF_000351685.1,GCF_000351745.1,GCF_000352585.1,GCF_000354295.1,GCF_000355495.2,GCF_000356245.1,GCF_000357365.2,GCF_000387865.2,GCF_000407865.1,GCF_000408445.1,GCF_000456665.1,GCF_000457145.1,GCF_000457405.1,GCF_000457835.1,GCF_000458645.1,GCF_000458745.1,GCF_000459475.1,GCF_000459955.1,GCF_000460015.1,GCF_000460295.1,GCF_000460795.1,GCF_000461155.1,GCF_000461735.1,GCF_000493595.2,GCF_000494955.1,GCF_000498835.2,GCF_000498875.2,GCF_000692735.1,GCF_000700705.1,GCF_000711355.1,GCF_000711595.1,GCF_000713945.1,GCF_000713975.1,GCF_000714595.1,GCF_000742575.1,GCF_000777735.1,GCF_000778285.1,GCF_000779815.1,GCF_000781095.1,GCF_000781315.1,GCF_000781555.1,GCF_000782215.1,GCF_000782235.1,GCF_000782355.1,GCF_000797595.1,GCF_000797715.1,GCF_000797915.1,GCF_000798335.1,GCF_000814525.1,GCF_000817345.1,GCF_000819145.1,GCF_000819205.1,GCF_000935365.1,GCF_000935425.1,GCF_000937095.2,GCF_000939255.1,GCF_000951855.1,GCF_000965625.1,GCF_000965635.1,GCF_000966935.1,GCF_001021615.1,GCF_001030665.1,GCF_001054615.1,GCF_001262775.1,GCF_001264195.1,GCF_001266215.1,GCF_001280405.1,GCF_001285645.1,GCF_001286605.1,GCF_001413995.1,GCF_001419785.1,GCF_001463345.1,GCF_001471815.2,GCF_001519135.1,GCF_001519315.1,GCF_001519555.1,GCF_001519595.1,GCF_001519735.1,GCF_001519875.1,GCF_001520405.1,GCF_001520775.2,GCF_001520875.1
0_0012	0	100	2232	109563	ml	100	GCF_000167895.3,GCF_000176555.2,GCF_000193975.1,GCF_000194575.1,GCF_000194645.1,GCF_000211395.1,GCF_000215225.1,GCF_000225145.1,GCF_000225185.2,GCF_000245515.1,GCF_000267125.1,GCF_000267165.1,GCF_000302735.1,GCF_000316805.2,GCF_000326545.1,GCF_000351265.1,GCF_000352225.1,GCF_000352585.1,GCF_000352845.1,GCF_000357925.2,GCF_000357945.2,GCF_000387805.2,GCF_000408725.1,GCF_000408745.1,GCF_000457165.1,GCF_000458455.1,GCF_000459675.1,GCF_000459975.1,GCF_000460135.1,GCF_000460335.1,GCF_000460895.1,GCF_000461075.1,GCF_000461095.1,GCF_000461295.1,GCF_000461395.1,GCF_000488295.1,GCF_000492255.1,GCF_000513035.1,GCF_000619725.2,GCF_000619765.2,GCF_000687105.1,GCF_000691005.1,GCF_000691045.1,GCF_000692695.1,GCF_000692795.1,GCF_000704005.1,GCF_000704945.1,GCF_000711415.1,GCF_000711475.1,GCF_000752115.1,GCF_000766965.1,GCF_000776065.1,GCF_000776435.1,GCF_000776535.1,GCF_000776565.1,GCF_000776635.1,GCF_000778135.1,GCF_000779715.1,GCF_000781275.1,GCF_000782235.1,GCF_000785775.1,GCF_000797895.1,GCF_000831565.1,GCF_000937855.1,GCF_000943355.2,GCF_000965625.1,GCF_000965635.1,GCF_000966935.1,GCF_000978845.2,GCF_000986635.1,GCF_001010195.1,GCF_001030365.1,GCF_001030625.1,GCF_001030675.1,GCF_001191275.1,GCF_001262975.1,GCF_001263035.1,GCF_001265335.1,GCF_001265545.1,GCF_001265735.1,GCF_001266275.1,GCF_001267355.1,GCF_001268185.1,GCF_001268365.1,GCF_001268445.1,GCF_001269065.1,GCF_001276265.1,GCF_001277595.1,GCF_001283285.1,GCF_001284165.2,GCF_001284185.1,GCF_001284905.2,GCF_001285105.1,GCF_001286245.1,GCF_001286485.1,GCF_001309735.1,GCF_001462975.1,GCF_001471815.2,GCF_001518355.1,GCF_001521595.1
0_0013	0	100	1528	120718	ml	99	GCF_000026265.1,GCF_000091005.1,GCF_000179135.1,GCF_000187305.2,GCF_000187325.2,GCF_000215145.1,GCF_000225225.1,GCF_000242055.1,GCF_000249535.1,GCF_000267165.1,GCF_000276865.1,GCF_000303255.2,GCF_000305395.2,GCF_000335295.2,GCF_000352465.1,GCF_000354455.1,GCF_000354755.2,GCF_000354815.2,GCF_000355095.2,GCF_000355235.2,GCF_000356625.2,GCF_000356805.2,GCF_000408025.1,GCF_000408225.1,GCF_000456645.1,GCF_000456725.1,GCF_000459935.1,GCF_000461855.1,GCF_000488835.1,GCF_000576655.2,GCF_000607285.1,GCF_000617225.1,GCF_000627135.1,GCF_000627315.1,GCF_000687005.1,GCF_000689315.1,GCF_000700105.1,GCF_000700365.1,GCF_000703245.1,GCF_000703885.1,GCF_000704325.1,GCF_000704605.1,GCF_000711375.1,GCF_000714025.1,GCF_000714135.1,GCF_000752935.1,GCF_000768465.1,GCF_000779495.1,GCF_000779635.1,GCF_000780235.1,GCF_000780415.1,GCF_000781385.1,GCF_000783335.1,GCF_000797835.1,GCF_000797855.1,GCF_000818985.1,GCF_000936085.2,GCF_000940255.1,GCF_000951855.1,GCF_000965655.1,GCF_001005685.1,GCF_001039075.2,GCF_001039125.2,GCF_001039135.2,GCF_001039145.2,GCF_001039155.2,GCF_001039205.2,GCF_001265495.1,GCF_001266015.1,GCF_001266095.1,GCF_001266125.1,GCF_001266155.1,GCF_001266435.1,GCF_001268325.1,GCF_001268525.1,GCF_001277455.1,GCF_001277495.1,GCF_001283265.1,GCF_001283365.1,GCF_001283465.1,GCF_001283525.1,GCF_001283685.1,GCF_001283745.1,GCF_001283865.2,GCF_001284185.1,GCF_001284605.1,GCF_001284985.1,GCF_001285065.1,GCF_001285245.1,GCF_001285445.1,GCF_001285485.1,GCF_001285565.1,GCF_001285665.1,GCF_001286265.1,GCF_001420935.1,GCF_001484395.1,GCF_001520475.1,GCF_001521275.1,GCF_001521415.1
0_0014	0	100	2395	102563	ml	99	GCF_000014845.1,GCF_000026285.1,GCF_000155125.1,GCF_000164375.1,GCF_000176535.2,GCF_000184765.1,GCF_000190895.1,GCF_000194475.2,GCF_000212715.2,GCF_000261385.1,GCF_000303395.2,GCF_000326825.1,GCF_000333215.1,GCF_000350665.1,GCF_000350885.1,GCF_000351165.1,GCF_000351185.1,GCF_000352125.1,GCF_000352625.1,GCF_000352745.1,GCF_000353165.1,GCF_000357125.1,GCF_000357465.2,GCF_000357705.2,GCF_000407705.1,GCF_000456025.1,GCF_000456045.1,GCF_000456225.1,GCF_000456265.1,GCF_000456425.1,GCF_000456725.1,GCF_000457025.1,GCF_000457455.1,GCF_000457935.1,GCF_000457975.1,GCF_000458155.1,GCF_000458555.1,GCF_000458685.1,GCF_000458875.1,GCF_000459215.1,GCF_000459375.1,GCF_000459815.1,GCF_000460275.1,GCF_000460475.1,GCF_000460595.1,GCF_000460835.1,GCF_000461395.1,GCF_000461415.1,GCF_000461455.1,GCF_000461495.1,GCF_000461775.1,GCF_000507605.1,GCF_000507665.1,GCF_000522325.1,GCF_000618005.3,GCF_000618905.3,GCF_000690815.1,GCF_000696835.1,GCF_000700185.1,GCF_000700205.1,GCF_000700405.1,GCF_000704565.1,GCF_000704945.1,GCF_000711525.1,GCF_000713035.1,GCF_000713045.1,GCF_000714345.1,GCF_000714375.1,GCF_000752875.1,GCF_000768425.1,GCF_000776235.1,GCF_000780695.1,GCF_000781575.1,GCF_000781695.1,GCF_000797605.1,GCF_000797675.1,GCF_000813165.1,GCF_000818995.1,GCF_000819265.1,GCF_000936085.2,GCF_000951875.1,GCF_000951915.1,GCF_000968515.1,GCF_001012155.1,GCF_001021635.2,GCF_001030435.1,GCF_001059575.1,GCF_001262935.1,GCF_001265875.1,GCF_001268545.1,GCF_001269265.1,GCF_001277635.1,GCF_001280345.1,GCF_001286545.1,GCF_001420065.1,GCF_001463455.1,GCF_001519435.1,GCF_001521115.1,GCF_001521275.1
0_0015	0	100	1527	135769	ml	100	GCF_000009565.1,GCF_000013305.1,GCF_000017985.1,GCF_000022665.1,GCF_000023665.1,GCF_000190815.1,GCF_000191015.1,GCF_000234255.2,GCF_000241995.1,GCF_000249255.1,GCF_000249275.1,GCF_000249335.1,GCF_000267165.1,GCF_000267265.2,GCF_000267285.2,GCF_000267365.2,GCF_000267385.2,GCF_000267805.2,GCF_000267885.2,GCF_000303575.2,GCF_000303615.2,GCF_000303695.2,GCF_000303735.2,GCF_000304855.2,GCF_000316405.2,GCF_000316425.2,GCF_000350765.1,GCF_000350945.1,GCF_000351845.1,GCF_000352065.1,GCF_000352645.1,GCF_000352945.1,GCF_000354355.2,GCF_000397685.1,GCF_000408045.1,GCF_000408165.1,GCF_000408625.1,GCF_000408645.1,GCF_000456685.1,GCF_000457285.1,GCF_000457405.1,GCF_000459995.1,GCF_000461015.1,GCF_000461755.1,GCF_000461935.2,GCF_000488075.1,GCF_000503275.1,GCF_000522265.1,GCF_000618025.1,GCF_000618105.2,GCF_000618405.2,GCF_000618905.3,GCF_000647495.1,GCF_000692735.1,GCF_000703205.1,GCF_000704885.1,GCF_000704905.1,GCF_000713195.1,GCF_000713345.1,GCF_000714335.1,GCF_000752295.1,GCF_000752455.1,GCF_000752815.1,GCF_000752835.1,GCF_000776745.1,GCF_000780275.1,GCF_000781295.1,GCF_000798095.1,GCF_000830035.1,GCF_000833145.1,GCF_000940355.1,GCF_000965715.1,GCF_000971615.1,GCF_001039415.1,GCF_001059795.1,GCF_001182805.1,GCF_001187545.1,GCF_001268205.1,GCF_001268785.1,GCF_001283165.1,GCF_001284385.1,GCF_001284765.1,GCF_001285825.1,GCF_001419825.1,GCF_001441325.1,GCF_001519855.1,GCF_001520395.1,GCF_001521115.1,GCF_001521195.1,GCF_001521215.1,GCF_001559615.2,GCF_001559635.1,GCF_001561045.1,GCF_001561135.1,GCF_001561335.1,GCF_001561375.1,GCF_001561445.1,GCF_001561555.1,GCF_001561575.1,GCF_001566615.1
0_0016	0	100	1803	95049	ml	100	GCF_000010485.1,GCF_000163155.1,GCF_000163175.1,GCF_000190795.1,GCF_000192685.1,GCF_000215185.1,GCF_000249255.1,GCF_000249575.1,GCF_000249695.1,GCF_000252805.1,GCF_000259135.1,GCF_000316865.2,GCF_000352105.1,GCF_000352665.1,GCF_000352865.1,GCF_000353045.1,GCF_000354835.2,GCF_000354975.1,GCF_000355155.2,GCF_000355315.2,GCF_000356125.1,GCF_000356845.2,GCF_000358185.2,GCF_000358205.2,GCF_000358225.2,GCF_000358245.2,GCF_000358265.2,GCF_000358285.2,GCF_000358315.1,GCF_000358355.2,GCF_000358375.1,GCF_000408245.1,GCF_000456105.1,GCF_000459015.1,GCF_000459095.1,GCF_000459915.1,GCF_000459955.1,GCF_000460255.1,GCF_000461615.1,GCF_000461815.1,GCF_000494995.1,GCF_000498235.1,GCF_000507645.1,GCF_000511545.1,GCF_000614515.1,GCF_000617085.1,GCF_000617365.2,GCF_000618225.2,GCF_000619065.2,GCF_000619525.1,GCF_000619585.2,GCF_000647515.1,GCF_000700305.1,GCF_000703265.1,GCF_000703285.1,GCF_000703345.1,GCF_000703945.1,GCF_000704205.1,GCF_000713785.1,GCF_000714975.1,GCF_000776505.1,GCF_000777325.1,GCF_000779475.1,GCF_000785795.1,GCF_000812385.1,GCF_000951745.1,GCF_000951835.2,GCF_001012585.1,GCF_001063835.1,GCF_001188105.2,GCF_001262795.1,GCF_001262865.1,GCF_001262935.1,GCF_001268505.1,GCF_001268685.1,GCF_001269325.1,GCF_001283605.2,GCF_001284305.1,GCF_001284685.1,GCF_001284785.1,GCF_001284825.1,GCF_001284945.1,GCF_001284965.1,GCF_001285405.1,GCF_001285985.1,GCF_001286425.1,GCF_001286625.1,GCF_001306685.1,GCF_001309595.1,GCF_001309675.1,GCF_001412925.1,GCF_001412975.1,GCF_001412995.1,GCF_001413355.1,GCF_001413375.1,GCF_001413425.1,GCF_001455405.1,GCF_001519475.1,GCF_001519875.1,GCF_001520695.2
0_0017	0	100	2235	108038	ml	100	GCF_000091005.1,GCF_000147755.1,GCF_000157115.2,GCF_000164415.1,GCF_000164495.1,GCF_000176595.2,GCF_000176675.2,GCF_000184185.1,GCF_000194415.1,GCF_000194575.1,GCF_000235245.1,GCF_000241975.1,GCF_000258145.1,GCF_000263915.1,GCF_000326185.1,GCF_000352265.1,GCF_000352405.1,GCF_000352525.1,GCF_000352545.1,GCF_000352565.1,GCF_000352785.1,GCF_000355255.2,GCF_000456005.1,GCF_000456325.1,GCF_000456465.1,GCF_000456525.1,GCF_000456545.1,GCF_000456765.1,GCF_000457065.1,GCF_000457995.1,GCF_000458765.1,GCF_000458895.1,GCF_000459035.1,GCF_000459255.1,GCF_000459275.1,GCF_000459595.1,GCF_000459835.1,GCF_000460435.1,GCF_000460655.1,GCF_000461555.1,GCF_000462285.2,GCF_000488035.1,GCF_000488755.1,GCF_000498815.2,GCF_000520035.1,GCF_000618405.2,GCF_000622265.1,GCF_000671295.1,GCF_000692475.1,GCF_000695505.1,GCF_000700525.1,GCF_000700585.1,GCF_000703505.1,GCF_000704145.1,GCF_000713315.1,GCF_000713695.1,GCF_000753075.1,GCF_000762385.1,GCF_000776315.1,GCF_000776655.1,GCF_000777025.1,GCF_000777475.1,GCF_000778035.1,GCF_000778355.1,GCF_000778705.1,GCF_000778765.1,GCF_000778915.1,GCF_000779425.1,GCF_000779715.1,GCF_000780215.1,GCF_000780315.1,GCF_000781035.1,GCF_000781375.1,GCF_000781455.1,GCF_000782195.1,GCF_000782715.1,GCF_000782735.1,GCF_000797875.1,GCF_000806195.1,GCF_000817425.1,GCF_000819005.1,GCF_000819225.1,GCF_000819365.1,GCF_000951935.1,GCF_000952385.1,GCF_001030345.1,GCF_001265795.1,GCF_001268205.1,GCF_001285485.1,GCF_001306605.1,GCF_001419825.1,GCF_001463195.1,GCF_001519365.2,GCF_001519445.1,GCF_001520135.1,GCF_001521455.1,GCF_001521575.1,GCF_001561175.1,GCF_001561755.1,GCF_001563715.2
0_0018	0	100	2050	103939	ml	99	GCF_000025165.1,GCF_000166595.1,GCF_000194235.1,GCF_000194495.1,GCF_000194535.1,GCF_000220005.1,GCF_000225185.2,GCF_000249735.1,GCF_000249775.1,GCF_000267125.1,GCF_000267425.2,GCF_000302715.1,GCF_000302735.1,GCF_000316865.2,GCF_000326165.1,GCF_000326425.1,GCF_000351165.1,GCF_000351405.1,GCF_000351625.1,GCF_000351645.1,GCF_000351685.1,GCF_000352045.1,GCF_000352305.1,GCF_000352765.1,GCF_000353185.1,GCF_000356165.2,GCF_000357105.1,GCF_000357125.1,GCF_000357465.2,GCF_000397625.1,GCF_000397645.1,GCF_000397705.1,GCF_000408665.1,GCF_000446805.2,GCF_000446965.2,GCF_000456245.1,GCF_000457305.1,GCF_000458955.1,GCF_000459055.1,GCF_000459655.1,GCF_000460375.1,GCF_000461335.1,GCF_000462465.2,GCF_000488415.1,GCF_000616075.2,GCF_000616685.2,GCF_000617005.2,GCF_000619505.1,GCF_000627095.1,GCF_000692895.1,GCF_000696545.1,GCF_000699365.1,GCF_000713505.1,GCF_000713575.1,GCF_000713615.1,GCF_000776715.1,GCF_000776855.1,GCF_000779215.1,GCF_000781695.1,GCF_000782715.1,GCF_000801165.1,GCF_000812305.1,GCF_000939255.1,GCF_000951955.1,GCF_000987545.1,GCF_001265465.1,GCF_001268665.1,GCF_001268945.1,GCF_001280345.1,GCF_001284125.1,GCF_001285025.1,GCF_001285125.1,GCF_001413455.1,GCF_001413475.1,GCF_001413485.1,GCF_001413515.1,GCF_001413535.1,GCF_001413555.1,GCF_001413645.1,GCF_001413685.1,GCF_001413715.1,GCF_001413735.1,GCF_001413745.1,GCF_001413755.1,GCF_001413815.1,GCF_001413875.1,GCF_001413885.1,GCF_001467005.1,GCF_001519405.1,GCF_001561295.1,GCF_001561655.1,GCF_001562635.1,GCF_001562645.1,GCF_001562655.1,GCF_001562695.1,GCF_001562705.1,GCF_001562715.1,GCF_001562755.1,GCF_001562815.1
0_0019	0	100	1342	108633	ml	100	GCF_000261145.1,GCF_000295775.2,GCF_000350025.2,GCF_000350905.1,GCF_000352565.1,GCF_000355035.2,GCF_000356025.2,GCF_000357525.2,GCF_000357625.2,GCF_000358775.2,GCF_000358835.2,GCF_000358855.2,GCF_000408585.1,GCF_000447065.2,GCF_000456745.1,GCF_000458275.1,GCF_000458995.1,GCF_000459275.1,GCF_000460695.1,GCF_000485715.1,GCF_000488395.1,GCF_000488555.1,GCF_000488715.1,GCF_000488775.1,GCF_000494955.1,GCF_000498795.2,GCF_000506465.2,GCF_000507605.1,GCF_000599785.2,GCF_000599805.2,GCF_000681435.1,GCF_000695505.1,GCF_000699385.1,GCF_000700225.1,GCF_000700325.1,GCF_000703705.1,GCF_000713105.1,GCF_000770275.1,GCF_000770285.1,GCF_000776275.1,GCF_000776595.1,GCF_000776995.1,GCF_000778475.1,GCF_000778785.1,GCF_000779745.1,GCF_000779875.1,GCF_000780395.1,GCF_000780435.1,GCF_000780615.1,GCF_000781335.1,GCF_000781505.1,GCF_000782195.1,GCF_001030665.1,GCF_001056025.1,GCF_001057065.1,GCF_001063395.1,GCF_001063685.1,GCF_001064885.1,GCF_001265175.1,GCF_001265255.1,GCF_001268865.1,GCF_001283705.1,GCF_001306605.1,GCF_001413565.1,GCF_001442595.1,GCF_001463195.1,GCF_001463455.1,GCF_001517685.1,GCF_001519915.1,GCF_001520535.1,GCF_001520615.1,GCF_001520775.2,GCF_001521135.1,GCF_001521175.1,GCF_001555495.1,GCF_001555635.1,GCF_001561025.1,GCF_001561035.1,GCF_001561095.1,GCF_001561115.1,GCF_001561175.1,GCF_001561205.1,GCF_001561215.1,GCF_001561255.1,GCF_001561275.1,GCF_001561415.1,GCF_001561435.1,GCF_001561495.1,GCF_001561515.1,GCF_001561595.1,GCF_001561605.1,GCF_001561685.1,GCF_001561755.1,GCF_001561765.1,GCF_001561785.1,GCF_001561815.1,GCF_001561865.1,GCF_001561895.1,GCF_001562385.1,GCF_001563395.1
0_0020	0	100	1645	112150	ml	100	GCF_000010385.1,GCF_000167875.2,GCF_000171975.1,GCF_000171995.1,GCF_000175735.1,GCF_000179795.1,GCF_000194215.1,GCF_000194475.2,GCF_000225205.1,GCF_000242015.1,GCF_000284495.1,GCF_000304115.2,GCF_000316465.1,GCF_000326305.1,GCF_000326705.1,GCF_000326725.1,GCF_000350805.1,GCF_000351005.1,GCF_000351225.1,GCF_000351425.1,GCF_000352125.1,GCF_000352145.1,GCF_000352205.1,GCF_000352325.1,GCF_000352365.1,GCF_000352705.1,GCF_000352965.1,GCF_000353005.1,GCF_000353065.1,GCF_000353085.1,GCF_000397665.1,GCF_000408685.1,GCF_000456705.1,GCF_000457005.1,GCF_000458375.1,GCF_000458705.1,GCF_000459195.1,GCF_000459695.1,GCF_000459715.1,GCF_000459775.1,GCF_000459855.1,GCF_000460195.1,GCF_000460315.1,GCF_000461015.1,GCF_000461215.1,GCF_000461715.1,GCF_000461875.1,GCF_000488155.1,GCF_000488595.1,GCF_000498815.2,GCF_000619345.1,GCF_000622815.1,GCF_000627255.1,GCF_000647475.1,GCF_000713395.1,GCF_000752955.1,GCF_000777165.1,GCF_000781415.1,GCF_000798595.1,GCF_000827105.1,GCF_000948765.1,GCF_001012175.1,GCF_001262855.1,GCF_001267355.1,GCF_001277615.1,GCF_001281685.1,GCF_001281815.1,GCF_001281845.1,GCF_001281905.1,GCF_001283385.1,GCF_001283425.1,GCF_001283805.1,GCF_001283845.1,GCF_001284145.1,GCF_001284285.1,GCF_001284345.1,GCF_001284625.1,GCF_001284805.1,GCF_001284845.1,GCF_001285305.1,GCF_001285385.1,GCF_001285685.1,GCF_001285745.1,GCF_001285805.1,GCF_001286045.1,GCF_001286245.1,GCF_001286485.1,GCF_001286645.1,GCF_001306585.1,GCF_001309645.1,GCF_001463585.1,GCF_001467005.1,GCF_001519125.1,GCF_001519335.1,GCF_001520555.1,GCF_001521395.1,GCF_001521435.1,GCF_001524895.1,GCF_001561285.1,GCF_001561845.1
0_0021	0	100	2260	90608	ml	100	GCF_000017765.1,GCF_000026245.1,GCF_000155125.1,GCF_000190815.1,GCF_000190835.1,GCF_000193975.1,GCF_000194395.1,GCF_000194725.1,GCF_000227625.1,GCF_000233675.1,GCF_000235225.1,GCF_000249215.1,GCF_000258635.1,GCF_000297235.3,GCF_000307205.1,GCF_000326585.1,GCF_000326725.1,GCF_000326845.1,GCF_000351485.1,GCF_000352685.1,GCF_000352805.1,GCF_000357105.1,GCF_000407685.1,GCF_000408585.1,GCF_000456185.1,GCF_000456345.1,GCF_000456825.1,GCF_000456885.1,GCF_000457515.1,GCF_000457695.1,GCF_000457755.1,GCF_000458075.1,GCF_000458175.1,GCF_000458295.1,GCF_000459635.1,GCF_000459975.1,GCF_000460135.1,GCF_000460355.1,GCF_000460715.1,GCF_000461115.1,GCF_000461635.1,GCF_000488015.1,GCF_000495075.1,GCF_000495095.1,GCF_000507625.1,GCF_000520035.1,GCF_000522365.1,GCF_000522385.1,GCF_000564835.2,GCF_000576655.2,GCF_000597845.1,GCF_000599625.1,GCF_000599645.1,GCF_000617765.2,GCF_000671295.1,GCF_000687025.1,GCF_000690945.1,GCF_000691065.1,GCF_000703325.1,GCF_000703365.1,GCF_000703565.1,GCF_000703725.1,GCF_000703845.1,GCF_000704385.1,GCF_000704405.1,GCF_000704665.1,GCF_000734955.1,GCF_000752235.1,GCF_000752315.1,GCF_000753415.1,GCF_000776375.1,GCF_000777065.1,GCF_000777555.1,GCF_000779265.1,GCF_000780375.1,GCF_000781965.1,GCF_000781995.1,GCF_000782015.1,GCF_000798275.1,GCF_000798395.1,GCF_000806275.1,GCF_000812255.1,GCF_000812725.1,GCF_000936475.1,GCF_000936635.1,GCF_000940655.1,GCF_001039135.2,GCF_001057975.1,GCF_001077945.1,GCF_001077955.1,GCF_001265925.1,GCF_001266405.1,GCF_001268305.1,GCF_001283505.1,GCF_001285725.1,GCF_001420125.1,GCF_001519355.1,GCF_001519475.1,GCF_001520815.2,GCF_001562345.1
0_0022	0	100	1321	131316	ml	100	GCF_000164215.1,GCF_000164595.1,GCF_000172055.1,GCF_000183345.1,GCF_000194665.1,GCF_000249955.1,GCF_000264195.1,GCF_000276945.1,GCF_000313405.1,GCF_000313425.1,GCF_000326525.1,GCF_000326965.1,GCF_000350625.1,GCF_000350825.1,GCF_000351185.1,GCF_000352405.1,GCF_000352625.1,GCF_000355255.2,GCF_000408265.1,GCF_000408825.1,GCF_000457065.1,GCF_000457855.1,GCF_000459635.1,GCF_000459835.1,GCF_000460015.1,GCF_000460435.1,GCF_000461555.1,GCF_000461575.1,GCF_000482065.1,GCF_000488115.1,GCF_000488635.1,GCF_000492655.1,GCF_000503515.1,GCF_000513375.1,GCF_000513455.1,GCF_000616725.2,GCF_000618325.1,GCF_000618345.1,GCF_000622555.1,GCF_000695115.1,GCF_000700285.1,GCF_000708145.1,GCF_000708165.1,GCF_000713135.1,GCF_000713895.1,GCF_000753135.1,GCF_000753255.1,GCF_000776035.1,GCF_000777065.1,GCF_000777215.1,GCF_000777585.1,GCF_000778685.1,GCF_000779075.1,GCF_000779675.1,GCF_000779995.1,GCF_000780355.1,GCF_000780795.1,GCF_000780845.1,GCF_000781075.1,GCF_000781315.1,GCF_000781805.1,GCF_000781935.1,GCF_000782395.1,GCF_000782435.1,GCF_000782455.1,GCF_000782475.1,GCF_000782575.1,GCF_000785255.1,GCF_000785325.1,GCF_000798115.1,GCF_000814525.1,GCF_000819015.1,GCF_000831565.1,GCF_000965665.1,GCF_000978815.2,GCF_001012005.1,GCF_001012105.1,GCF_001012155.1,GCF_001052125.1,GCF_001058555.1,GCF_001262905.1,GCF_001268845.1,GCF_001277435.1,GCF_001284225.1,GCF_001285725.1,GCF_001286465.1,GCF_001286705.1,GCF_001419845.1,GCF_001440595.1,GCF_001440645.1,GCF_001440685.1,GCF_001440735.1,GCF_001440755.1,GCF_001440805.1,GCF_001484295.1,GCF_001519145.1,GCF_001519445.1,GCF_001519485.1,GCF_001520235.1,GCF_001521075.1
