cohort_order	rung_n	assembly_id	exact_assembly_accession_version	input_line_number	input_occurrence_id	resolution_status	assembly_status	selection_stratum	stage_b_order	random_key	inclusion_probability	inference_weight	engineering_control_membership	collection_row_sha256	row_sha256
848	1000	asm-v1-46e228829f6a36565a7458db	GCF_002520225.1	8098	occ-v1-9be09a2902616b33a0efa76e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	088b2c03fb2a54ba43ba681d969e2866cae746ba85a7253b8730cf6532f558c6	990/25353	25353/990	.	528e987fa40c9cbd8bc3cfcb0bb5ff2b3f4daace6720f0e064f5858217951977	3571c4eb04efbca13fa2604f85dfd307ac12f5766a43cb3c895e0b41dad1b24a
849	1000	asm-v1-c3218f63814ef325fafa111f	GCF_000459575.1	1230	occ-v1-5f3735ca265475623a466f38	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0890527c5e1db186afcbc8818f27443ebbf8db3b11480f3171d547f36d142be3	990/25353	25353/990	.	f57eb61d87b87323704c9b18b60e40ea5cba7c6c3406fdef0e8a14b1326954e2	a48310ba5b16d0721e5830257fb183eba47d88bca60ebedcfc5c7122658258a7
850	1000	asm-v1-c02d55f52bfe47c878d62507	GCF_017639005.1	21045	occ-v1-3c100c9d4c2c184bfc5ea2e5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08907e6dd297086d1859f91f5918fede32af3999de2fb7913cad11b63978aa77	990/25353	25353/990	.	a1e8f8954111b0b8dbe8df9bcd0b3d2d1b2ba30782737881b0b893a2e7425223	34055c193de233db13a5e1424d94db00cbf7487af4be4b1dc1ce96c6d87efb9c
851	1000	asm-v1-c3de1e69b9fe7ad7677fe1bb	GCF_019148625.1	21773	occ-v1-6392d188300e73b8a0fc3d7a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0892b54289d21718477185eed257207bb72ae9cc3a7a2743b19693c96b53346b	990/25353	25353/990	.	d3018eb39708394e2bcb1c81348468ef951fb0aad4c2af554b34f1a05e2e0021	68304f45a7cceeb33c406007ad421f7cabbfcca82f9705bc418c27291ed97a7d
852	1000	asm-v1-31f8e761cb88bee666dac2b9	GCF_002228615.1	6061	occ-v1-7b25670ef522839cddb3567c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08940cfa80c404aec86af421abb8cc4d61cfe365fb89a228429175e16e905987	990/25353	25353/990	.	928c04d2a7fc7dd5c12bdeb807e89867711e66ad442ba0fbd41ace737c01516a	0c030e811a6d5ab24576bd22451309ee0d653f00bd51b9badaf8e17b148f1661
853	1000	asm-v1-9451f7113db3d44e69fb23eb	GCF_002286545.1	6494	occ-v1-bdd036cd0bb915bb8ce47e8a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08957c08c75fc59480f845ef6b30786241865254f91b93ae310e530ac0300beb	990/25353	25353/990	.	1ed0b34c75df6031685e2e86a95d5a2454bddc82878e77c01259466eda6fb464	5ba2cbe56202c9b7cfc49bd56e9a268d1b75fb50438f52c215da8da626665430
854	1000	asm-v1-fa5c1be6619a11426762aec7	GCF_902505305.1	25347	occ-v1-f1373704984814fcd34835d7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0897c4dd5b8f2b4598cfad4cad3fbb50448ee7c78c6e2f8ea8c9ed998fc41925	990/25353	25353/990	.	a43efe163a322439d4fe63d96ed73b657adcd4026b56271335fcbd27d5a11833	21f941a9f8951473ed109d259d88f40d92c68daa64a468b990672abb640f8e43
855	1000	asm-v1-c092a5e40ced4f3b30d11101	GCF_006233325.1	14997	occ-v1-a044c9a8fdce87bb500bd7c3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	089df8286add833ce490b083d506934bf4dacc4039c1bc0d8222f8beb8e32cba	990/25353	25353/990	.	2f257d1bc75e0837121848d62bd4f726a73533b1b75d4b488cd577609821b109	8b85acbb323b19aa7f38480c7cf32e19ed4955c2a1e94495e3c9e4b9d84a3b9c
856	1000	asm-v1-9c538b1015a2f2632c544d0d	GCF_005398765.1	14645	occ-v1-afd77b68216b73c1b359c871	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	089e3af5667682d93fa3f1905c7f1370984458e233f2ea5e19b4a5185d7a4060	990/25353	25353/990	.	48aae5a963e1f0044231e9bcafe3d5f26b053ea1f43622b3f60698cbef55a659	2149548dfb4dd6491f48e59f311fcdf3dc1ed8092ef86c177c66bcbaf4a7408b
857	1000	asm-v1-89a1353e78d6c03c47da8caf	GCF_006237855.1	15220	occ-v1-1e0ffe92ac76be9356b521da	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	089f1b54fbd4820de738e2fdf5a7fe00d26737bdfd20e950a3764d52f7b1729f	990/25353	25353/990	.	6242a9b668f2ccae4f427990e11b16a05309261eadb309adc7e50b48f383ce87	d2f49b0aa62fd166bf916d98cde4e0469e2974901fff8f5a793cb32fc684aad5
858	1000	asm-v1-eb02dde39541d0745120ed64	GCF_002229155.1	6088	occ-v1-26045252e0557ccdbb56b306	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08a1785949097e929c7d1e10da8ee398f611260bc8447bb0093fa3ddd46fce4d	990/25353	25353/990	.	bd14d72995de8cf71059da42fc2098fec3f6989967a3b5bd326414cfff9087da	c6e328d14e72bae6fa92d3c460e58cbdc34b70f74f68f8d999882e40de3a5157
859	1000	asm-v1-059934a68facdc095d63cc28	GCF_013030915.1	17484	occ-v1-947dc0b2757d3483f7e6c9cc	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08a1a4a5d6d7dee29df6991e28fa05b3be75f2054d4dfbcb09d7811f504d753f	990/25353	25353/990	.	46d17dbb53b5de7f6c941716cc3100ed95cfa6af494fefbedb0d14ca18e80d55	8db8fcfadcf85ed15bf9b84a5b1d2d5848048e0d644872af1e3892de3965565e
860	1000	asm-v1-53f4e9b46318dc6a3253ff5d	GCF_000471305.1	1414	occ-v1-804158a7d51077fa95338911	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08a1ef422319de186644f69d05bdfdda7adc92223694a0e4f312f0f685b6d160	990/25353	25353/990	.	c5aaa0fad39ccd9cbf44922b2e394cbc74d8e6ea44e6286cc78d8e9c4cf10a33	5f843c20ddb85419a350e6ac0b7f87b68b32f0bbb81913435d3ad6bf44b7b56f
861	1000	asm-v1-5e3eb1b6a30b4a6533162dd7	GCF_002547145.1	8526	occ-v1-2ac1af2ed832a85fab6d8dfb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08a4ddf6b21d4136a7e166c8b907be080b5818eee99ae123f824d4326db83bb7	990/25353	25353/990	.	11c212b463a649ed755c5c0c9da3760ed1814413cf06dc01f89f28831f24785e	2e543eef1d56f45bdd2af601eb79642ffc3bd1ad39f30994b4e9ff2bd8448250
862	1000	asm-v1-69f6b9bfdbb33c17ffa99859	GCF_002181625.1	5605	occ-v1-b9691ffbcb776f51dc4999ed	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08a8a2157fffdc38c537f23c5e90bda303981eb2b85bcc9e2349fc06c1909937	990/25353	25353/990	.	f31c767e076df1b6e12668e383a65faed6b3b8e46faa9086ca5e5950e53eb210	ae419c83db769d1568060d399b0f064d7a18be37fb5fe44da4664b1acf01b5f4
863	1000	asm-v1-5be9492dc7a70ac5553cd76e	GCF_002155505.1	5399	occ-v1-e30a59b4014b45f07eb3d29e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08a9d5aaef5e343afcafacb03d0620a9803bf22a1a6e5328f26e2e9fbee85963	990/25353	25353/990	.	e8e45c653e507ee1b028fd851ab33b43a036bc9aee69bd551492a5874451286e	cb690e02458270861870b967137431c8a7c2d4566014294f77199e9ae265b575
864	1000	asm-v1-c39c3de83e8412c7f1b469ea	GCF_000460835.1	1293	occ-v1-04acb8849c36dceb3f68d6e5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08aea373233b755e158fbe558ee6a509c3705f6f99907fe071bad5c8b13e9295	990/25353	25353/990	.	5cb8f5c262819f74f2dec42e22a453e0dc5232699a79da87de5ae1eff680c87c	fd328b17429e59a1a1f04e5cefceb14c8c3520343ac3cdca64ada7148c3a637e
865	1000	asm-v1-1e7ed871c74b5c642dbe23fa	GCF_002467635.1	7198	occ-v1-2c3337ce86b9cbcfa240a82e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08b7ce7c652b944998c4cb2c2383cfc70a6bdef813da74ac632ac3920a35fb2d	990/25353	25353/990	.	69811fc2f50578e5428fa9929988b28be10c4ea37654efc48369d28a1264edab	aa5805749b93aff3586f7a4603328adde3a20fdc77888101fc4ef557806f25ff
866	1000	asm-v1-48100e1a79ad74485281518e	GCF_000462245.2	1361	occ-v1-80c6a55680afe6df2accec0b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08baac5646e69fcd330e62c90a541aa94a62b71fb3ef4d60112146e831203954	990/25353	25353/990	.	85d17f25d68aa55483699647c4f1211f0f3cf7376c0b28572cbfbc9fec724349	2342a9b24470433ca9fd63fbb71a37b0df5890568ab432a3506c20de7e9cdde8
867	1000	asm-v1-0242c887434e7057fe7c07ee	GCF_005397765.1	14608	occ-v1-09a5c3a423406980e12071f6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08bd9064bf51c339ad7b1167fa625113d87f488299b8118304994df6e8e8524a	990/25353	25353/990	.	a5980f571e3871472cdd5b540d2618a9f2d522a9976b9cb9ef34411b17afaa33	f81535a8017dde51b5d9de4f59706771a24dce2132548cd183f1532d8033af9e
868	1000	asm-v1-e0c0d91c285e48092fef5c55	GCF_017776145.1	21112	occ-v1-dfc4c5387b808e39627d79b2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08bdef9e190eacc4690420835332e62f9560a286b89bf13331b6a5ce234c99ed	990/25353	25353/990	.	de87e4b2f155ae67cbd5fe051e3e1a9a5274542bad7d376484957d3c4c216e87	ccb402a86cb583c6a97a978993f19b9a0c674ba6cea7907f9a511ea450e9b934
869	1000	asm-v1-7c279cd8626af0598d7f18f5	GCF_002225785.1	5921	occ-v1-cc46e4b7b13c0fc4774e4aaf	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08c397dd9260333b017b43501f2a650ce1a6abe9e72e13fac8f21cf774009144	990/25353	25353/990	.	64f0039054df66423a79e896c786d93aacb80810efe3783076e17cbbb82c833a	9f5e89c2b14de64bf37babbc2290fc358ca02d6636d6e9eef1eb862a5ae399f0
870	1000	asm-v1-c684c3edf1e37c0ce00a38a7	GCF_008389115.1	15813	occ-v1-3414b60a0b3103f670fe7dba	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08c520ee522aa8d0380c1e8434d577ed80675409d3e4fa2d9355d73c264932c4	990/25353	25353/990	.	63696c7e81af47f3163ec5f9a7cd21a0cfe3eafa01af2261ccfe48e9ff3c7f81	2e399419e91a5b046ae2a7e0833ef7a4cb1049cee298ed97f0872a8628bc90ee
871	1000	asm-v1-4e878bdd50692532ebc630b5	GCF_004172445.1	12580	occ-v1-88edcfc29b699ba7ea4908ac	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08c67e332b8eaf2c6992c8bfe07e7e08a240f8f3e8e08a3ab6827b05b2181cc7	990/25353	25353/990	.	190f26c71271a0bc5679a3a88a7b8922a7125b1c89e1c1238e9684e573046f45	1aead927f022fffbe76d42637fbf1e2c6bdda1ff19509311ff71851364e33530
872	1000	asm-v1-bce28c52de0ead3d5d35ea63	GCF_020732085.1	23339	occ-v1-9989143d059722c5081a080b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08c9ec9c068acf759e59c6fe1c0c79c9162b4a640b5ba9180be2d9918c240c60	990/25353	25353/990	.	975ee657bf70d4fec1f4cbf07581c1bd75bd6c9efc16b9dc14f5f2bfa187b8d4	d801b23a0025c5705a227841983f5a000d295cfbf39ad3e5332481a969635a74
873	1000	asm-v1-59436a15162689859ca70f3f	GCF_013391265.1	18040	occ-v1-0971078199e8aa855f80490b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08cca49481343a5e32c9a48e144334d8fbfbe99c467d2d5d3f60c90416dd29f0	990/25353	25353/990	.	52e0df7286a7bb38c6b35c87d39bf56e9f32d5c777a4fb8d3bee924f3422cedb	3157594f9d14f164f06a662f741fa14e53bac022e4d75dbafa142883f9a22a60
874	1000	asm-v1-33e7ef82884fcafefaada546	GCF_009882665.1	16831	occ-v1-6f6425228721d966f85fa06f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08d0329e1fe1a08d651b8767b763a17bf735b9d0fe19c77816f3899480eced7b	990/25353	25353/990	.	5a101c0f1588696cafa89759127b2e12e533685a294a2b2d0959e4f1526c3268	643c4a36eca43067b2f61bf49533db3c9ef34e795f9bbb954542cf0255f9e0c8
875	1000	asm-v1-acbe3e9045ea0a215460cf0d	GCF_002485115.1	7467	occ-v1-65d433bd572ec1b81fec3e3d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08dc7cc53b63eeefc2692fd1cae025971921dbec4f14f3477a1f3488b4fb0a19	990/25353	25353/990	.	caf58144a83dc9a2083b29500a8a5dabdc130b6f603889c7a4cde59ef19ab8e8	05d5b24b63ce460b6013a124371ec2ebebd176e17619bb92aac4ae1d79bc9e35
876	1000	asm-v1-65893bc72b336b8c7d2f6b25	GCF_006233045.1	14983	occ-v1-453f9738970fa07c7e1b0084	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08e02a147b1b5c5ede8b3ade36091b721b3a9b394a5fd26ea6e0f9c7a83d44ec	990/25353	25353/990	.	889b82dd96aba878c80591682310c108cd9d8b8a99623586f59f8b1f5f7fed22	745d411b4d56410bebf4151c45e4cde0f27b1a4a8d206cfd75fd4dd9981979c5
877	1000	asm-v1-e3cd443ec93659b2be5fc684	GCF_001283925.1	3236	occ-v1-e4d6304423c42a540ee5529a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08e2e4d69b019bfaf10aa704df2e22e566745ac05d2255293cebfab9000ee9cb	990/25353	25353/990	.	cd7780e01b36cdd51550aaa984e5719affd09482677509363fc162056c4a2188	6ad6ef97a39f1a33b1f65696a7e2f205234d60fb857019fdfa3107f3be970768
878	1000	asm-v1-6fc99ea5de967ed3c79ca5c8	GCF_003731595.1	11811	occ-v1-5914779e0f0ab40239c7bdfd	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08e450946a7c3981da450515cb2420dde24759a2d1581f4c3004500fe8b8379d	990/25353	25353/990	.	e41a95d9e81fac5d5da30ad3ded52f3f84f744a4882713b8522e5edf7af72122	5bafa6155e983521bce169e6b93a3a866113b2f9e7b04f0d104f3862458dafe6
879	1000	asm-v1-73581bedf8473fdce3c286bb	GCF_000779585.1	2369	occ-v1-04c6ef06e00e086312c0b637	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08e70ce00fbe9b5ca2779119f6741bc6a209546311949e61d99ee3a9cd8ebc40	990/25353	25353/990	.	f63a597a3707d0b2406b2916450a2b78c33781f664def7d8980968b7eea7d77d	e1ce0b74f5977015bb77862de9ab55e7d749b714931177280ae40e629f4b86b5
880	1000	asm-v1-2c27bc76a1222cc9f99451dc	GCF_019587745.1	22289	occ-v1-824ed79af591df8075052b68	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08e9df111ad8aea355679f1f12d9b647603f44c737dcfa440797f23c83129086	990/25353	25353/990	.	a93bdbeebebfa52bbe3d2deaf17fe3cc797b31c85a39284dcba80c3d3fa556b1	bdfbbda8971bc0bce27df9f65763f61d35fce32dfc3ae9fa2c2556fa52a771d2
881	1000	asm-v1-7f703c1863fb830a057de1b7	GCF_002209105.2	5837	occ-v1-d40943b6729f7eec5fe5ad98	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08ea4637b5801e531e0ac9316902abbc3f4b103e3f42aa1800c1fc2605c7b1d8	990/25353	25353/990	.	afc48555a72b70eafdb52c0204502635f61c268a90108de9d53cb224dc886e9d	effdf7ff7bd0017d862998b528909156176f325bd8203a8c62285b193a3e0f4a
882	1000	asm-v1-9087dbf1d91fe8c314f8c75c	GCF_009393475.1	16060	occ-v1-b2b797c1d86193641d804bca	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08ea9f17d3032e6a614e964ccec87975f1eb706031341194b41a06f381e5913d	990/25353	25353/990	.	17105f2e8b5a098761abb8864a72effef74a775d119a16250e5187c0777f29c4	ce4b14ce06e2e203691a19efb7d73f63a2e11bbecd71de1868e8b627b2977d97
883	1000	asm-v1-b387b8ded9cbc3df11d25532	GCF_015160055.1	19270	occ-v1-7463509c272648e5608f1534	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08ec9ef979eeb0de005adfb1e1100d2a9375ca1a2bbb9646d10a409a81b87655	990/25353	25353/990	.	afa30ace32aaf25165eaf7073907c08d708ab1d5c21ab63901f0beb830a6aa8e	9cec6cefcc97d6f58c05dc1955faa259702def634fba99e7bf378d910077bced
884	1000	asm-v1-d6c0b3db16044399f5f25d26	GCF_000781435.1	2455	occ-v1-40d9a49cbcb4d6a5fe24ef4f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08edf0d91499205bd751ef3a6bb3fdb16d654f2b7e213471f221398b459f3168	990/25353	25353/990	.	1c0814178a38e132cab48ab9a5fa42bdab5fd321b4cb3afc0061b18389c995f2	04dbf1c1c10c929e27cae309dda8eb55711626543758c4b15bfe35c3d1be0edd
885	1000	asm-v1-e12d9faca466e190ea526aef	GCF_001265795.1	3048	occ-v1-1fe402774610da511aeb7ef6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08ee1f20426b3e5f344fc57e424b9240d87a7e9d7bf42d06e0f1d91498e0c35a	990/25353	25353/990	.	df9b03ce8d61d65ff1d431d5af1d7e3b30afbbb0657567dfedde52c916f8f128	1441a282a51798d88da557614d6f1a92a0391ddb21f01533d9d4df399ab030e7
886	1000	asm-v1-19f62fdcd7ffdce9e3b467f0	GCF_002195625.1	5747	occ-v1-db9b088794aa4be103c08b5c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08f497be7fd63c8473bd28056715d999b01c630903883daf6a18c4e14285d094	990/25353	25353/990	.	2d44b416c617262dde0db06e487621fc89078d3797bdb28c197945ab1814b858	dbb907a6f320d249cb062eaf09728d91469f5145a8254d3da3c3bbe9713c5ec5
887	1000	asm-v1-ab30e0ac6570af304be1217c	GCF_011033255.1	17158	occ-v1-74927742a2edf30e2adfbb6a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08f5e0fee208757316ea61c6a8be68d61bc7319c21269f4759b624ec2247c766	990/25353	25353/990	.	c545639afa5eb6b6243ddd83e67800f6a1351bb98e314fc21a5bf1fb1513c1ae	99d2d6d4a100ddd3f8f7161854b35af970f8998515bb83c002f5ddb08e9aa3f8
888	1000	asm-v1-e916a10177df4f0e0c875488	GCF_900449835.1	24402	occ-v1-46129d03f5d2b2919c34fb76	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08f69c6133a87876b771faa86399ee96bcc6ab83f506e66cc870970cd9e4858e	990/25353	25353/990	.	7c4db075f875a234c4f210acc30578f5c674c6463be2dad6b3cb13bad33a1d49	39800d5ed3343f27fe7ac6ccf93d01430106742d3ce16e530a4e1e74801eb660
889	1000	asm-v1-f6e55413a768094a371e9ad7	GCF_000807565.1	2601	occ-v1-4fda9204dd824b3cb63230f6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08f70309a7189e983b794551824d3f506b29283b7c8bf2ff76bd704c7b76c78f	990/25353	25353/990	.	c721e703195d999410f8f55b10267e3957e83f2d4fca04599e836006174732cd	9093fa84c9ea609e011cfadcf6cc2f9cd40ce664c8bb68c935b3d512425b851d
890	1000	asm-v1-95fbe7f087b4ead9f1ad4e99	GCF_900481955.1	24794	occ-v1-b50689252097646f98641c63	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08f77ece15211546aa00b20ff76cdb43d493abf3989caf78c2c86e0b2b0f3c25	990/25353	25353/990	.	1dfdbcb5ff8aa70f374ab2c20f526bf1bd8f04406376912d14aece4d14f5602f	acf90ff9def6773d4297eec35ba94de7d6c96b2f2be69e35bedfd4e99dda03e2
891	1000	asm-v1-e44d09aa5b3a08a018dba13d	GCF_004797355.1	13235	occ-v1-494cfb830da351626c5247da	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	08f8235a6d6ac30aa1a6d9ffe68286680c63be6d4360c48df0c72b7c00ca0bd6	990/25353	25353/990	.	bad46de339fb5037a9f580fbffa5b3054df74ab2740363d2dd68388c70a302a9	54c37123686149661d98b70bce2b7e338542c5294afbe55e5ff7fa0cc29323cf
892	1000	asm-v1-8838f587513d7ef110edb94c	GCF_003980385.1	12064	occ-v1-4ac7f4a3c7fceeb818710d61	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0906185d4a0c43cc4c2f04321646c7efd12435b14d58b9549a6d5620d7254f3a	990/25353	25353/990	.	5a948536728be164e8664d1a3d01f0ff63182fb8db62ecf698cf61f635f8fe10	b2d0858540c557eeb8a222c560534d50869f3152292413cfa49bf209b7726389
893	1000	asm-v1-8968b578cfa559c24f1e28bb	GCF_003303915.1	10660	occ-v1-5f02dc8ada1dba8651e26808	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	090cfd77a8b6c2bcb0d323ebcdcd7ec9489f59ead5f373948270182b4d8b3c34	990/25353	25353/990	.	85311b287b4b28fa64264a20e23428138212a682dbbf30bafb7a2818a8347eb4	c78fe5df08afccc19ca106d117d32a516c306b72b763e1b896d47ca18d2f1fb7
894	1000	asm-v1-a862a83dba3f12bc4075fafc	GCF_008388575.1	15786	occ-v1-9042b4c31edcaea41cebfa6f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09116141171d938caa638ebec51cfe0d80af60d7e373b247b93be2049f55242a	990/25353	25353/990	.	040931dbc5f4e89eca83e958303289b6faa17e82b18d3bed37302887a8e293ce	dc40269cdbe3c89e0f0977e80578adb54978ab580fc1100d391429cad8e45b68
895	1000	asm-v1-4525dc189f3bdba1ea9767c5	GCF_013370345.1	17969	occ-v1-f517bdd0141f823b3b26e59e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09116863b3a7e790824d35a504a0870e1b532cda3cfc832d6e906218861ec6d1	990/25353	25353/990	.	1749870debc576e5dae6d718f88cf6b217179065f75b4c5162404030c16a3550	de0aff20596412c2ca023bf725b9158847d15948fb48bee77dcc85d4c59f4f61
896	1000	asm-v1-fe651a6666f6b5361e0c1920	GCF_003357915.1	11221	occ-v1-91a32e6f7e0508a8f38f8592	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	091369f36e05ac04d64e4f45861a29034e78cf2ed06e94fa9a529271fc6f17b8	990/25353	25353/990	.	a1994d79d85d92c384400f5b061fe2047dc81b889f078d69f6d56288f99eaf18	e93997f46833a7f2d581fc93ccd0c6b6f68acd295f4cc16a1641fb8d48d02ad0
897	1000	asm-v1-3623990e8e77cd7d1ade1d18	GCF_006237175.1	15188	occ-v1-9029d065b25d3781844dae60	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0913d9a3a02c0fcd22fd47e1b5cef4b22a5d0504fbdfe4a46b4b66bd5f7c28fb	990/25353	25353/990	.	eaea4b9b127055d3985b98fbe294a74f021afa0b8b3f6ea1e8c7a13c827ce95d	bd09deae4705c9981850b7911e1b672353dda565b13a0ce9de6a9c701744e191
898	1000	asm-v1-476531dc2fba224d9719a06e	GCF_000782655.1	2513	occ-v1-0bf881ad0e2d7a7003e0cb15	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0914cd316d2e9d0626e91a504ae79c81bcad89f929a3d7f39eb9edec1966e92a	990/25353	25353/990	.	a9e5c443f3c3a6e3397cf6e8f2ce96d5aae91b9f4720d133fb4c3f1113a1a06e	b5789c4d53fc90674fb9fbbb0105912162398cb6ff3657d11ba8908dd9817c96
899	1000	asm-v1-e9c56830b59366ea24bded04	GCF_008634885.1	15896	occ-v1-0e46f3a624fc09e211b330a7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0916794003b035b8f5472aff6287900deb14446a74c4915490368bb45a19425a	990/25353	25353/990	.	f48e766955c01b1e39a463df28a04820efa17ae00b514e8625d00da3ab2d7741	8e1b63f6d99212f7dba8bcb29aba587126c77d9e962d0c6b05a8cc6d19549793
900	1000	asm-v1-a24abc3fa6ed0d7386687287	GCF_004000105.1	12292	occ-v1-82398b232864a59c5b32d5ff	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	091c5674409cad8841586618c64213d7eee36a42553a0675e4c514600c50f311	990/25353	25353/990	.	f64d24348fc15409d7ac036e2f9e41d8369e65ede360539685f12afe0049a671	b388098d94bd3d4d8202d49e2adba9d11ccd8bf9c165fabc37d8426dac81bf74
901	1000	asm-v1-3aa3cc763c0f7b9de43f9784	GCF_002196475.1	5763	occ-v1-66a00e53791c6445bd7f10e3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	091caa1ac8a74a6edd8813a20ca40c9c83c44bdb388726e98064e824d2d4c074	990/25353	25353/990	.	f5f0d5a3552fb512bc9c447f013bc3505f1a4232e2047c13551e07730167e884	9c84e74e9f382a0bc0ee9c240419a1ea153ca9c21d173150d0360f49fb4d2c1c
902	1000	asm-v1-09ca03ff3cf45162b7475166	GCF_013608265.1	18405	occ-v1-f53d51f5ce76dddeca9566f7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09221f84fdbc530abd3eb5462e11bd00be316c53468b96d8ef0b8b0b06d8cc21	990/25353	25353/990	.	17b49ca1df0a521490bd0d371aa0ee79ee01ec8106ae083a80044d467c67d8da	47ac179a6ffb3f929a62b6c66fca3a89bbf06f841186e74a6fbd7f7808b208a8
903	1000	asm-v1-24fb48152705c136bc910a68	GCF_009880335.1	16794	occ-v1-166702bebaf5a516b8ba0e3c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09267d8f4fee8ee29fdb3da9fd11f7184acd8b460f3a7febcc81669fcd091bc2	990/25353	25353/990	.	01288e7cce76e7ac9e3513a98470764b22acdde1e06fc37e0964311570cfd19a	647f5fa60c6b73a25a5879aaefb9d9d1a62f090244f925d0a603e31c69961dc5
904	1000	asm-v1-659a54bc51da38f61ad6b548	GCF_002837515.1	9075	occ-v1-63a9bb4f21ddd673e25d2bbb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	092ced5c4ae578b58a15b50b4cc5cda15c51372ec1acc7eb2545cf334a77b5fb	990/25353	25353/990	.	949389d5ec8475b51db0054177b5d969b71d57f80c78d9ec66d4014a54a43071	3e6416de1567700599a122abf639c3c075a3f1751dda585bbb5fdbbb90cae59e
905	1000	asm-v1-173793a1e3818ca87930a150	GCF_002796445.1	9000	occ-v1-42c5689c0c0ac2b9aa37fcd3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09330fca2645f9401670759433a9b398d39ecb1f5dd22af35a71a7187f07d6db	990/25353	25353/990	.	90045e64146645663f3b74157e096f8681d4e662e4f1e43e75c14322409deb7a	32e3e74678ac08637744193de5493cd8ebaf463019ee19fc082bdd187167ceef
906	1000	asm-v1-e8c2146c0ecd6b3c336fbc24	GCF_002307525.1	6523	occ-v1-b8bab7a5b910a4d128f496a6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09333dbd3d69809def8f47ef2fddf4407561774068c0ad2412ef2a29f6387664	990/25353	25353/990	.	cfd5f9966445d959d9bb07dcdcd430b558003a46fdb43c1d364b6831745e4fb8	be4d9aa7eaa648718f87f9b6a8358ca3f2711eed2e2afbcdb6e194c982b5d883
