stage_b_order	accession	source_state	canonical_state	terminal_state	reason	row_sha256
423	GCF_902505295.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	1ec45eaa2696e20dcf605e08ce0e9ff0798a3d2fa8e045b1ab3c3866f5127b2f
424	GCF_003172135.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	f585693d0cc7501b0bc2348e49102469fbc7668c03e4758f1892c35d1a8327a3
425	GCF_003601935.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7c6e14f0daf316a8920535bc652ef4deeadefe60022ec625bf965d56bf7eaafc
426	GCF_902807245.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	946e633329710d8655022772d34e427de59e323632c1dcf859074e5c55053776
427	GCF_001183685.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	82113ed2bbf7c9789fb25e3bd95bc8810b004bcba0fb5c6abbd0b8fca3355922
428	GCF_016761155.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	4d67164adebf1e7e0994c86d2e59bef48de22c3f3c32170539763ddf7b47b238
429	GCF_017118895.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	cdc217db0bdecb4632af5f9aec25df3bea3257a9cb83c4145104b6051bbef17e
430	GCF_902859225.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	76a41eee96015415b057af8dec8ccfda6b8821dba66c472a3ad04ccd78f60506
431	GCF_003303085.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e5172505bc6fe373e305f358a04e93a6ed57273532b6fdf49d3e5caeab77be5a
432	GCF_006237245.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ed4488ae12917664a9efd1404b398e6aee53bcd8ab0e014beb13cbb7c6a1f25e
433	GCF_900607785.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	dc2cb58fc5c546aa5fa447b00b157f6b98befe37a9022d2aa806d36bac5ead23
434	GCF_004120975.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	cea7c4159577186ac540811ea8e9546520560b8532078ab559f518bcc98a959f
435	GCF_016761275.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e0699eec952c7ce7f67194f049670a67baf47d934f9e0a7ec0da6e32cc7d2e9f
436	GCF_019050495.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	aa9926bdbc33ad33ff41ce45f89587de2c70dd18631d1cecd37e66695c7fad34
437	GCF_013047075.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	13a5bee97bde02b1699d390f30fe35754128b8f219406720167a7685bf852249
438	GCF_003172455.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	8683ac377c5e0638fb761c3f93d7c41a95a33f2436d1f71e4a3078ec864ae278
439	GCF_016530575.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	348a6ce81945ed0c83dc615f0c789bedc2343e924f03f09a11fab236c8498d31
440	GCF_015690315.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	2834bd7a86cbd4c2fa44aa0d42447e6c1e5f16d24c34c253f651d92fb7c70fa8
441	GCF_002011985.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	4b8f2667f81e7a9e9a6fd4e675362f8388e97feb1a2aede2b1f676ee06f82738
442	GCF_000408365.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7b849e787084fdbdf6b354949c9bda66a4f5fea4de48cb3a59330c2ae39f453a
443	GCF_002542395.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	9e9c76d22ee33786e37fa9b1e17c15f0b3a67f9c9ecf4e06c75baa2042a99132
444	GCF_002229875.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	c24e3a725a2249575bc7bbf08c8cb6d666db3c3b7d1aa4d1fb4a442cbf45c30c
445	GCF_002195175.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ce9e191c3c45303deb5c60cac94c5baa6d49342d4dfb55d916ec6217e6ec9a60
446	GCF_001860505.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	75e017fd8b73a26b4e10677f3b972f2bed45c17d1dfb6b90c4258ba6745d671c
447	GCF_001617075.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	da026b0b9db2f94352b108fcd65afffabeec4d7f262d3777bbff961beadcb64e
448	GCF_002229215.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	c976245f6be25469345f68cc82cadd36253b6392ff44ceeeaef32a2fb372646e
449	GCF_001692795.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	8353bdaac3f633ffbd9f886bcb23ac79356b841f17eea4dec9b7dfdad56e1d1a
450	GCF_000700625.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	4fa077d0d000129ef68e2e7f872860e1f0bea34386bb1ece25e3969349d8431d
451	GCF_005043925.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	80ce88411efa342bcab2bb885a808b8ce7a775f5edf67bfa9e36dea239ba59d5
452	GCF_001650605.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	b908f81bde9fe82f01956c1c0ef8135ef3544d93b356f9660b5d640e86f5e16d
453	GCF_009767245.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	32a491e209620affcf6c6e8d12b83c8a39aa3709968505f8b93c3359bc5005ee
454	GCF_011077775.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	a95447d259ed9be81bd81e35ccaf6b4013807788aaa0e7c6c2c0769dea8b4f0f
455	GCF_000354455.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	4434adddbfb7d2856716f2042d6bfb61f93de3e13479aec06da0310bf6b36f37
456	GCF_005394825.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	d10db9cb49d51012069bb97da2ed84690a075e7f58261b6cc6a12ae3b1e13a16
457	GCF_002001975.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	255d47358cb46b4b5648bce278dce3f83ec5d19119e5e3575f27d1bcae81823a
458	GCF_005381345.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	8da3916661453004fd7d0f0f36b1effa1c8caa9e1ec10ee916a58379739a54bd
459	GCF_000352925.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	f0bb4457cd568406a0df40bf30161ebb64813007f7b3df41535ea5d8032f81ae
460	GCF_001749125.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	9e71c120d150ddc496c856f88369c25e290353f5316fd42f2508d8b79ef255b2
461	GCF_002573065.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e6b3524703dc022809cc31aea67e6d14ed6d6ad5252ba9b4ed5cc47347c2052d
462	GCF_002514845.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	6302331bf7037f5445cb813e7e2df931686fdbe5bb268e99c1b9dee997c69d19
463	GCF_019587525.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	a1059d86ee828cb3d2677147d893d6f07aa878644a368f74ff64e8bdf1940ac1
464	GCF_002233095.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	a62b586230f7d85bc738349a3800016017acedfc336168e2cef0e488d61169ce
465	GCF_003361455.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	bfbcd8859ce46a2662985af9b5c6b3700f0e832f9914b670984fa4f43642bb1d
466	GCF_004170625.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	37c41f9a42cdf0d8b190b140ece86fe3730baaa9bedd5c36654e9214d66bc335
467	GCF_018069725.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	6590a07e29059a09856a56ee0ad54f6aaa9a31808076d3758a5ff6b67cca0294
468	GCF_001412975.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	db450590c8d976bd88d1726b7a78eeb682cb3bb037b409cad40d51e849400f06
469	GCF_002319515.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	d4aa8fe7acd8e4d81fcad174861a45753644db4c8cdbe60c4ff1e07cb542ff32
470	GCF_021109055.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	490f82dc918b6c5d9fba7eb0d31c497514e33062e93db28aaa4a3c76603ba39e
471	GCF_001749065.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	902503f63a1e5404c844cedd1e7bcccea19bbcc1518f5320be68a40124f2281b
472	GCF_003981665.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	a0b93d2f9687e6714b0a73db59a12a0591852a06c64c65c3a35d3e1a629aa25b
473	GCF_005391865.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	b5c526efc48b29948b28c2656f78b5f34b9402f32bdaf93a995a3c27349b7ccd
474	GCF_005396145.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7a1b09ed9670cc5c6c47a7e5ae4f26e0e3d412e2924b0aac82514836fd4536f5
475	GCF_003388915.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	bf6f30f35b61589603859a4a6561a97b3131d27c559af3e2e38617567e6ac050
476	GCF_014494025.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	0e61d287f080f6f0fe4317fc753f81d6705aa625b00a36d8c42cdda54d90327e
477	GCF_002226735.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	c578ea0737fb37a805dbf60719bd148ac0541e97c28e901b700806a933125b3c
478	GCF_016126995.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7a1947f0044cc8ba771ddccdd7138954874812b69ec6d7d9611d13bc24dfa858
479	GCF_009822095.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	6a1cbd9ad8bf55fb062ba1549c1e9eec1d085e6dd9146a7638dd72e51e68d07b
480	GCF_004767245.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	48916c8a5db88c95e9dba63717b4e06c68d6d306df818ba9c5f96aad10e0787a
481	GCF_002511275.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	fc8e02a8c1a581af50e24c77e0626ec37668101d82efeced17e5238271b1ec69
482	GCF_021353995.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7b057c17a2f13ab06cc2a8a40ba1d5c2b6fb08d91f2c8d138a84ce3ffe7e0995
483	GCF_000091005.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	0b5d6503e68b8cccab3b070cb39774f4dfa89ba0f70d5f99f6eb994e466ff57f
484	GCF_003981255.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	91962b2c3846cdd27b816567a5c2a0d5ec9eebae7adb4203589b82effd426943
485	GCF_003304855.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e325c41a2a0a471745fe2bd8c8dc2cc2d44fc4e0e10107e4b8e5d8e6b36dda84
486	GCF_000457285.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	87c691efcd2832de29f6f35d4185c5b7b92f05c39d2333d029f3f85575467847
487	GCF_004284265.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	f8d42b5e7a8d83e10d4f0eb7ffe4733809fdc3fc848ff713cc6bdc41a06ba34e
488	GCF_900195505.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	beb4555c325a9fbfa14f950bad1c2d666bff4f36681d29a568e605372de610da
489	GCF_907175235.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	c56963fbafae1b9668a760f09c921b86761e59f2176c4c26c49965bdca6ce535
490	GCF_000397705.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	9b6b091f1c1458d6866c88f1a89d4390e9f53df28acce5489ac11c46957ba1e4
491	GCF_002268255.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	83e26673aa4786e91b466894104de1243f9a1886292c1ae7e754288f012eaa2b
492	GCF_004380655.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	28ea06d0c811bf199befe796634166a5b37ade686f7774d17627fdb8442a597f
493	GCF_003980755.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ae22beade8eb969e5c793b78219ed3c5fe28f3d0a511149c2d150b824b80b991
494	GCF_001285325.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e5571d257a4fbf517e0e950f81291904afa9e151fc2c61b1381a7287012b5b9f
495	GCF_001614905.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ebd80ff46d7f2eb2a4346ed0910edb9f888a8a9226a2c73d3700fb3b5a5d9e33
496	GCF_009794365.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	01b18c4287ebb1e7357354da87de74e0a51e6226a3f3b4e6e54486df855efe45
497	GCF_002223665.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	84cfe14c4d2b93753b0d87f7874f8035cb1c387c5b1623074bbb2663bc3620f9
498	GCF_001615695.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	8c3c3d5ae309f7b61afb62ad2e868a0d7d7984d9f8a1c3446f75dbbcd32b2610
499	GCF_000305355.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	4d53f89ecd1e368014457d1115b5ec4040b7956b368b738a0db475f3d204c10d
500	GCF_006238575.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	00ee5c39fd694dd9ae4ee5aa2263870aedc23f8d8609e538f0e8f634c8a4f372
501	GCF_015620275.1	COMPLETE	COMPLETE	VALIDATED	.	33ec41a4dc0032a5a32faf8fb5b79d75fea18768384d269275ef04293ba77e0e
502	GCF_900536605.1	COMPLETE	COMPLETE	VALIDATED	.	131b4c2db6f9f94a86976e4f62ee664d3221e61f03afb109c5c1996258190529
503	GCF_000446825.2	COMPLETE	COMPLETE	VALIDATED	.	997c569be29985d2a8f4f008b8b815b4417465026f2cdeadd256f0104dcaf7d4
504	GCF_002466355.1	COMPLETE	COMPLETE	VALIDATED	.	1d10774f4dad6bf6a71b7b3aa4580b42362efe0c1ea0a591e825e12817286bda
505	GCF_002193205.1	COMPLETE	COMPLETE	VALIDATED	.	e575ea3da9f91daf8541392dbc6e9e5a3873ff6b0b96d4ad563ecb4f9c128b00
506	GCF_900480975.1	COMPLETE	COMPLETE	VALIDATED	.	68624142efde6a89a0d5ab736b4263316ad8c5bbd899a41221967e6a72d23996
507	GCF_902859275.1	COMPLETE	COMPLETE	VALIDATED	.	0d1f7be4dded632f90e9204824057042517fc1e6d53e5b596df99158aa10a119
508	GCF_000408485.1	COMPLETE	COMPLETE	VALIDATED	.	be451f984bf3b425cf32fa014cdd2f5a9525716c580dc7d8c903d7bdf32d405e
509	GCF_013423945.1	COMPLETE	COMPLETE	VALIDATED	.	095ddb2d3f90fe3ba439ac66a3ea1a4462aca95e3ef35f536ed4a164c5c3541f
510	GCF_013182705.1	COMPLETE	COMPLETE	VALIDATED	.	dd25814cea45a903d6de4dd75e326e8cf240747792df59a625476f513f9dfe84
511	GCF_000987545.1	COMPLETE	COMPLETE	VALIDATED	.	a68c0eb13d45985afc6fe30503f952398b2085e3e4dd1e514191def271e772ff
512	GCF_005393265.1	COMPLETE	COMPLETE	VALIDATED	.	ac5d1ba724656a9ac8f4b61abf563be501627b45b7d4af7c86fff6f2022c442a
513	GCF_000952225.1	COMPLETE	COMPLETE	VALIDATED	.	2883796d183966349a13f54933f50d89ee7179ccab9661a99941186f3fca53fd
514	GCF_019879155.1	COMPLETE	COMPLETE	VALIDATED	.	d6b42eb506ba0994b85c99d49ddebe2839bae823389f0df79dd674582bada881
515	GCF_002231775.1	COMPLETE	COMPLETE	VALIDATED	.	b4162295204d924776a1cc089c9953e56ea84583bd8690c1fd59deab2752a4c4
516	GCF_006230395.1	COMPLETE	COMPLETE	VALIDATED	.	b878f1e8997f9baf973d023aff595e5ac5626fdffeafa0c7cbe7a2dbe3a0608b
517	GCF_020422745.1	COMPLETE	COMPLETE	VALIDATED	.	235d5cd114ec8b40efd3bcd4498fc8f94f3e049ebd9fcfdb9b495c35c5005b27
518	GCF_009789835.1	COMPLETE	COMPLETE	VALIDATED	.	beeeefa2b02d4f543d997194904de56febb317ef9534a447dd1e373417f1796f
519	GCF_002547165.1	COMPLETE	COMPLETE	VALIDATED	.	6fda54b41799b576a9306c70b61754f7cb5a4f343f5d21430e252f6b894cadc0
520	GCF_001609735.1	COMPLETE	COMPLETE	VALIDATED	.	c58f3a6065ac069a301b5cd90b55be1cca23cbb974ab0f7b8c649450d64ebf88
521	GCF_002769095.1	COMPLETE	COMPLETE	VALIDATED	.	1a43033c12088bb5bc1857640e042769130875f1e6b522c15226b0aa3008045e
522	GCF_000459135.1	COMPLETE	COMPLETE	VALIDATED	.	db1eda67636bec2ce20cc841d55d7df00e318c24d99a751977008f8dc8884593
523	GCF_003830315.1	COMPLETE	COMPLETE	VALIDATED	.	21c3bc3f61f4b954f42bdfb013c519e2f6eb8a2537d9964f76bf7ea99f7c7c35
524	GCF_015229735.1	COMPLETE	COMPLETE	VALIDATED	.	6c59f69032d88bdcd18060220e8cd4a7fa8974a960b923b0485ce61b03d712ac
525	GCF_002227705.1	COMPLETE	COMPLETE	VALIDATED	.	c87ac5ab76d531551eb1de85a13d6f0ef385fb4fb9fe3681e7595a24fa6a60c2
526	GCF_008823185.1	COMPLETE	COMPLETE	VALIDATED	.	cb9e502dda500fdff4ab377503a7b0d76a94fc4abbbbda31e3c098305d7abe5e
527	GCF_001911695.1	COMPLETE	COMPLETE	VALIDATED	.	9f467ba03f5c3805e10846a71f7ad81251ef2a5766d544310e1543c276c64f11
528	GCF_001561895.1	COMPLETE	COMPLETE	VALIDATED	.	44c2d50ab3690694e5644e1d4379312a27d74ab5b5ebd443f08070e232100236
529	GCF_003360315.1	COMPLETE	COMPLETE	VALIDATED	.	612a6b23917405091c9eaa0d12fd7f844d010e527e4fd03a964d03fc827b44c4
530	GCF_000459315.1	COMPLETE	COMPLETE	VALIDATED	.	1c586726e08a8d9e312e2b622510a1330ffc138d05de5250b90b35098c69d4f6
531	GCF_013392285.1	COMPLETE	COMPLETE	VALIDATED	.	86da18e6c1bfdc34d4467fb909133b683b9ab5341a73045bbc79c5d45b12c106
532	GCF_016433185.1	COMPLETE	COMPLETE	VALIDATED	.	e0e586720510cdb920decb9cd0d034e2b67d13833593dc593fcd294c05a4377f
533	GCF_000777065.1	COMPLETE	COMPLETE	VALIDATED	.	5147e2e8bc0687e3c85474a4c9131ef5efead5131e47add0c7f2e7e67f8c5661
534	GCF_001059075.1	COMPLETE	COMPLETE	VALIDATED	.	f4ddc44b816b03cd2c4c6c7f59cd95bd8316809fd21533e2da0d51449eaccf30
535	GCF_012275695.1	COMPLETE	COMPLETE	VALIDATED	.	54d9a5a9414035fa9893e53fba4d0bcb10e48b0a5b5a5b8b591c5a281a28271c
536	GCF_002855615.1	COMPLETE	COMPLETE	VALIDATED	.	1fbddb4f01e782f89b254ebea6ca9ac6429bb696d11cf4595d1a33bb7d7df490
537	GCF_002520785.1	COMPLETE	COMPLETE	VALIDATED	.	347401ef347c009878098df854793fd7bf8a11159e9d929de477e446a3da2941
538	GCF_011765445.1	COMPLETE	COMPLETE	VALIDATED	.	1a44d51be0b0d3614b00848395e6bac2262693dc453d9b61d0f769e033852d2c
539	GCF_021354495.1	COMPLETE	COMPLETE	VALIDATED	.	1901339dd8268e52d8b5913bdb7c3215ce45a96fb57cfeb1f3cb372febb1b3bb
540	GCF_000459195.1	COMPLETE	COMPLETE	VALIDATED	.	1eaecc54aa6a64342ee55de65fae6eff1909c90c2d7632f09eb5235d26fba0f0
541	GCF_001572285.1	COMPLETE	COMPLETE	VALIDATED	.	c78542e72311f305ffa9d18664089879781a5ffb9fa931762e7bc057ffedb845
542	GCF_005386365.1	COMPLETE	COMPLETE	VALIDATED	.	6dea811b853ab619c96ec485177c1daff31b53443f3ab31040baf6b94d123802
543	GCF_013370805.1	COMPLETE	COMPLETE	VALIDATED	.	fd9e12ddf840695550f17e79d3d07d70201a6e0ce965f36f3f73326f3e5f7d9b
544	GCF_900480865.1	COMPLETE	COMPLETE	VALIDATED	.	9352eb7b1383c5c778cbb942aeafbac0682419a3ad0a84791f6c51bc5eb0699c
545	GCF_013413645.1	COMPLETE	COMPLETE	VALIDATED	.	68aff9e088422b91712fe74312dd48b5b55daece08f580b84cc4e877de09526e
546	GCF_002522165.1	COMPLETE	COMPLETE	VALIDATED	.	ab7060f0f81a42ac9d4fed2fcc427ee9afe41da8401036e9c99f8c973c9630b6
547	GCF_002511355.1	COMPLETE	COMPLETE	VALIDATED	.	03a4b7afb77270a157ad1623ee629a1cfe198eb9e9a4eb9b91cc3ee3c48330b0
548	GCF_000460295.1	COMPLETE	COMPLETE	VALIDATED	.	1170ab83d2c6d70b3c7f032e28fb9c26ab8278b9f72e639dcd64cfd64a695790
549	GCF_004797945.1	COMPLETE	COMPLETE	VALIDATED	.	fab36f63381889e3d85c099a6c2fbf427fee5c026880665ad6db4aac8f227e41
550	GCF_002028745.1	COMPLETE	COMPLETE	VALIDATED	.	9392bcc4e2efde2165666eec1fb9abd7c76cce94136c9258cadae93bf9d2dbf3
551	GCF_017162875.1	COMPLETE	COMPLETE	VALIDATED	.	4b2ee29ed74451a5f2c93a5b7d18c1993a06959f715cc142b9a0e706de05b459
552	GCF_002806795.1	COMPLETE	COMPLETE	VALIDATED	.	f4541419eebd3551c84bd533bd5b2e18c8f327716b79becc401c8aaa6b00d4da
553	GCF_001266095.1	COMPLETE	COMPLETE	VALIDATED	.	70b5bec2e28d2ba65329048114332a646e966d7367695764a411e3bda5f279ec
554	GCF_003304615.1	COMPLETE	COMPLETE	VALIDATED	.	63e2b0cab863932bf6128b5b36cc7e0b7d2f30d685a656f1fdcc5ddb2e3da853
555	GCF_004959985.1	COMPLETE	COMPLETE	VALIDATED	.	0d1c4e7edb865c94cd16359268100d26e31867d3424b078babe0e8ae5332bf58
556	GCF_003357785.1	COMPLETE	COMPLETE	VALIDATED	.	6e918632e313fbd451f4b87224b1001d2f0f4ba30298ee64c72faa479d6492fa
557	GCF_003321715.1	COMPLETE	COMPLETE	VALIDATED	.	987977ede23f48bbfd6d97fd1bb56f46cefcd7b46b604376d782d1005e66b070
558	GCF_002511125.1	COMPLETE	COMPLETE	VALIDATED	.	40fa3896b191263a1b1db0613fbab43235275b95bce0f2521d53adb319365c45
559	GCF_001515725.1	COMPLETE	COMPLETE	VALIDATED	.	3b104abe0cea51bfd949cd7eedb63dc0db9a79b9a5a3b6316e1edee5a6860a90
560	GCF_001561835.1	COMPLETE	COMPLETE	VALIDATED	.	f461d9695bd85de734324f08971f3a96d4a480073c6eb82d49fb6e94639bebc3
561	GCF_018682825.1	COMPLETE	COMPLETE	VALIDATED	.	eed593db907607e9c8be847ea4546618de0f5c258520303958b7239963339b10
562	GCF_003017375.1	COMPLETE	COMPLETE	VALIDATED	.	5a7949f7f8264f89fec7bada9d4d4f709f1cc9f14b7f22d37987ff3891b1fe20
563	GCF_004173925.1	COMPLETE	COMPLETE	VALIDATED	.	5eb9451a7a85c400e8055de606bb65f0a050403010c9687eb81eef1baaa824d2
564	GCF_005396585.1	COMPLETE	COMPLETE	VALIDATED	.	d9bf233ea9596ebed5077dec20ca89b56d31b8dd0528477819f4a3162c537d64
565	GCF_003721895.1	COMPLETE	COMPLETE	VALIDATED	.	7a7da0d1c59453d919889a271a2a09848d78867dcf6b31169ac97bfdea210f12
566	GCF_018972045.1	COMPLETE	COMPLETE	VALIDATED	.	56b2475086c3033141b4846eb742ef949db3bfee926ab34287552b39f57a4e81
567	GCF_009896495.1	COMPLETE	COMPLETE	VALIDATED	.	1a282e3b370defcd4160d0b8bd208e91313a8712b4e4e6c0338f3f92b7e2531a
568	GCF_000351485.1	COMPLETE	COMPLETE	VALIDATED	.	65be48202a7c32cb0edc5910dc1b4d5d2979bb185f85013ec0a94a93442c392f
569	GCF_004960345.1	COMPLETE	COMPLETE	VALIDATED	.	ded3034cf5f6af03bd851c33a3be0015e2f9888f354bcbda19836906034f2f10
570	GCF_006351305.1	COMPLETE	COMPLETE	VALIDATED	.	e95ab2e215bf5ec47d451d79f2fe63f261b224c0ad5ad505713ed58494b737e0
571	GCF_018444425.1	COMPLETE	COMPLETE	VALIDATED	.	a0ac73095eda8a7b5b6ec4ca77bbfcf730413b108f6fcae62bc0621117a3b00d
572	GCF_910592755.1	COMPLETE	COMPLETE	VALIDATED	.	c7231d60937029fd6195261b2c343399bc2b83382e35a3693db97cc5daf5ec5c
573	GCF_003323015.1	COMPLETE	COMPLETE	VALIDATED	.	9d7a5ea3aba5447013955f0b457e7a69c335cdda03a57807f0a1d51c557e00ee
574	GCF_006234155.1	COMPLETE	COMPLETE	VALIDATED	.	e64204902ba131764aec1f0fc00608bdd582833da7e0729b7b9788420413d7d3
575	GCF_001463405.1	COMPLETE	COMPLETE	VALIDATED	.	0eee07d9fbfd26a1c46e3816d2dd97884020a1740c5cce3787543d5c4366cac3
576	GCF_001874785.1	COMPLETE	COMPLETE	VALIDATED	.	b5cba1d2aa0a9fbcf526dc9164aa836415a57c82930ba8987946dbf74bfd3cda
577	GCF_009395265.1	COMPLETE	COMPLETE	VALIDATED	.	222b8784fc20debbc88ca2dded3846452dd80a7a52ffe6f0c1faa1848f4c474c
578	GCF_017594525.1	COMPLETE	COMPLETE	VALIDATED	.	7af3d58bdef8662936f6fc4056a5b7dec298b68ee4995eda778a3768ccc14eab
579	GCF_004796615.1	COMPLETE	COMPLETE	VALIDATED	.	152e641722d5046ba5d8b885c0249d3cd47e3b609f6e41605ca1b48a4bf93c2b
