prophage_id,ecor_strain,strain_index,assembly_accession,gca_accession,wgs_master,source_contig,contig_start,contig_end,length_bp,transposable,taxonomy,community,in_connected_component,cluster,genome,in_tree,tree_leaf_id,neighborhood_size,nearest_neighbor,nearest_neighbor_dist,contig_url,contig_fasta_url,assembly_url,neighborhood_png
GCF_003334035.1_prophage_1,ECOR-26,26,GCF_003334035.1,GCA_003334035.1,QOXL00000000.1,NZ_QOXL01000011.1,2758,16176,13419,1.0,Siphoviridae / Podoviridae,36448,0,,GCF_003334035.1,1,GCF_003334035.1_prophage_1,12,GCF_002542565.1_prophage_1,0.000288,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXL01000011.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXL01000011.1?report=fasta&from=2758&to=16176,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334035.1,ecor_neighborhoods/GCF_003334035.1_prophage_1.png
GCF_003334035.1_prophage_2,ECOR-26,26,GCF_003334035.1,GCA_003334035.1,QOXL00000000.1,NZ_QOXL01000020.1,38421,54796,16376,0.0,Myoviridae / Podoviridae,36449,0,,GCF_003334035.1,1,GCF_003334035.1_prophage_2,38,GCF_005396625.1_prophage_3,0.00088,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXL01000020.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXL01000020.1?report=fasta&from=38421&to=54796,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334035.1,ecor_neighborhoods/GCF_003334035.1_prophage_2.png
GCF_003334035.1_prophage_3,ECOR-26,26,GCF_003334035.1,GCA_003334035.1,QOXL00000000.1,NZ_QOXL01000033.1,2669,20080,17412,0.0,Siphoviridae,36450,0,,GCF_003334035.1,1,GCF_003334035.1_prophage_3,28,GCF_017163215.1_prophage_3,0.005,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXL01000033.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXL01000033.1?report=fasta&from=2669&to=20080,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334035.1,ecor_neighborhoods/GCF_003334035.1_prophage_3.png
GCF_003334035.1_prophage_4,ECOR-26,26,GCF_003334035.1,GCA_003334035.1,QOXL00000000.1,NZ_QOXL01000004.1,1007,17924,16918,0.0,Siphoviridae / Podoviridae,36451,0,,GCF_003334035.1,1,GCF_003334035.1_prophage_4,43,GCF_001286025.1_prophage_6,0.013016,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXL01000004.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXL01000004.1?report=fasta&from=1007&to=17924,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334035.1,ecor_neighborhoods/GCF_003334035.1_prophage_4.png
GCF_003334065.1_prophage_1,ECOR-25,25,GCF_003334065.1,GCA_003334065.1,QOXK00000000.1,NZ_QOXK01000001.1,149084,169486,20403,0.0,Myoviridae,36452,0,,GCF_003334065.1,1,GCF_003334065.1_prophage_1,49,GCF_907177145.1_prophage_1,0.009326,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXK01000001.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXK01000001.1?report=fasta&from=149084&to=169486,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334065.1,ecor_neighborhoods/GCF_003334065.1_prophage_1.png
GCF_003334065.1_prophage_2,ECOR-25,25,GCF_003334065.1,GCA_003334065.1,QOXK00000000.1,NZ_QOXK01000003.1,48383,60238,11856,0.0,Podoviridae,36453,0,,GCF_003334065.1,1,GCF_003334065.1_prophage_2,38,GCF_000446325.2_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXK01000003.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXK01000003.1?report=fasta&from=48383&to=60238,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334065.1,ecor_neighborhoods/GCF_003334065.1_prophage_2.png
GCF_003334085.1_prophage_1,ECOR-24,24,GCF_003334085.1,GCA_003334085.1,QOXJ00000000.1,NZ_QOXJ01000002.1,244668,246071,1404,0.0,Unknown,36454,0,,GCF_003334085.1,1,GCF_003334085.1_prophage_1,27,GCF_000456065.1_prophage_3,0.023754,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000002.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000002.1?report=fasta&from=244668&to=246071,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334085.1,ecor_neighborhoods/GCF_003334085.1_prophage_1.png
GCF_003334085.1_prophage_2,ECOR-24,24,GCF_003334085.1,GCA_003334085.1,QOXJ00000000.1,NZ_QOXJ01000032.1,2314,11871,9558,0.0,Unknown,36455,0,,GCF_003334085.1,1,GCF_003334085.1_prophage_2,8,GCF_013359045.1_prophage_6,0.01862,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000032.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000032.1?report=fasta&from=2314&to=11871,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334085.1,ecor_neighborhoods/GCF_003334085.1_prophage_2.png
GCF_003334085.1_prophage_3,ECOR-24,24,GCF_003334085.1,GCA_003334085.1,QOXJ00000000.1,NZ_QOXJ01000038.1,102,31364,31263,0.0,Siphoviridae,36456,0,,GCF_003334085.1,1,GCF_003334085.1_prophage_3,55,GCF_019841125.1_prophage_3,0.003996,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000038.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000038.1?report=fasta&from=102&to=31364,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334085.1,ecor_neighborhoods/GCF_003334085.1_prophage_3.png
GCF_003334085.1_prophage_4,ECOR-24,24,GCF_003334085.1,GCA_003334085.1,QOXJ00000000.1,NZ_QOXJ01000005.1,233899,240558,6660,0.0,Unknown,36457,0,,GCF_003334085.1,1,GCF_003334085.1_prophage_4,29,GCF_000458975.1_prophage_3,0.035664,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000005.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000005.1?report=fasta&from=233899&to=240558,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334085.1,ecor_neighborhoods/GCF_003334085.1_prophage_4.png
GCF_003334085.1_prophage_5,ECOR-24,24,GCF_003334085.1,GCA_003334085.1,QOXJ00000000.1,NZ_QOXJ01000008.1,158689,191954,33266,0.0,Myoviridae,36458,0,,GCF_003334085.1,1,GCF_003334085.1_prophage_5,59,GCF_002028745.1_prophage_9,0.001872,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXJ01000008.1?report=fasta&from=158689&to=191954,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334085.1,ecor_neighborhoods/GCF_003334085.1_prophage_5.png
GCF_003334095.1_prophage_1,ECOR-23,23,GCF_003334095.1,GCA_003334095.1,QOXI00000000.1,NZ_QOXI01000012.1,101618,130901,29284,0.0,Podoviridae,36459,0,,GCF_003334095.1,1,GCF_003334095.1_prophage_1,59,GCF_003334495.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000012.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000012.1?report=fasta&from=101618&to=130901,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334095.1,ecor_neighborhoods/GCF_003334095.1_prophage_1.png
GCF_003334095.1_prophage_2,ECOR-23,23,GCF_003334095.1,GCA_003334095.1,QOXI00000000.1,NZ_QOXI01000013.1,99948,115802,15855,0.0,Myoviridae,36460,0,,GCF_003334095.1,1,GCF_003334095.1_prophage_2,21,GCF_005387365.1_prophage_3,0.000336,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000013.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000013.1?report=fasta&from=99948&to=115802,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334095.1,ecor_neighborhoods/GCF_003334095.1_prophage_2.png
GCF_003334095.1_prophage_3,ECOR-23,23,GCF_003334095.1,GCA_003334095.1,QOXI00000000.1,NZ_QOXI01000022.1,562,16405,15844,0.0,Myoviridae / Siphoviridae,36461,0,,GCF_003334095.1,1,GCF_003334095.1_prophage_3,7,GCF_003334495.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000022.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000022.1?report=fasta&from=562&to=16405,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334095.1,ecor_neighborhoods/GCF_003334095.1_prophage_3.png
GCF_003334095.1_prophage_4,ECOR-23,23,GCF_003334095.1,GCA_003334095.1,QOXI00000000.1,NZ_QOXI01000028.1,2669,20078,17410,0.0,Siphoviridae,36462,0,,GCF_003334095.1,1,GCF_003334095.1_prophage_4,58,GCF_003333615.1_prophage_2,2.4e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000028.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000028.1?report=fasta&from=2669&to=20078,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334095.1,ecor_neighborhoods/GCF_003334095.1_prophage_4.png
GCF_003334095.1_prophage_5,ECOR-23,23,GCF_003334095.1,GCA_003334095.1,QOXI00000000.1,NZ_QOXI01000008.1,370,17682,17313,0.0,Siphoviridae / Podoviridae / Bicaudaviridae,36463,0,,GCF_003334095.1,1,GCF_003334095.1_prophage_5,20,GCF_003334495.1_prophage_5,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXI01000008.1?report=fasta&from=370&to=17682,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334095.1,ecor_neighborhoods/GCF_003334095.1_prophage_5.png
GCF_003334115.1_prophage_1,ECOR-22,22,GCF_003334115.1,GCA_003334115.1,QOXH00000000.1,NZ_QOXH01000016.1,606,10382,9777,0.0,Myoviridae,36464,0,,GCF_003334115.1,1,GCF_003334115.1_prophage_1,25,GCF_002190535.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXH01000016.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXH01000016.1?report=fasta&from=606&to=10382,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334115.1,ecor_neighborhoods/GCF_003334115.1_prophage_1.png
GCF_003334115.1_prophage_2,ECOR-22,22,GCF_003334115.1,GCA_003334115.1,QOXH00000000.1,NZ_QOXH01000018.1,41440,56089,14650,0.0,Myoviridae,36465,0,,GCF_003334115.1,1,GCF_003334115.1_prophage_2,3,GCF_002190535.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXH01000018.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXH01000018.1?report=fasta&from=41440&to=56089,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334115.1,ecor_neighborhoods/GCF_003334115.1_prophage_2.png
GCF_003334115.1_prophage_3,ECOR-22,22,GCF_003334115.1,GCA_003334115.1,QOXH00000000.1,NZ_QOXH01000020.1,48,38462,38415,0.0,Myoviridae,36466,0,,GCF_003334115.1,1,GCF_003334115.1_prophage_3,21,GCF_002475445.1_prophage_3,0.021806,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXH01000020.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXH01000020.1?report=fasta&from=48&to=38462,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334115.1,ecor_neighborhoods/GCF_003334115.1_prophage_3.png
GCF_003334145.1_prophage_1,ECOR-21,21,GCF_003334145.1,GCA_003334145.1,QOXG00000000.1,NZ_QOXG01000015.1,5801,10884,5084,0.0,Unknown,36467,0,,GCF_003334145.1,1,GCF_003334145.1_prophage_1,34,GCF_002915115.1_prophage_2,0.036094,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000015.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000015.1?report=fasta&from=5801&to=10884,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334145.1,ecor_neighborhoods/GCF_003334145.1_prophage_1.png
GCF_003334145.1_prophage_2,ECOR-21,21,GCF_003334145.1,GCA_003334145.1,QOXG00000000.1,NZ_QOXG01000002.1,10932,15325,4394,0.0,Unknown,36468,0,,GCF_003334145.1,1,GCF_003334145.1_prophage_2,4,GCF_003334155.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000002.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000002.1?report=fasta&from=10932&to=15325,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334145.1,ecor_neighborhoods/GCF_003334145.1_prophage_2.png
GCF_003334145.1_prophage_3,ECOR-21,21,GCF_003334145.1,GCA_003334145.1,QOXG00000000.1,NZ_QOXG01000035.1,3491,18392,14902,0.0,Siphoviridae / Podoviridae,36469,0,3,GCF_003334145.1,1,GCF_003334145.1_prophage_3,22,GCF_003334155.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000035.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000035.1?report=fasta&from=3491&to=18392,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334145.1,ecor_neighborhoods/GCF_003334145.1_prophage_3.png
GCF_003334145.1_prophage_4,ECOR-21,21,GCF_003334145.1,GCA_003334145.1,QOXG00000000.1,NZ_QOXG01000051.1,50,27076,27027,0.0,Siphoviridae,36470,0,,GCF_003334145.1,1,GCF_003334145.1_prophage_4,10,GCF_004282415.1_prophage_1,0.0232,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000051.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000051.1?report=fasta&from=50&to=27076,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334145.1,ecor_neighborhoods/GCF_003334145.1_prophage_4.png
GCF_003334145.1_prophage_5,ECOR-21,21,GCF_003334145.1,GCA_003334145.1,QOXG00000000.1,NZ_QOXG01000055.1,17828,22788,4961,0.0,Unknown,36471,0,,GCF_003334145.1,1,GCF_003334145.1_prophage_5,4,GCF_002535335.1_prophage_5,0.029994,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000055.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000055.1?report=fasta&from=17828&to=22788,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334145.1,ecor_neighborhoods/GCF_003334145.1_prophage_5.png
GCF_003334145.1_prophage_6,ECOR-21,21,GCF_003334145.1,GCA_003334145.1,QOXG00000000.1,NZ_QOXG01000009.1,93440,119993,26554,0.0,Podoviridae,36472,0,,GCF_003334145.1,1,GCF_003334145.1_prophage_6,6,GCF_002190545.1_prophage_1,0.010095,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000009.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXG01000009.1?report=fasta&from=93440&to=119993,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334145.1,ecor_neighborhoods/GCF_003334145.1_prophage_6.png
GCF_003334155.1_prophage_1,ECOR-20,20,GCF_003334155.1,GCA_003334155.1,QOXF00000000.1,NZ_QOXF01000001.1,93395,133473,40079,0.0,Podoviridae,36473,0,,GCF_003334155.1,1,GCF_003334155.1_prophage_1,6,GCF_002190515.1_prophage_1,0.00427,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXF01000001.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXF01000001.1?report=fasta&from=93395&to=133473,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334155.1,ecor_neighborhoods/GCF_003334155.1_prophage_1.png
GCF_003334155.1_prophage_2,ECOR-20,20,GCF_003334155.1,GCA_003334155.1,QOXF00000000.1,NZ_QOXF01000036.1,24631,39532,14902,0.0,Siphoviridae / Podoviridae,36474,0,,GCF_003334155.1,1,GCF_003334155.1_prophage_2,22,GCF_003334145.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXF01000036.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXF01000036.1?report=fasta&from=24631&to=39532,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334155.1,ecor_neighborhoods/GCF_003334155.1_prophage_2.png
GCF_003334155.1_prophage_3,ECOR-20,20,GCF_003334155.1,GCA_003334155.1,QOXF00000000.1,NZ_QOXF01000003.1,10932,15325,4394,0.0,Unknown,36475,0,,GCF_003334155.1,1,GCF_003334155.1_prophage_3,4,GCF_003334145.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXF01000003.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXF01000003.1?report=fasta&from=10932&to=15325,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334155.1,ecor_neighborhoods/GCF_003334155.1_prophage_3.png
GCF_003334165.1_prophage_1,ECOR-19,19,GCF_003334165.1,GCA_003334165.1,QOXE00000000.1,NZ_QOXE01000004.1,583,29225,28643,0.0,Myoviridae,36476,0,,GCF_003334165.1,1,GCF_003334165.1_prophage_1,19,GCF_002190475.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXE01000004.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXE01000004.1?report=fasta&from=583&to=29225,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334165.1,ecor_neighborhoods/GCF_003334165.1_prophage_1.png
GCF_003334175.1_prophage_1,ECOR-17,17,GCF_003334175.1,GCA_003334175.1,QOXC00000000.1,NZ_QOXC01000016.1,5019,20651,15633,0.0,Siphoviridae,36477,0,,GCF_003334175.1,1,GCF_003334175.1_prophage_1,46,GCF_011605105.1_prophage_2,0.021449,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXC01000016.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXC01000016.1?report=fasta&from=5019&to=20651,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334175.1,ecor_neighborhoods/GCF_003334175.1_prophage_1.png
GCF_003334175.1_prophage_2,ECOR-17,17,GCF_003334175.1,GCA_003334175.1,QOXC00000000.1,NZ_QOXC01000033.1,40202,50354,10153,0.0,Siphoviridae / Podoviridae,36478,0,,GCF_003334175.1,1,GCF_003334175.1_prophage_2,16,GCF_002190455.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXC01000033.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXC01000033.1?report=fasta&from=40202&to=50354,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334175.1,ecor_neighborhoods/GCF_003334175.1_prophage_2.png
GCF_003334175.1_prophage_3,ECOR-17,17,GCF_003334175.1,GCA_003334175.1,QOXC00000000.1,NZ_QOXC01000035.1,21814,33435,11622,0.0,Podoviridae,36479,0,,GCF_003334175.1,1,GCF_003334175.1_prophage_3,2,GCF_002190455.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXC01000035.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXC01000035.1?report=fasta&from=21814&to=33435,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334175.1,ecor_neighborhoods/GCF_003334175.1_prophage_3.png
GCF_003334175.1_prophage_4,ECOR-17,17,GCF_003334175.1,GCA_003334175.1,QOXC00000000.1,NZ_QOXC01000007.1,62330,79451,17122,0.0,Myoviridae,36480,0,,GCF_003334175.1,1,GCF_003334175.1_prophage_4,29,GCF_002190455.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXC01000007.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXC01000007.1?report=fasta&from=62330&to=79451,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334175.1,ecor_neighborhoods/GCF_003334175.1_prophage_4.png
GCF_003334225.1_prophage_1,ECOR-15,15,GCF_003334225.1,GCA_003334225.1,QOXA00000000.1,NZ_QOXA01000012.1,86989,115868,28880,0.0,Myoviridae,36481,0,,GCF_003334225.1,1,GCF_003334225.1_prophage_1,3,GCF_001748545.1_prophage_1,0.027469,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000012.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000012.1?report=fasta&from=86989&to=115868,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334225.1,ecor_neighborhoods/GCF_003334225.1_prophage_1.png
GCF_003334225.1_prophage_2,ECOR-15,15,GCF_003334225.1,GCA_003334225.1,QOXA00000000.1,NZ_QOXA01000031.1,2,31586,31585,0.0,Myoviridae,36482,0,,GCF_003334225.1,1,GCF_003334225.1_prophage_2,56,GCF_002190395.1_prophage_1,0.000362,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000031.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000031.1?report=fasta&from=2&to=31586,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334225.1,ecor_neighborhoods/GCF_003334225.1_prophage_2.png
GCF_003334225.1_prophage_3,ECOR-15,15,GCF_003334225.1,GCA_003334225.1,QOXA00000000.1,NZ_QOXA01000039.1,531,34900,34370,0.0,Myoviridae / Siphoviridae,36483,0,,GCF_003334225.1,1,GCF_003334225.1_prophage_3,33,GCF_002190395.1_prophage_5,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000039.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000039.1?report=fasta&from=531&to=34900,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334225.1,ecor_neighborhoods/GCF_003334225.1_prophage_3.png
GCF_003334225.1_prophage_4,ECOR-15,15,GCF_003334225.1,GCA_003334225.1,QOXA00000000.1,NZ_QOXA01000003.1,300999,302386,1388,0.0,Unknown,36484,0,,GCF_003334225.1,1,GCF_003334225.1_prophage_4,6,GCF_002190395.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000003.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000003.1?report=fasta&from=300999&to=302386,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334225.1,ecor_neighborhoods/GCF_003334225.1_prophage_4.png
GCF_003334225.1_prophage_5,ECOR-15,15,GCF_003334225.1,GCA_003334225.1,QOXA00000000.1,NZ_QOXA01000041.1,29,27239,27211,0.0,Siphoviridae,36485,0,,GCF_003334225.1,1,GCF_003334225.1_prophage_5,9,GCF_008041675.1_prophage_3,0.005184,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000041.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000041.1?report=fasta&from=29&to=27239,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334225.1,ecor_neighborhoods/GCF_003334225.1_prophage_5.png
GCF_003334225.1_prophage_6,ECOR-15,15,GCF_003334225.1,GCA_003334225.1,QOXA00000000.1,NZ_QOXA01000005.1,67947,103413,35467,0.0,Myoviridae,36486,0,,GCF_003334225.1,1,GCF_003334225.1_prophage_6,12,GCF_900195635.1_prophage_3,0.02192,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000005.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXA01000005.1?report=fasta&from=67947&to=103413,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334225.1,ecor_neighborhoods/GCF_003334225.1_prophage_6.png
GCF_003334235.1_prophage_1,ECOR-13,13,GCF_003334235.1,GCA_003334235.1,QOWY00000000.1,NZ_QOWY01000018.1,61,34981,34921,0.0,Siphoviridae,36487,0,,GCF_003334235.1,1,GCF_003334235.1_prophage_1,55,GCF_013342755.1_prophage_1,0.001786,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWY01000018.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWY01000018.1?report=fasta&from=61&to=34981,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334235.1,ecor_neighborhoods/GCF_003334235.1_prophage_1.png
GCF_003334235.1_prophage_2,ECOR-13,13,GCF_003334235.1,GCA_003334235.1,QOWY00000000.1,NZ_QOWY01000001.1,174867,208462,33596,0.0,Myoviridae,36488,0,,GCF_003334235.1,1,GCF_003334235.1_prophage_2,16,GCF_002197975.1_prophage_1,4.8e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWY01000001.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWY01000001.1?report=fasta&from=174867&to=208462,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334235.1,ecor_neighborhoods/GCF_003334235.1_prophage_2.png
GCF_003334235.1_prophage_3,ECOR-13,13,GCF_003334235.1,GCA_003334235.1,QOWY00000000.1,NZ_QOWY01000029.1,18880,50913,32034,0.0,Podoviridae,36489,0,,GCF_003334235.1,1,GCF_003334235.1_prophage_3,50,GCF_002190365.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWY01000029.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWY01000029.1?report=fasta&from=18880&to=50913,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334235.1,ecor_neighborhoods/GCF_003334235.1_prophage_3.png
GCF_003334245.1_prophage_1,ECOR-11,11,GCF_003334245.1,GCA_003334245.1,QOWW00000000.1,NZ_QOWW01000015.1,103814,112365,8552,0.0,Siphoviridae,36490,0,,GCF_003334245.1,1,GCF_003334245.1_prophage_1,55,GCF_000704145.1_prophage_3,0.00041,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000015.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000015.1?report=fasta&from=103814&to=112365,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334245.1,ecor_neighborhoods/GCF_003334245.1_prophage_1.png
GCF_003334245.1_prophage_2,ECOR-11,11,GCF_003334245.1,GCA_003334245.1,QOWW00000000.1,NZ_QOWW01000028.1,26115,43135,17021,0.0,Podoviridae,36491,0,,GCF_003334245.1,1,GCF_003334245.1_prophage_2,37,GCF_002190305.1_prophage_3,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000028.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000028.1?report=fasta&from=26115&to=43135,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334245.1,ecor_neighborhoods/GCF_003334245.1_prophage_2.png
GCF_003334245.1_prophage_3,ECOR-11,11,GCF_003334245.1,GCA_003334245.1,QOWW00000000.1,NZ_QOWW01000047.1,2672,20083,17412,0.0,Siphoviridae,36492,0,,GCF_003334245.1,1,GCF_003334245.1_prophage_3,4,GCF_000259385.1_prophage_3,0.00751,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000047.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWW01000047.1?report=fasta&from=2672&to=20083,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334245.1,ecor_neighborhoods/GCF_003334245.1_prophage_3.png
