genome_id,source,accession,species,scaffold,prophage_id,begin,end,transposable,taxonomy
1138383.42,BV-BRC,1138383.42,Mycobacterium paraintracellulare,accn|CP118870,accn|CP118870_prophage1,82291,90640,False,Unknown
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_27_length_70753_cov_28.602807,,2574.0,8521.0,,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_15_length_113289_cov_31.888015,,3649.0,23765.0,,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_40_length_46930_cov_30.655113,,3945.0,25238.0,,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_1_length_432001_cov_26.924760,,6431.0,29746.0,,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_45_length_34688_cov_31.663749,,16773.0,30779.0,,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_36_length_57936_cov_24.366494,,18758.0,55851.0,,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_44_length_34952_cov_34.215914,,19265.0,32800.0,,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_1_length_432001_cov_26.924760,NODE_1_length_432001_cov_26.924760_prophage1,6431,29746,False,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_15_length_113289_cov_31.888015,NODE_15_length_113289_cov_31.888015_prophage1,3649,23765,True,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_27_length_70753_cov_28.602807,NODE_27_length_70753_cov_28.602807_prophage1,2574,8521,False,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_36_length_57936_cov_24.366494,NODE_36_length_57936_cov_24.366494_prophage1,18758,55851,False,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_40_length_46930_cov_30.655113,NODE_40_length_46930_cov_30.655113_prophage1,3945,25238,False,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_44_length_34952_cov_34.215914,NODE_44_length_34952_cov_34.215914_prophage1,19265,32800,False,Siphoviridae
SRR6045069,ASSEMBLY,SRR6045069,Mycobacteroides abscessus ATCC 19977,NODE_45_length_34688_cov_31.663749,NODE_45_length_34688_cov_31.663749_prophage1,16773,30779,False,Siphoviridae
SRR6045076,ASSEMBLY,SRR6045076,Mycobacteroides abscessus subsp. bolletii BD,NODE_29_length_55223_cov_20.349563,,35993.0,47042.0,,Siphoviridae
SRR6045076,ASSEMBLY,SRR6045076,Mycobacteroides abscessus subsp. bolletii BD,NODE_1_length_397494_cov_20.674916,,370154.0,390470.0,,Siphoviridae
SRR6045076,ASSEMBLY,SRR6045076,Mycobacteroides abscessus subsp. bolletii BD,NODE_1_length_397494_cov_20.674916,NODE_1_length_397494_cov_20.674916_prophage1,370154,390470,False,Siphoviridae
SRR6045076,ASSEMBLY,SRR6045076,Mycobacteroides abscessus subsp. bolletii BD,NODE_29_length_55223_cov_20.349563,NODE_29_length_55223_cov_20.349563_prophage1,35993,47042,False,Siphoviridae
SRR6045079,ASSEMBLY,SRR6045079,Mycobacterium marseillense,NODE_29_length_66542_cov_25.203370,,25531.0,39196.0,,Siphoviridae
SRR6045079,ASSEMBLY,SRR6045079,Mycobacterium marseillense,NODE_29_length_66542_cov_25.203370,NODE_29_length_66542_cov_25.203370_prophage1,25531,39196,False,Siphoviridae
SRR6045080,ASSEMBLY,SRR6045080,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_27_length_59294_cov_34.901228,,2462.0,21521.0,,Siphoviridae
SRR6045080,ASSEMBLY,SRR6045080,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_3_length_441979_cov_33.736876,,268622.0,303858.0,,Siphoviridae
SRR6045080,ASSEMBLY,SRR6045080,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_3_length_441979_cov_33.736876,NODE_3_length_441979_cov_33.736876_prophage1,268622,303858,False,Siphoviridae
SRR6045080,ASSEMBLY,SRR6045080,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_27_length_59294_cov_34.901228,NODE_27_length_59294_cov_34.901228_prophage1,2462,21521,False,Siphoviridae
SRR6045088,ASSEMBLY,SRR6045088,Mycobacterium kansasii ATCC 12478,NODE_67_length_34118_cov_29.459152,,3819.0,31788.0,,Siphoviridae
SRR6045088,ASSEMBLY,SRR6045088,Mycobacterium kansasii ATCC 12478,NODE_70_length_33840_cov_28.988893,,11319.0,13612.0,,Unknown
SRR6045088,ASSEMBLY,SRR6045088,Mycobacterium kansasii ATCC 12478,NODE_89_length_25676_cov_24.918395,,13513.0,21764.0,,Siphoviridae
SRR6045088,ASSEMBLY,SRR6045088,Mycobacterium kansasii ATCC 12478,NODE_15_length_83379_cov_24.218782,,35985.0,42030.0,,Siphoviridae
SRR6045088,ASSEMBLY,SRR6045088,Mycobacterium kansasii ATCC 12478,NODE_15_length_83379_cov_24.218782,NODE_15_length_83379_cov_24.218782_prophage1,35985,42030,True,Siphoviridae
SRR6045088,ASSEMBLY,SRR6045088,Mycobacterium kansasii ATCC 12478,NODE_67_length_34118_cov_29.459152,NODE_67_length_34118_cov_29.459152_prophage1,3819,31788,False,Siphoviridae
SRR6045088,ASSEMBLY,SRR6045088,Mycobacterium kansasii ATCC 12478,NODE_70_length_33840_cov_28.988893,NODE_70_length_33840_cov_28.988893_prophage1,11319,13612,False,Unknown
SRR6045088,ASSEMBLY,SRR6045088,Mycobacterium kansasii ATCC 12478,NODE_89_length_25676_cov_24.918395,NODE_89_length_25676_cov_24.918395_prophage1,13513,21764,False,Siphoviridae
SRR6045090,ASSEMBLY,SRR6045090,Mycobacteroides chelonae subsp. gwanakae MOTT36W,NODE_31_length_45844_cov_22.918304,,1.0,42394.0,,Siphoviridae
SRR6045090,ASSEMBLY,SRR6045090,Mycobacteroides chelonae subsp. gwanakae MOTT36W,NODE_31_length_45844_cov_22.918304,NODE_31_length_45844_cov_22.918304_prophage1,1,42394,False,Siphoviridae
SRR6045118,ASSEMBLY,SRR6045118,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_16_length_80124_cov_9.417467,NODE_16_length_80124_cov_9.417467_prophage1,1043,45156,False,Siphoviridae
SRR6045118,ASSEMBLY,SRR6045118,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_60_length_27901_cov_9.118423,NODE_60_length_27901_cov_9.118423_prophage1,2640,17191,False,Siphoviridae
SRR6045129,ASSEMBLY,SRR6045129,Mycobacterium paraintracellulare,NODE_98_length_20834_cov_15.140868,NODE_98_length_20834_cov_15.140868_prophage1,3591,13963,True,Myoviridae
SRR6045130,ASSEMBLY,SRR6045130,Mycobacterium sp.,NODE_71_length_27119_cov_27.068560,,2.0,11732.0,,Unknown
SRR6045130,ASSEMBLY,SRR6045130,Mycobacterium sp.,NODE_71_length_27119_cov_27.068560,NODE_71_length_27119_cov_27.068560_prophage1,2,11732,True,Unknown
SRR6045147,ASSEMBLY,SRR6045147,Mycobacterium avium subsp. avium,NODE_57_length_30072_cov_19.713286,NODE_57_length_30072_cov_19.713286_prophage1,6795,14875,True,Unknown
SRR6045147,ASSEMBLY,SRR6045147,Mycobacterium avium subsp. avium,NODE_63_length_27119_cov_21.996487,NODE_63_length_27119_cov_21.996487_prophage1,2,11732,True,Unknown
SRR6045160,ASSEMBLY,SRR6045160,Mycobacterium paraintracellulare,NODE_53_length_43442_cov_19.683754,,6157.0,14838.0,,Myoviridae
SRR6045160,ASSEMBLY,SRR6045160,Mycobacterium paraintracellulare,NODE_53_length_43442_cov_19.683754,NODE_53_length_43442_cov_19.683754_prophage1,6157,14838,True,Myoviridae
SRR6045161,ASSEMBLY,SRR6045161,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_3_length_257960_cov_18.118821,,8040.0,35101.0,,Siphoviridae
SRR6045161,ASSEMBLY,SRR6045161,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_44_length_29257_cov_16.696025,,8349.0,27737.0,,Siphoviridae
SRR6045161,ASSEMBLY,SRR6045161,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_25_length_60696_cov_17.502169,,39178.0,58237.0,,Siphoviridae
SRR6045161,ASSEMBLY,SRR6045161,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_3_length_257960_cov_18.118821,NODE_3_length_257960_cov_18.118821_prophage1,8040,35101,False,Siphoviridae
SRR6045161,ASSEMBLY,SRR6045161,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_25_length_60696_cov_17.502169,NODE_25_length_60696_cov_17.502169_prophage1,39178,58237,False,Siphoviridae
SRR6045161,ASSEMBLY,SRR6045161,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_44_length_29257_cov_16.696025,NODE_44_length_29257_cov_16.696025_prophage1,8349,27737,False,Siphoviridae
SRR6045166,ASSEMBLY,SRR6045166,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_1_length_395627_cov_18.189508,NODE_1_length_395627_cov_18.189508_prophage1,129926,167293,False,Siphoviridae
SRR6045166,ASSEMBLY,SRR6045166,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_4_length_307166_cov_19.499520,NODE_4_length_307166_cov_19.499520_prophage1,130251,175620,False,Siphoviridae
SRR6045166,ASSEMBLY,SRR6045166,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_4_length_307166_cov_19.499520,NODE_4_length_307166_cov_19.499520_prophage2,189583,195295,False,Siphoviridae
SRR6045166,ASSEMBLY,SRR6045166,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_12_length_125873_cov_20.385767,NODE_12_length_125873_cov_20.385767_prophage1,32708,70888,False,Siphoviridae
SRR6045176,ASSEMBLY,SRR6045176,Mycobacteroides chelonae subsp. gwanakae MOTT36W,NODE_12_length_107354_cov_28.787746,,32818.0,82604.0,,Siphoviridae
SRR6045176,ASSEMBLY,SRR6045176,Mycobacteroides chelonae subsp. gwanakae MOTT36W,NODE_12_length_107354_cov_28.787746,NODE_12_length_107354_cov_28.787746_prophage1,32818,82604,False,Siphoviridae
SRR6045184,ASSEMBLY,SRR6045184,Mycobacterium paragordonae,NODE_60_length_36002_cov_30.171580,,12005.0,29192.0,,Siphoviridae
SRR6045184,ASSEMBLY,SRR6045184,Mycobacterium paragordonae,NODE_15_length_96684_cov_27.065741,,83871.0,92500.0,,Siphoviridae
SRR6045184,ASSEMBLY,SRR6045184,Mycobacterium paragordonae,NODE_15_length_96684_cov_27.065741,NODE_15_length_96684_cov_27.065741_prophage1,83871,92500,False,Siphoviridae
SRR6045184,ASSEMBLY,SRR6045184,Mycobacterium paragordonae,NODE_60_length_36002_cov_30.171580,NODE_60_length_36002_cov_30.171580_prophage1,12005,29192,False,Siphoviridae
SRR6045187,ASSEMBLY,SRR6045187,Mycobacterium paraintracellulare,NODE_72_length_27981_cov_212.646753,NODE_72_length_27981_cov_212.646753_prophage1,3997,23997,False,Unknown
SRR6045187,ASSEMBLY,SRR6045187,Mycobacterium paraintracellulare,NODE_81_length_23974_cov_18.723605,NODE_81_length_23974_cov_18.723605_prophage1,5145,9482,True,Unknown
SRR6045188,ASSEMBLY,SRR6045188,Mycobacterium sp.,NODE_71_length_27119_cov_26.399564,,2.0,11732.0,,Unknown
SRR6045188,ASSEMBLY,SRR6045188,Mycobacterium sp.,NODE_40_length_54133_cov_25.811695,,3709.0,11692.0,,Myoviridae
SRR6045188,ASSEMBLY,SRR6045188,Mycobacterium sp.,NODE_40_length_54133_cov_25.811695,NODE_40_length_54133_cov_25.811695_prophage1,3709,11692,True,Myoviridae
SRR6045188,ASSEMBLY,SRR6045188,Mycobacterium sp.,NODE_71_length_27119_cov_26.399564,NODE_71_length_27119_cov_26.399564_prophage1,2,11732,True,Unknown
SRR6045192,ASSEMBLY,SRR6045192,Mycobacterium avium subsp. avium,NODE_52_length_30072_cov_37.559993,NODE_52_length_30072_cov_37.559993_prophage1,15196,23276,True,Unknown
SRR6045196,ASSEMBLY,SRR6045196,Mycobacteroides abscessus ATCC 19977,NODE_10_length_111102_cov_15.819401,NODE_10_length_111102_cov_15.819401_prophage1,36347,42844,False,Siphoviridae
SRR6045196,ASSEMBLY,SRR6045196,Mycobacteroides abscessus ATCC 19977,NODE_16_length_96133_cov_16.053510,NODE_16_length_96133_cov_16.053510_prophage1,1503,8206,False,Siphoviridae
SRR6045196,ASSEMBLY,SRR6045196,Mycobacteroides abscessus ATCC 19977,NODE_18_length_89389_cov_16.294932,NODE_18_length_89389_cov_16.294932_prophage1,1365,15410,False,Siphoviridae
SRR6045196,ASSEMBLY,SRR6045196,Mycobacteroides abscessus ATCC 19977,NODE_45_length_44067_cov_16.586338,NODE_45_length_44067_cov_16.586338_prophage1,5176,15683,False,Siphoviridae
SRR6045196,ASSEMBLY,SRR6045196,Mycobacteroides abscessus ATCC 19977,NODE_46_length_43654_cov_22.750511,NODE_46_length_43654_cov_22.750511_prophage1,12326,33996,False,Siphoviridae
SRR6045196,ASSEMBLY,SRR6045196,Mycobacteroides abscessus ATCC 19977,NODE_56_length_33678_cov_17.239725,NODE_56_length_33678_cov_17.239725_prophage1,15820,29826,False,Siphoviridae
SRR6045196,ASSEMBLY,SRR6045196,Mycobacteroides abscessus ATCC 19977,NODE_59_length_30388_cov_19.106397,NODE_59_length_30388_cov_19.106397_prophage1,2152,15687,False,Siphoviridae
SRR6045196,ASSEMBLY,SRR6045196,Mycobacteroides abscessus ATCC 19977,NODE_65_length_22063_cov_22.554444,NODE_65_length_22063_cov_22.554444_prophage1,1394,21027,False,Siphoviridae
SRR6045204,ASSEMBLY,SRR6045204,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_24_length_88166_cov_19.406907,,21291.0,29571.0,,Siphoviridae
SRR6045204,ASSEMBLY,SRR6045204,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_24_length_88166_cov_19.406907,,66648.0,85707.0,,Siphoviridae
SRR6045204,ASSEMBLY,SRR6045204,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_24_length_88166_cov_19.406907,NODE_24_length_88166_cov_19.406907_prophage1,21291,29571,False,Siphoviridae
SRR6045204,ASSEMBLY,SRR6045204,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_24_length_88166_cov_19.406907,NODE_24_length_88166_cov_19.406907_prophage2,66648,85707,False,Siphoviridae
SRR6045208,ASSEMBLY,SRR6045208,Mycolicibacterium fortuitum subsp. fortuitum,NODE_53_length_50097_cov_23.161116,NODE_53_length_50097_cov_23.161116_prophage1,35169,38553,False,Siphoviridae
SRR6045208,ASSEMBLY,SRR6045208,Mycolicibacterium fortuitum subsp. fortuitum,NODE_56_length_43802_cov_39.220080,NODE_56_length_43802_cov_39.220080_prophage1,25368,28125,False,Unknown
SRR6045208,ASSEMBLY,SRR6045208,Mycolicibacterium fortuitum subsp. fortuitum,NODE_57_length_43647_cov_30.056690,NODE_57_length_43647_cov_30.056690_prophage1,8722,41018,False,Siphoviridae
SRR6045208,ASSEMBLY,SRR6045208,Mycolicibacterium fortuitum subsp. fortuitum,NODE_80_length_26501_cov_28.514192,NODE_80_length_26501_cov_28.514192_prophage1,17064,24806,False,Siphoviridae
SRR6045213,ASSEMBLY,SRR6045213,Mycobacterium paraintracellulare,NODE_13_length_117585_cov_42.335033,,956.0,43559.0,,Siphoviridae
SRR6045213,ASSEMBLY,SRR6045213,Mycobacterium paraintracellulare,NODE_47_length_39344_cov_42.479767,,12944.0,29115.0,,Myoviridae
SRR6045213,ASSEMBLY,SRR6045213,Mycobacterium paraintracellulare,NODE_25_length_73647_cov_40.471320,,58960.0,73178.0,,Siphoviridae
SRR6045213,ASSEMBLY,SRR6045213,Mycobacterium paraintracellulare,NODE_13_length_117585_cov_42.335033,NODE_13_length_117585_cov_42.335033_prophage1,956,43559,False,Siphoviridae
SRR6045213,ASSEMBLY,SRR6045213,Mycobacterium paraintracellulare,NODE_25_length_73647_cov_40.471320,NODE_25_length_73647_cov_40.471320_prophage1,58960,73178,False,Siphoviridae
SRR6045213,ASSEMBLY,SRR6045213,Mycobacterium paraintracellulare,NODE_47_length_39344_cov_42.479767,NODE_47_length_39344_cov_42.479767_prophage1,12944,29115,True,Myoviridae
SRR6045216,ASSEMBLY,SRR6045216,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_6_length_228825_cov_36.124963,,2463.0,21522.0,,Siphoviridae
SRR6045216,ASSEMBLY,SRR6045216,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_19_length_102935_cov_38.819557,,21608.0,49715.0,,Siphoviridae
SRR6045216,ASSEMBLY,SRR6045216,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_6_length_228825_cov_36.124963,,58888.0,61980.0,,Siphoviridae
SRR6045216,ASSEMBLY,SRR6045216,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_6_length_228825_cov_36.124963,NODE_6_length_228825_cov_36.124963_prophage1,2463,21522,False,Siphoviridae
SRR6045216,ASSEMBLY,SRR6045216,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_6_length_228825_cov_36.124963,NODE_6_length_228825_cov_36.124963_prophage2,58888,61980,False,Siphoviridae
SRR6045216,ASSEMBLY,SRR6045216,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_19_length_102935_cov_38.819557,NODE_19_length_102935_cov_38.819557_prophage1,21608,49715,False,Siphoviridae
SRR6045224,ASSEMBLY,SRR6045224,Mycolicibacterium peregrinum,NODE_36_length_64520_cov_18.095216,,16886.0,56599.0,,Siphoviridae
SRR6045224,ASSEMBLY,SRR6045224,Mycolicibacterium peregrinum,NODE_36_length_64520_cov_18.095216,NODE_36_length_64520_cov_18.095216_prophage1,16886,56599,False,Siphoviridae
SRR6045226,ASSEMBLY,SRR6045226,Mycobacterium avium subsp. hominissuis ATCC 700898,NODE_55_length_30073_cov_19.154954,NODE_55_length_30073_cov_19.154954_prophage1,6796,14876,True,Unknown
SRR6045228,ASSEMBLY,SRR6045228,Mycobacteroides chelonae CCUG 47445,NODE_27_length_78628_cov_19.092335,NODE_27_length_78628_cov_19.092335_prophage1,2078,34449,False,Siphoviridae
SRR6045236,ASSEMBLY,SRR6045236,Mycobacterium sp.,NODE_70_length_27118_cov_14.984209,,2.0,11732.0,,Unknown
SRR6045236,ASSEMBLY,SRR6045236,Mycobacterium sp.,NODE_70_length_27118_cov_14.984209,NODE_70_length_27118_cov_14.984209_prophage1,2,11732,True,Unknown
SRR6045239,ASSEMBLY,SRR6045239,Mycobacterium avium subsp. hominissuis ATCC 700898,NODE_24_length_62791_cov_38.684297,,31662.0,59130.0,,Siphoviridae
SRR6045239,ASSEMBLY,SRR6045239,Mycobacterium avium subsp. hominissuis ATCC 700898,NODE_24_length_62791_cov_38.684297,NODE_24_length_62791_cov_38.684297_prophage1,31662,59130,False,Siphoviridae
SRR6045246,ASSEMBLY,SRR6045246,Mycobacterium gordonae,NODE_24_length_70776_cov_16.420770,NODE_24_length_70776_cov_16.420770_prophage1,34257,41055,False,Unknown
SRR6045246,ASSEMBLY,SRR6045246,Mycobacterium gordonae,NODE_67_length_39283_cov_16.839769,NODE_67_length_39283_cov_16.839769_prophage1,27035,31983,False,Siphoviridae
SRR6045251,ASSEMBLY,SRR6045251,Mycobacterium colombiense CECT 3035,NODE_38_length_55877_cov_50.506667,NODE_38_length_55877_cov_50.506667_prophage1,12140,23796,False,Siphoviridae
SRR6045252,ASSEMBLY,SRR6045252,Mycobacterium avium subsp. hominissuis ATCC 700898,NODE_30_length_62146_cov_35.201920,,3206.0,29838.0,,Siphoviridae
SRR6045252,ASSEMBLY,SRR6045252,Mycobacterium avium subsp. hominissuis ATCC 700898,NODE_30_length_62146_cov_35.201920,NODE_30_length_62146_cov_35.201920_prophage1,3206,29838,False,Siphoviridae
SRR6045257,ASSEMBLY,SRR6045257,Mycobacterium avium subsp. avium,NODE_52_length_27119_cov_31.949153,NODE_52_length_27119_cov_31.949153_prophage1,2,11732,True,Unknown
SRR6045257,ASSEMBLY,SRR6045257,Mycobacterium avium subsp. avium,NODE_54_length_26708_cov_29.737111,NODE_54_length_26708_cov_29.737111_prophage1,17266,18953,False,Unknown
SRR6045258,ASSEMBLY,SRR6045258,Mycolicibacterium fortuitum subsp. fortuitum,NODE_19_length_117806_cov_25.922271,NODE_19_length_117806_cov_25.922271_prophage1,71522,75410,False,Siphoviridae
SRR6045266,ASSEMBLY,SRR6045266,Mycobacterium avium subsp. hominissuis ATCC 700898,NODE_57_length_30073_cov_27.759101,,6796.0,14876.0,,Unknown
SRR6045266,ASSEMBLY,SRR6045266,Mycobacterium avium subsp. hominissuis ATCC 700898,NODE_57_length_30073_cov_27.759101,NODE_57_length_30073_cov_27.759101_prophage1,6796,14876,True,Unknown
SRR6045268,ASSEMBLY,SRR6045268,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_10_length_136786_cov_22.071151,,1937.0,41498.0,,Siphoviridae
SRR6045268,ASSEMBLY,SRR6045268,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_11_length_135722_cov_22.160013,,4554.0,5831.0,,Siphoviridae
SRR6045268,ASSEMBLY,SRR6045268,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_8_length_147973_cov_22.899030,,62301.0,97491.0,,Siphoviridae
SRR6045268,ASSEMBLY,SRR6045268,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_8_length_147973_cov_22.899030,NODE_8_length_147973_cov_22.899030_prophage1,62301,97491,False,Siphoviridae
SRR6045268,ASSEMBLY,SRR6045268,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_10_length_136786_cov_22.071151,NODE_10_length_136786_cov_22.071151_prophage1,1937,41498,False,Siphoviridae
SRR6045268,ASSEMBLY,SRR6045268,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_11_length_135722_cov_22.160013,NODE_11_length_135722_cov_22.160013_prophage1,4554,5831,False,Siphoviridae
SRR6045275,ASSEMBLY,SRR6045275,Mycobacterium szulgai,NODE_1_length_170230_cov_19.134373,,152939.0,167278.0,,Siphoviridae
SRR6045275,ASSEMBLY,SRR6045275,Mycobacterium szulgai,NODE_1_length_170230_cov_19.134373,NODE_1_length_170230_cov_19.134373_prophage1,152939,167278,False,Siphoviridae
SRR6045276,ASSEMBLY,SRR6045276,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_21_length_84802_cov_16.152222,,1518.0,31825.0,,Siphoviridae
SRR6045276,ASSEMBLY,SRR6045276,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_21_length_84802_cov_16.152222,NODE_21_length_84802_cov_16.152222_prophage1,1518,31825,False,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_49_length_21484_cov_21.104499,,5416.0,20329.0,,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_20_length_88166_cov_20.212626,,21291.0,29571.0,,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_20_length_88166_cov_20.212626,,66648.0,85707.0,,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_7_length_236480_cov_20.665448,,147457.0,205680.0,,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_3_length_273851_cov_20.408289,,267891.0,272648.0,,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_3_length_273851_cov_20.408289,NODE_3_length_273851_cov_20.408289_prophage1,267891,272648,False,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_7_length_236480_cov_20.665448,NODE_7_length_236480_cov_20.665448_prophage1,147457,205680,False,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_20_length_88166_cov_20.212626,NODE_20_length_88166_cov_20.212626_prophage1,21291,29571,False,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_20_length_88166_cov_20.212626,NODE_20_length_88166_cov_20.212626_prophage2,66648,85707,False,Siphoviridae
SRR6045278,ASSEMBLY,SRR6045278,Mycobacteroides chelonae subsp. bovistauri QIA-37,NODE_49_length_21484_cov_21.104499,NODE_49_length_21484_cov_21.104499_prophage1,5416,20329,False,Siphoviridae
SRR6045282,ASSEMBLY,SRR6045282,Mycobacteroides abscessus ATCC 19977,NODE_12_length_140697_cov_38.878979,,358.0,30273.0,,Siphoviridae
SRR6045282,ASSEMBLY,SRR6045282,Mycobacteroides abscessus ATCC 19977,NODE_19_length_101006_cov_41.595587,,7320.0,9475.0,,Siphoviridae
SRR6045282,ASSEMBLY,SRR6045282,Mycobacteroides abscessus ATCC 19977,NODE_19_length_101006_cov_41.595587,,11352.0,17846.0,,Siphoviridae
SRR6045282,ASSEMBLY,SRR6045282,Mycobacteroides abscessus ATCC 19977,NODE_19_length_101006_cov_41.595587,,50621.0,89332.0,,Siphoviridae
SRR6045282,ASSEMBLY,SRR6045282,Mycobacteroides abscessus ATCC 19977,NODE_12_length_140697_cov_38.878979,NODE_12_length_140697_cov_38.878979_prophage1,358,30273,False,Siphoviridae
SRR6045282,ASSEMBLY,SRR6045282,Mycobacteroides abscessus ATCC 19977,NODE_19_length_101006_cov_41.595587,NODE_19_length_101006_cov_41.595587_prophage1,7320,9475,False,Siphoviridae
SRR6045282,ASSEMBLY,SRR6045282,Mycobacteroides abscessus ATCC 19977,NODE_19_length_101006_cov_41.595587,NODE_19_length_101006_cov_41.595587_prophage2,11352,17846,False,Siphoviridae
SRR6045282,ASSEMBLY,SRR6045282,Mycobacteroides abscessus ATCC 19977,NODE_19_length_101006_cov_41.595587,NODE_19_length_101006_cov_41.595587_prophage3,50621,89332,False,Siphoviridae
SRR6045287,ASSEMBLY,SRR6045287,Mycolicibacterium llatzerense,NODE_25_length_89909_cov_13.649067,,5606.0,13572.0,,Siphoviridae
SRR6045287,ASSEMBLY,SRR6045287,Mycolicibacterium llatzerense,NODE_10_length_143001_cov_14.570821,,32854.0,35975.0,,Unknown
SRR6045287,ASSEMBLY,SRR6045287,Mycolicibacterium llatzerense,NODE_19_length_104815_cov_13.891453,,51625.0,63412.0,,Siphoviridae
SRR6045287,ASSEMBLY,SRR6045287,Mycolicibacterium llatzerense,NODE_6_length_182136_cov_14.255945,,55276.0,91609.0,,Siphoviridae
SRR6045287,ASSEMBLY,SRR6045287,Mycolicibacterium llatzerense,NODE_19_length_104815_cov_13.891453,,88379.0,100370.0,,Siphoviridae
SRR6045287,ASSEMBLY,SRR6045287,Mycolicibacterium llatzerense,NODE_6_length_182136_cov_14.255945,,93705.0,105437.0,,Siphoviridae
SRR6045287,ASSEMBLY,SRR6045287,Mycolicibacterium llatzerense,NODE_6_length_182136_cov_14.255945,NODE_6_length_182136_cov_14.255945_prophage1,55276,91609,False,Siphoviridae
