genome_id,source,accession,species,has_phigaro_result,prophage_count
SRR26728093,ASSEMBLY,SRR26728093,Mycobacteroides abscessus ATCC 19977,True,2
SRR26728094,ASSEMBLY,SRR26728094,Mycobacteroides abscessus ATCC 19977,True,2
SRR26728096,ASSEMBLY,SRR26728096,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
SRR26728097,ASSEMBLY,SRR26728097,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
SRR26728100,ASSEMBLY,SRR26728100,Mycobacteroides abscessus ATCC 19977,True,1
SRR26728101,ASSEMBLY,SRR26728101,Mycobacteroides abscessus ATCC 19977,True,4
SRR26728102,ASSEMBLY,SRR26728102,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,4
SRR26821761,ASSEMBLY,SRR26821761,Mycobacteroides abscessus ATCC 19977,True,2
SRR26821763,ASSEMBLY,SRR26821763,Mycobacteroides abscessus ATCC 19977,True,2
SRR26821765,ASSEMBLY,SRR26821765,Mycobacteroides abscessus ATCC 19977,True,2
SRR26893265,ASSEMBLY,SRR26893265,Mycobacteroides immunogenum,True,7
SRR26893266,ASSEMBLY,SRR26893266,Mycobacteroides immunogenum,True,8
SRR26893267,ASSEMBLY,SRR26893267,Mycobacteroides immunogenum,True,8
SRR26893269,ASSEMBLY,SRR26893269,Mycobacteroides immunogenum,True,8
SRR26893270,ASSEMBLY,SRR26893270,Mycobacteroides immunogenum,True,7
SRR26893271,ASSEMBLY,SRR26893271,Mycobacteroides immunogenum,True,7
SRR26893272,ASSEMBLY,SRR26893272,Mycobacteroides immunogenum,True,7
SRR26893273,ASSEMBLY,SRR26893273,Mycobacteroides immunogenum,True,8
SRR26893274,ASSEMBLY,SRR26893274,Mycobacteroides immunogenum,True,7
SRR26893275,ASSEMBLY,SRR26893275,Mycobacteroides immunogenum,True,8
SRR26893276,ASSEMBLY,SRR26893276,Mycobacteroides immunogenum,True,1
SRR26893277,ASSEMBLY,SRR26893277,Mycobacteroides immunogenum,True,10
SRR26893279,ASSEMBLY,SRR26893279,Mycobacteroides immunogenum,True,6
SRR26893280,ASSEMBLY,SRR26893280,Mycobacteroides immunogenum,True,7
SRR26893281,ASSEMBLY,SRR26893281,Mycobacteroides immunogenum,True,8
SRR26893282,ASSEMBLY,SRR26893282,Mycobacteroides immunogenum,True,8
SRR26893283,ASSEMBLY,SRR26893283,Mycobacteroides immunogenum,True,8
SRR26893284,ASSEMBLY,SRR26893284,Mycobacteroides immunogenum,True,7
SRR26893285,ASSEMBLY,SRR26893285,Mycobacteroides immunogenum,True,8
SRR26893286,ASSEMBLY,SRR26893286,Mycobacteroides immunogenum,True,9
SRR26893500,ASSEMBLY,SRR26893500,Mycobacteroides immunogenum,True,8
SRR26893501,ASSEMBLY,SRR26893501,Mycobacteroides immunogenum,True,8
SRR26893502,ASSEMBLY,SRR26893502,Mycobacteroides immunogenum,True,8
SRR26893503,ASSEMBLY,SRR26893503,Mycobacteroides immunogenum,True,8
SRR26893504,ASSEMBLY,SRR26893504,Mycobacteroides immunogenum,True,7
SRR27048377,ASSEMBLY,SRR27048377,Mycobacterium kansasii ATCC 12478,True,1
SRR27048378,ASSEMBLY,SRR27048378,Mycobacterium kansasii ATCC 12478,True,2
SRR27048379,ASSEMBLY,SRR27048379,Mycobacterium kansasii ATCC 12478,True,1
SRR27048380,ASSEMBLY,SRR27048380,Mycobacterium kansasii ATCC 12478,True,2
SRR27048381,ASSEMBLY,SRR27048381,Mycobacterium kansasii ATCC 12478,True,1
SRR27048382,ASSEMBLY,SRR27048382,Mycobacterium ostraviense,True,1
SRR27048383,ASSEMBLY,SRR27048383,Mycobacterium ostraviense,True,1
SRR27048384,ASSEMBLY,SRR27048384,Mycobacterium pseudokansasii,True,1
SRR27048385,ASSEMBLY,SRR27048385,Mycobacterium pseudokansasii,True,1
SRR27048386,ASSEMBLY,SRR27048386,Mycobacterium pseudokansasii,True,0
SRR27048387,ASSEMBLY,SRR27048387,Mycobacterium pseudokansasii,True,1
SRR27048388,ASSEMBLY,SRR27048388,Mycobacterium persicum,True,0
SRR27048389,ASSEMBLY,SRR27048389,Mycobacterium kansasii ATCC 12478,True,1
SRR27048390,ASSEMBLY,SRR27048390,Mycobacterium kansasii ATCC 12478,True,1
SRR27048391,ASSEMBLY,SRR27048391,Mycobacterium pseudokansasii,True,0
SRR27048392,ASSEMBLY,SRR27048392,Mycobacterium attenuatum,True,0
SRR27048393,ASSEMBLY,SRR27048393,Mycobacterium pseudokansasii,True,0
SRR27048394,ASSEMBLY,SRR27048394,Mycobacterium kansasii ATCC 12478,True,2
SRR27048395,ASSEMBLY,SRR27048395,Mycobacterium persicum,True,0
SRR27048396,ASSEMBLY,SRR27048396,Mycobacterium kansasii ATCC 12478,True,1
SRR27048397,ASSEMBLY,SRR27048397,Mycobacterium persicum,True,0
SRR27048398,ASSEMBLY,SRR27048398,Mycobacterium persicum,True,1
SRR27048399,ASSEMBLY,SRR27048399,Mycobacterium persicum,True,0
SRR27048400,ASSEMBLY,SRR27048400,Mycobacterium ostraviense,True,1
SRR27048401,ASSEMBLY,SRR27048401,Mycobacterium persicum,True,0
SRR27048402,ASSEMBLY,SRR27048402,Mycobacterium persicum,True,0
SRR27048403,ASSEMBLY,SRR27048403,Mycobacterium kansasii ATCC 12478,True,0
SRR27048405,ASSEMBLY,SRR27048405,Mycobacterium attenuatum,True,1
SRR27048406,ASSEMBLY,SRR27048406,Mycobacterium kansasii ATCC 12478,True,3
SRR27048407,ASSEMBLY,SRR27048407,Mycobacterium kansasii ATCC 12478,True,1
SRR27048408,ASSEMBLY,SRR27048408,Mycobacterium kansasii ATCC 12478,True,1
SRR27048409,ASSEMBLY,SRR27048409,Mycobacterium kansasii ATCC 12478,True,2
SRR27048410,ASSEMBLY,SRR27048410,Mycobacterium kansasii ATCC 12478,True,1
SRR27048411,ASSEMBLY,SRR27048411,Mycobacterium ostraviense,True,0
SRR27048412,ASSEMBLY,SRR27048412,Mycobacterium kansasii ATCC 12478,True,4
SRR27048413,ASSEMBLY,SRR27048413,Mycobacterium kansasii ATCC 12478,True,2
SRR27048414,ASSEMBLY,SRR27048414,Mycobacterium kansasii ATCC 12478,True,3
SRR27048415,ASSEMBLY,SRR27048415,Mycobacterium kansasii ATCC 12478,True,3
SRR27048416,ASSEMBLY,SRR27048416,Mycobacterium kansasii ATCC 12478,True,2
SRR27048417,ASSEMBLY,SRR27048417,Mycobacterium attenuatum,True,1
SRR27048418,ASSEMBLY,SRR27048418,Mycobacterium kansasii ATCC 12478,True,2
SRR27048419,ASSEMBLY,SRR27048419,Mycobacterium kansasii ATCC 12478,True,2
SRR27048420,ASSEMBLY,SRR27048420,Mycobacterium pseudokansasii,True,1
SRR27048421,ASSEMBLY,SRR27048421,Mycobacterium kansasii ATCC 12478,True,2
SRR27048422,ASSEMBLY,SRR27048422,Mycobacterium persicum,True,0
SRR27048423,ASSEMBLY,SRR27048423,Mycobacterium pseudokansasii,True,0
SRR27048424,ASSEMBLY,SRR27048424,Mycobacterium persicum,True,2
SRR27048425,ASSEMBLY,SRR27048425,Mycobacterium attenuatum,True,0
SRR27048426,ASSEMBLY,SRR27048426,Mycobacterium attenuatum,True,2
SRR27048427,ASSEMBLY,SRR27048427,Mycobacterium kansasii ATCC 12478,True,1
SRR27048429,ASSEMBLY,SRR27048429,Mycobacterium kansasii ATCC 12478,True,3
SRR27048430,ASSEMBLY,SRR27048430,Mycobacterium kansasii ATCC 12478,True,1
SRR27048431,ASSEMBLY,SRR27048431,Mycobacterium kansasii ATCC 12478,True,2
SRR27048432,ASSEMBLY,SRR27048432,Mycobacterium kansasii ATCC 12478,True,1
SRR27048433,ASSEMBLY,SRR27048433,Mycobacterium kansasii ATCC 12478,True,1
SRR27048434,ASSEMBLY,SRR27048434,Mycobacterium kansasii ATCC 12478,True,1
SRR27048435,ASSEMBLY,SRR27048435,Mycobacterium kansasii ATCC 12478,True,1
SRR27048436,ASSEMBLY,SRR27048436,Mycobacterium kansasii ATCC 12478,True,0
SRR27048437,ASSEMBLY,SRR27048437,Mycobacterium kansasii ATCC 12478,True,0
SRR27048438,ASSEMBLY,SRR27048438,Mycobacterium kansasii ATCC 12478,True,1
SRR27048439,ASSEMBLY,SRR27048439,Mycobacterium persicum,True,0
SRR27048440,ASSEMBLY,SRR27048440,Mycobacterium kansasii ATCC 12478,True,0
SRR27048441,ASSEMBLY,SRR27048441,Mycobacterium ostraviense,True,1
SRR27048442,ASSEMBLY,SRR27048442,Mycobacterium kansasii ATCC 12478,True,0
SRR27048443,ASSEMBLY,SRR27048443,Mycobacterium kansasii ATCC 12478,True,0
SRR27048444,ASSEMBLY,SRR27048444,Mycobacterium persicum,True,1
SRR27048445,ASSEMBLY,SRR27048445,Mycobacterium kansasii ATCC 12478,True,2
SRR27048446,ASSEMBLY,SRR27048446,Mycobacterium persicum,True,0
SRR27048447,ASSEMBLY,SRR27048447,Mycobacterium persicum,True,0
SRR27048448,ASSEMBLY,SRR27048448,Mycobacterium persicum,True,0
SRR27048449,ASSEMBLY,SRR27048449,Mycobacterium ostraviense,True,1
SRR27048450,ASSEMBLY,SRR27048450,Mycobacterium kansasii ATCC 12478,True,1
SRR27048451,ASSEMBLY,SRR27048451,Mycobacterium persicum,True,0
SRR27048452,ASSEMBLY,SRR27048452,Mycobacterium kansasii ATCC 12478,True,3
SRR27048453,ASSEMBLY,SRR27048453,Mycobacterium kansasii ATCC 12478,True,0
SRR27048454,ASSEMBLY,SRR27048454,Mycobacterium kansasii ATCC 12478,True,2
SRR27048455,ASSEMBLY,SRR27048455,Mycobacterium kansasii ATCC 12478,True,4
SRR27048456,ASSEMBLY,SRR27048456,Mycobacterium kansasii ATCC 12478,True,1
SRR27048458,ASSEMBLY,SRR27048458,Mycobacterium persicum,True,0
SRR27048461,ASSEMBLY,SRR27048461,Mycobacterium kansasii ATCC 12478,True,2
SRR27048462,ASSEMBLY,SRR27048462,Mycobacterium kansasii ATCC 12478,True,1
SRR27048463,ASSEMBLY,SRR27048463,Mycobacterium kansasii ATCC 12478,True,2
SRR27048464,ASSEMBLY,SRR27048464,Mycobacterium persicum,True,0
SRR27048465,ASSEMBLY,SRR27048465,Mycobacterium persicum,True,0
SRR27048466,ASSEMBLY,SRR27048466,Mycobacterium kansasii ATCC 12478,True,1
SRR27048467,ASSEMBLY,SRR27048467,Mycobacterium persicum,True,1
SRR27048468,ASSEMBLY,SRR27048468,Mycobacterium kansasii ATCC 12478,True,1
SRR27048469,ASSEMBLY,SRR27048469,Mycobacterium kansasii ATCC 12478,True,3
SRR27048470,ASSEMBLY,SRR27048470,Mycobacterium attenuatum,True,0
SRR27048475,ASSEMBLY,SRR27048475,Mycobacterium kansasii ATCC 12478,True,1
SRR27048477,ASSEMBLY,SRR27048477,Mycobacterium kansasii ATCC 12478,True,0
SRR27048478,ASSEMBLY,SRR27048478,Mycobacterium kansasii ATCC 12478,True,1
SRR27048479,ASSEMBLY,SRR27048479,Mycobacterium kansasii ATCC 12478,True,1
SRR27048480,ASSEMBLY,SRR27048480,Mycobacterium kansasii ATCC 12478,True,1
SRR27048481,ASSEMBLY,SRR27048481,Mycobacterium kansasii ATCC 12478,True,2
SRR27048482,ASSEMBLY,SRR27048482,Mycobacterium kansasii ATCC 12478,True,1
SRR27048484,ASSEMBLY,SRR27048484,Mycobacterium kansasii ATCC 12478,True,1
SRR27048485,ASSEMBLY,SRR27048485,Mycobacterium persicum,True,0
SRR27048486,ASSEMBLY,SRR27048486,Mycobacterium kansasii ATCC 12478,True,1
SRR27048487,ASSEMBLY,SRR27048487,Mycobacterium pseudokansasii,True,1
SRR27048488,ASSEMBLY,SRR27048488,Mycobacterium pseudokansasii,True,1
SRR27048489,ASSEMBLY,SRR27048489,Mycobacterium kansasii ATCC 12478,True,1
SRR27048490,ASSEMBLY,SRR27048490,Mycobacterium kansasii ATCC 12478,True,2
SRR27048491,ASSEMBLY,SRR27048491,Mycobacterium kansasii ATCC 12478,True,1
SRR27048492,ASSEMBLY,SRR27048492,Mycobacterium kansasii ATCC 12478,True,1
SRR27048493,ASSEMBLY,SRR27048493,Mycobacterium persicum,True,0
SRR27048494,ASSEMBLY,SRR27048494,Mycobacterium persicum,True,0
SRR27048495,ASSEMBLY,SRR27048495,Mycobacterium persicum,True,0
SRR27048497,ASSEMBLY,SRR27048497,Mycobacterium kansasii ATCC 12478,True,1
SRR27048498,ASSEMBLY,SRR27048498,Mycobacterium kansasii ATCC 12478,True,1
SRR27048500,ASSEMBLY,SRR27048500,Mycobacterium kansasii ATCC 12478,True,1
SRR27048501,ASSEMBLY,SRR27048501,Mycobacterium innocens,True,0
SRR27048502,ASSEMBLY,SRR27048502,Mycobacterium innocens,True,0
SRR27048503,ASSEMBLY,SRR27048503,Mycobacterium kansasii ATCC 12478,True,3
SRR27048504,ASSEMBLY,SRR27048504,Mycobacterium kansasii ATCC 12478,True,1
SRR27048505,ASSEMBLY,SRR27048505,Mycobacterium kansasii ATCC 12478,True,1
SRR27048506,ASSEMBLY,SRR27048506,Mycobacterium kansasii ATCC 12478,True,1
SRR27048507,ASSEMBLY,SRR27048507,Mycobacterium pseudokansasii,True,0
SRR27048508,ASSEMBLY,SRR27048508,Mycobacterium persicum,True,0
SRR27048509,ASSEMBLY,SRR27048509,Mycobacterium kansasii ATCC 12478,True,1
SRR27048510,ASSEMBLY,SRR27048510,Mycobacterium kansasii ATCC 12478,True,1
SRR27048511,ASSEMBLY,SRR27048511,Mycobacterium kansasii ATCC 12478,True,1
SRR27048512,ASSEMBLY,SRR27048512,Mycobacterium persicum,True,0
SRR27048514,ASSEMBLY,SRR27048514,Mycobacterium kansasii ATCC 12478,True,1
SRR27048515,ASSEMBLY,SRR27048515,Mycobacterium kansasii ATCC 12478,True,2
SRR27048516,ASSEMBLY,SRR27048516,Mycobacterium kansasii ATCC 12478,True,1
SRR27048517,ASSEMBLY,SRR27048517,Mycobacterium kansasii ATCC 12478,True,2
SRR27048518,ASSEMBLY,SRR27048518,Mycobacterium kansasii ATCC 12478,True,2
SRR27048522,ASSEMBLY,SRR27048522,Mycobacterium kansasii ATCC 12478,True,2
SRR27048523,ASSEMBLY,SRR27048523,Mycobacterium kansasii ATCC 12478,True,1
SRR27048524,ASSEMBLY,SRR27048524,Mycobacterium kansasii ATCC 12478,True,2
SRR27048525,ASSEMBLY,SRR27048525,Mycobacterium kansasii ATCC 12478,True,3
SRR27048526,ASSEMBLY,SRR27048526,Mycobacterium persicum,True,2
SRR27048527,ASSEMBLY,SRR27048527,Mycobacterium kansasii ATCC 12478,True,1
SRR27048528,ASSEMBLY,SRR27048528,Mycobacterium kansasii ATCC 12478,True,1
SRR27048529,ASSEMBLY,SRR27048529,Mycobacterium kansasii ATCC 12478,True,2
SRR27048531,ASSEMBLY,SRR27048531,Mycobacterium kansasii ATCC 12478,True,1
SRR27048532,ASSEMBLY,SRR27048532,Mycobacterium kansasii ATCC 12478,True,3
SRR27048534,ASSEMBLY,SRR27048534,Mycobacterium kansasii ATCC 12478,True,2
SRR27048535,ASSEMBLY,SRR27048535,Mycobacterium kansasii ATCC 12478,True,2
SRR27048536,ASSEMBLY,SRR27048536,Mycobacterium kansasii ATCC 12478,True,1
SRR27048537,ASSEMBLY,SRR27048537,Mycobacterium kansasii ATCC 12478,True,1
SRR27048538,ASSEMBLY,SRR27048538,Mycobacterium kansasii ATCC 12478,True,2
SRR27048539,ASSEMBLY,SRR27048539,Mycobacterium kansasii ATCC 12478,True,2
SRR27048541,ASSEMBLY,SRR27048541,Mycobacterium kansasii ATCC 12478,True,1
SRR27048542,ASSEMBLY,SRR27048542,Mycobacterium kansasii ATCC 12478,True,1
SRR27048543,ASSEMBLY,SRR27048543,Mycobacterium kansasii ATCC 12478,True,2
SRR27048544,ASSEMBLY,SRR27048544,Mycobacterium kansasii ATCC 12478,True,1
SRR27048546,ASSEMBLY,SRR27048546,Mycobacterium kansasii ATCC 12478,True,1
SRR27048548,ASSEMBLY,SRR27048548,Mycobacterium kansasii ATCC 12478,True,2
SRR27048549,ASSEMBLY,SRR27048549,Mycobacterium pseudokansasii,True,1
SRR27048550,ASSEMBLY,SRR27048550,Mycobacterium kansasii ATCC 12478,True,2
SRR27048551,ASSEMBLY,SRR27048551,Mycobacterium gastri,True,0
SRR27048552,ASSEMBLY,SRR27048552,Mycobacterium kansasii ATCC 12478,True,3
SRR27048553,ASSEMBLY,SRR27048553,Mycobacterium kansasii ATCC 12478,True,1
SRR27048555,ASSEMBLY,SRR27048555,Mycobacterium persicum,True,1
SRR27048556,ASSEMBLY,SRR27048556,Mycobacterium kansasii ATCC 12478,True,2
SRR27048558,ASSEMBLY,SRR27048558,Mycobacterium kansasii ATCC 12478,True,1
SRR27048559,ASSEMBLY,SRR27048559,Mycobacterium kansasii ATCC 12478,True,2
SRR27048560,ASSEMBLY,SRR27048560,Mycobacterium kansasii ATCC 12478,True,2
SRR27048563,ASSEMBLY,SRR27048563,Mycobacterium persicum,True,1
SRR27048564,ASSEMBLY,SRR27048564,Mycobacterium attenuatum,True,0
SRR27048565,ASSEMBLY,SRR27048565,Mycobacterium persicum,True,0
SRR27048569,ASSEMBLY,SRR27048569,Mycobacterium kansasii ATCC 12478,True,3
SRR27048570,ASSEMBLY,SRR27048570,Mycobacterium kansasii ATCC 12478,True,2
SRR27048571,ASSEMBLY,SRR27048571,Mycobacterium kansasii ATCC 12478,True,1
SRR27048572,ASSEMBLY,SRR27048572,Mycobacterium ostraviense,True,1
SRR27048574,ASSEMBLY,SRR27048574,Mycobacterium kansasii ATCC 12478,True,3
SRR27048575,ASSEMBLY,SRR27048575,Mycobacterium kansasii ATCC 12478,True,2
SRR27048576,ASSEMBLY,SRR27048576,Mycobacterium kansasii ATCC 12478,True,2
SRR27048577,ASSEMBLY,SRR27048577,Mycobacterium kansasii ATCC 12478,True,1
SRR27048578,ASSEMBLY,SRR27048578,Mycobacterium kansasii ATCC 12478,True,2
SRR27048580,ASSEMBLY,SRR27048580,Mycobacterium kansasii ATCC 12478,True,1
SRR27048582,ASSEMBLY,SRR27048582,Mycobacterium persicum,True,0
SRR27048583,ASSEMBLY,SRR27048583,Mycobacterium kansasii ATCC 12478,True,1
SRR27048584,ASSEMBLY,SRR27048584,Mycobacterium kansasii ATCC 12478,True,2
SRR27048588,ASSEMBLY,SRR27048588,Mycobacterium persicum,True,1
SRR27048589,ASSEMBLY,SRR27048589,Mycobacterium persicum,True,0
SRR27048591,ASSEMBLY,SRR27048591,Mycobacterium kansasii ATCC 12478,True,1
SRR27048594,ASSEMBLY,SRR27048594,Mycobacterium persicum,True,0
SRR27048595,ASSEMBLY,SRR27048595,Mycobacterium persicum,True,0
SRR27048596,ASSEMBLY,SRR27048596,Mycobacterium kansasii ATCC 12478,True,1
SRR27048599,ASSEMBLY,SRR27048599,Mycobacterium attenuatum,True,0
SRR27048600,ASSEMBLY,SRR27048600,Mycobacterium persicum,True,0
SRR27048601,ASSEMBLY,SRR27048601,Mycobacterium kansasii ATCC 12478,True,2
SRR27048603,ASSEMBLY,SRR27048603,Mycobacterium persicum,True,0
SRR27048604,ASSEMBLY,SRR27048604,Mycobacterium persicum,True,1
SRR27048605,ASSEMBLY,SRR27048605,Mycobacterium persicum,True,0
SRR27048606,ASSEMBLY,SRR27048606,Mycobacterium kansasii ATCC 12478,True,0
SRR27048607,ASSEMBLY,SRR27048607,Mycobacterium kansasii ATCC 12478,True,1
SRR27048608,ASSEMBLY,SRR27048608,Mycobacterium persicum,True,1
SRR27048609,ASSEMBLY,SRR27048609,Mycobacterium pseudokansasii,True,0
SRR27048610,ASSEMBLY,SRR27048610,Mycobacterium kansasii ATCC 12478,True,1
SRR27048611,ASSEMBLY,SRR27048611,Mycobacterium kansasii ATCC 12478,True,0
SRR27048612,ASSEMBLY,SRR27048612,Mycobacterium persicum,True,1
SRR27048613,ASSEMBLY,SRR27048613,Mycobacterium kansasii ATCC 12478,True,0
SRR27048614,ASSEMBLY,SRR27048614,Mycobacterium kansasii ATCC 12478,True,1
SRR27048615,ASSEMBLY,SRR27048615,Mycobacterium kansasii ATCC 12478,True,1
SRR27048616,ASSEMBLY,SRR27048616,Mycobacterium kansasii ATCC 12478,True,1
SRR27048617,ASSEMBLY,SRR27048617,Mycobacterium kansasii ATCC 12478,True,2
SRR27048618,ASSEMBLY,SRR27048618,Mycobacterium kansasii ATCC 12478,True,1
SRR27048619,ASSEMBLY,SRR27048619,Mycobacterium persicum,True,0
SRR27048621,ASSEMBLY,SRR27048621,Mycobacterium kansasii ATCC 12478,True,2
SRR27048622,ASSEMBLY,SRR27048622,Mycobacterium kansasii ATCC 12478,True,1
SRR27048623,ASSEMBLY,SRR27048623,Mycobacterium kansasii ATCC 12478,True,1
SRR27048624,ASSEMBLY,SRR27048624,Mycobacterium kansasii ATCC 12478,True,1
SRR27048625,ASSEMBLY,SRR27048625,Mycobacterium kansasii ATCC 12478,True,1
SRR27048626,ASSEMBLY,SRR27048626,Mycobacterium kansasii ATCC 12478,True,1
SRR27048627,ASSEMBLY,SRR27048627,Mycobacterium kansasii ATCC 12478,True,3
SRR27048629,ASSEMBLY,SRR27048629,Mycobacterium kansasii ATCC 12478,True,1
SRR27048630,ASSEMBLY,SRR27048630,Mycobacterium kansasii ATCC 12478,True,0
SRR27048631,ASSEMBLY,SRR27048631,Mycobacterium kansasii ATCC 12478,True,1
SRR27048632,ASSEMBLY,SRR27048632,Mycobacterium kansasii ATCC 12478,True,1
SRR27048633,ASSEMBLY,SRR27048633,Mycobacterium kansasii ATCC 12478,True,1
SRR27048634,ASSEMBLY,SRR27048634,Mycobacterium kansasii ATCC 12478,True,4
SRR27048635,ASSEMBLY,SRR27048635,Mycobacterium pseudokansasii,True,0
SRR27048636,ASSEMBLY,SRR27048636,Mycobacterium pseudokansasii,True,0
SRR27048638,ASSEMBLY,SRR27048638,Mycobacterium kansasii ATCC 12478,True,1
SRR27048640,ASSEMBLY,SRR27048640,Mycobacterium gastri,True,0
SRR27048642,ASSEMBLY,SRR27048642,Mycobacterium kansasii ATCC 12478,True,1
SRR27048644,ASSEMBLY,SRR27048644,Mycobacterium persicum,True,0
SRR27048650,ASSEMBLY,SRR27048650,Mycobacterium pseudokansasii,True,0
SRR27048651,ASSEMBLY,SRR27048651,Mycobacterium persicum,True,0
SRR27048652,ASSEMBLY,SRR27048652,Mycobacterium attenuatum,True,1
SRR27048653,ASSEMBLY,SRR27048653,Mycobacterium pseudokansasii,True,0
SRR27048654,ASSEMBLY,SRR27048654,Mycobacterium kansasii ATCC 12478,True,1
SRR27048655,ASSEMBLY,SRR27048655,Mycobacterium pseudokansasii,True,0
SRR27048656,ASSEMBLY,SRR27048656,Mycobacterium persicum,True,2
SRR27048658,ASSEMBLY,SRR27048658,Mycobacterium kansasii ATCC 12478,True,1
SRR27048659,ASSEMBLY,SRR27048659,Mycobacterium kansasii ATCC 12478,True,1
SRR27048660,ASSEMBLY,SRR27048660,Mycobacterium kansasii ATCC 12478,True,3
SRR27048661,ASSEMBLY,SRR27048661,Mycobacterium pseudokansasii,True,1
SRR27048662,ASSEMBLY,SRR27048662,Mycobacterium kansasii ATCC 12478,True,3
SRR27048663,ASSEMBLY,SRR27048663,Mycobacterium kansasii ATCC 12478,True,1
SRR27048664,ASSEMBLY,SRR27048664,Mycobacterium kansasii ATCC 12478,True,2
SRR27048665,ASSEMBLY,SRR27048665,Mycobacterium kansasii ATCC 12478,True,1
SRR27048667,ASSEMBLY,SRR27048667,Mycobacterium kansasii ATCC 12478,True,1
SRR27048668,ASSEMBLY,SRR27048668,Mycobacterium pseudokansasii,True,1
SRR27048669,ASSEMBLY,SRR27048669,Mycobacterium pseudokansasii,True,1
SRR27048670,ASSEMBLY,SRR27048670,Mycobacterium kansasii ATCC 12478,True,2
SRR27048671,ASSEMBLY,SRR27048671,Mycobacterium kansasii ATCC 12478,True,2
SRR27048673,ASSEMBLY,SRR27048673,Mycobacterium kansasii ATCC 12478,True,1
SRR27048674,ASSEMBLY,SRR27048674,Mycobacterium kansasii ATCC 12478,True,1
SRR27048675,ASSEMBLY,SRR27048675,Mycobacterium kansasii ATCC 12478,True,1
SRR27048678,ASSEMBLY,SRR27048678,Mycobacterium kansasii ATCC 12478,True,1
SRR27048680,ASSEMBLY,SRR27048680,Mycobacterium kansasii ATCC 12478,True,2
SRR27048682,ASSEMBLY,SRR27048682,Mycobacterium kansasii ATCC 12478,True,2
SRR27048683,ASSEMBLY,SRR27048683,Mycobacterium kansasii ATCC 12478,True,1
SRR27048684,ASSEMBLY,SRR27048684,Mycobacterium kansasii ATCC 12478,True,1
SRR27048686,ASSEMBLY,SRR27048686,Mycobacterium kansasii ATCC 12478,True,2
SRR27048687,ASSEMBLY,SRR27048687,Mycobacterium kansasii ATCC 12478,True,2
SRR27048690,ASSEMBLY,SRR27048690,Mycobacterium kansasii ATCC 12478,True,1
SRR27048691,ASSEMBLY,SRR27048691,Mycobacterium kansasii ATCC 12478,True,2
SRR27048692,ASSEMBLY,SRR27048692,Mycobacterium kansasii ATCC 12478,True,1
SRR27048693,ASSEMBLY,SRR27048693,Mycobacterium kansasii ATCC 12478,True,1
SRR27048694,ASSEMBLY,SRR27048694,Mycobacterium kansasii ATCC 12478,True,2
SRR27048699,ASSEMBLY,SRR27048699,Mycobacterium kansasii ATCC 12478,True,1
SRR27048700,ASSEMBLY,SRR27048700,Mycobacterium kansasii ATCC 12478,True,1
SRR27048702,ASSEMBLY,SRR27048702,Mycobacterium kansasii ATCC 12478,True,1
SRR27048703,ASSEMBLY,SRR27048703,Mycobacterium kansasii ATCC 12478,True,1
SRR27048704,ASSEMBLY,SRR27048704,Mycobacterium kansasii ATCC 12478,True,1
SRR27048705,ASSEMBLY,SRR27048705,Mycobacterium kansasii ATCC 12478,True,2
SRR27048706,ASSEMBLY,SRR27048706,Mycobacterium kansasii ATCC 12478,True,1
SRR27048707,ASSEMBLY,SRR27048707,Mycobacterium kansasii ATCC 12478,True,1
SRR27048708,ASSEMBLY,SRR27048708,Mycobacterium persicum,True,0
SRR27048709,ASSEMBLY,SRR27048709,Mycobacterium kansasii ATCC 12478,True,2
SRR27048710,ASSEMBLY,SRR27048710,Mycobacterium attenuatum,True,0
SRR27048711,ASSEMBLY,SRR27048711,Mycobacterium kansasii ATCC 12478,True,1
SRR27048712,ASSEMBLY,SRR27048712,Mycobacterium kansasii ATCC 12478,True,1
SRR27048713,ASSEMBLY,SRR27048713,Mycobacterium kansasii ATCC 12478,True,1
SRR27048714,ASSEMBLY,SRR27048714,Mycobacterium kansasii ATCC 12478,True,2
SRR27048715,ASSEMBLY,SRR27048715,Mycobacterium kansasii ATCC 12478,True,1
SRR27048716,ASSEMBLY,SRR27048716,Mycobacterium kansasii ATCC 12478,True,1
SRR27048717,ASSEMBLY,SRR27048717,Mycobacterium kansasii ATCC 12478,True,1
SRR27048718,ASSEMBLY,SRR27048718,Mycobacterium kansasii ATCC 12478,True,2
SRR27238452,ASSEMBLY,SRR27238452,Mycobacterium europaeum,True,2
SRR27238453,ASSEMBLY,SRR27238453,Mycobacterium shigaense,True,0
SRR27279512,ASSEMBLY,SRR27279512,Mycobacteroides abscessus ATCC 19977,True,0
SRR27279513,ASSEMBLY,SRR27279513,Mycobacteroides abscessus ATCC 19977,True,5
SRR27279514,ASSEMBLY,SRR27279514,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
SRR27279515,ASSEMBLY,SRR27279515,Mycobacteroides abscessus ATCC 19977,True,7
SRR27279516,ASSEMBLY,SRR27279516,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
SRR27279517,ASSEMBLY,SRR27279517,Mycobacteroides abscessus ATCC 19977,True,1
