sequence,MDS1,MDS2,genome
GCF_019120735.1_prophage_3,0.03097922683848349,0.2506140948678663,GCF_019120735.1
GCF_019120795.1_prophage_1,-0.6185251992196902,-0.3213635723643667,GCF_019120795.1
GCF_019120815.1_prophage_1,0.1970256575059167,0.839161355045537,GCF_019120815.1
GCF_019121055.1_prophage_1,-0.08534523886368986,0.7446787686196344,GCF_019121055.1
GCF_019121055.1_prophage_2,-0.3847645636724833,0.06436860684407598,GCF_019121055.1
GCF_019148725.1_prophage_5,0.6162763821649209,-0.4631331304847178,GCF_019148725.1
GCF_019148725.1_prophage_6,0.6654888369002249,-0.008031964617130962,GCF_019148725.1
GCF_019148765.1_prophage_5,-0.10629798966870638,0.11776721380476618,GCF_019148765.1
GCF_019148845.1_prophage_3,0.020892476497168914,0.11476884999298,GCF_019148845.1
GCF_019148845.1_prophage_7,-0.2580289538161987,-0.49753639274297895,GCF_019148845.1
GCF_019201615.1_prophage_3,-0.30385850750893795,-0.04454223630867501,GCF_019201615.1
GCF_019201665.1_prophage_3,0.41071738431409294,0.25619905499687484,GCF_019201665.1
GCF_019201765.1_prophage_4,-0.1249170041918944,-0.35993570230624045,GCF_019201765.1
GCF_019201865.1_prophage_3,0.12449127738669517,0.2517907625434813,GCF_019201865.1
GCF_019202285.1_prophage_7,-0.10753872779053303,-0.7061226993125622,GCF_019202285.1
GCF_019202555.1_prophage_1,0.16217076753063706,-0.5727540258817452,GCF_019202555.1
GCF_019219395.1_prophage_2,-0.26196010970801836,-0.13273522297417098,GCF_019219395.1
GCF_019219605.1_prophage_2,0.4195458242471223,-0.6314557807787272,GCF_019219605.1
GCF_019249965.1_prophage_4,-0.25679632476731434,0.18780900949686372,GCF_019249965.1
GCF_019250015.1_prophage_3,0.8302155028497838,-0.12994999030251245,GCF_019250015.1
GCF_019280025.1_prophage_2,0.42788225490087284,0.15870701661530717,GCF_019280025.1
GCF_019281595.1_prophage_1,-0.5058451985500062,-0.1043500330686803,GCF_019281595.1
GCF_019281595.1_prophage_2,-0.5119791897479283,0.027870802201320134,GCF_019281595.1
GCF_019282105.1_prophage_1,-0.5987836680713977,0.20439341419064078,GCF_019282105.1
GCF_019282155.1_prophage_4,-0.473388659150469,0.6539423472934495,GCF_019282155.1
GCF_019282295.1_prophage_4,-0.29372572952881215,0.16436699035174263,GCF_019282295.1
GCF_019282315.1_prophage_1,-0.5952177576602244,0.060446862422723395,GCF_019282315.1
GCF_019282355.1_prophage_1,-0.49601790584220184,0.6603744987323816,GCF_019282355.1
GCF_019282405.1_prophage_5,0.629704559471857,-0.45531311104367533,GCF_019282405.1
GCF_019282515.1_prophage_1,0.0013726766610643194,0.4044985612160528,GCF_019282515.1
GCF_019282695.1_prophage_4,0.45260172835639917,-0.45051673394577624,GCF_019282695.1
GCF_019297265.1_prophage_7,-0.8093980012025214,0.03399925378942753,GCF_019297265.1
GCF_019297415.1_prophage_3,-0.6866447225975688,-0.17988470492119168,GCF_019297415.1
GCF_019297505.1_prophage_4,-0.6745168288360931,-0.17294846473271852,GCF_019297505.1
GCF_019297555.1_prophage_5,-0.10711877207619841,0.06426265108089459,GCF_019297555.1
GCF_019311925.1_prophage_4,-0.475806970633273,-0.057581573821122674,GCF_019311925.1
GCF_019312345.1_prophage_8,-0.08108244050786077,0.42771240337714445,GCF_019312345.1
GCF_019312485.1_prophage_1,0.7670907041265741,-0.3141920376431636,GCF_019312485.1
GCF_019350995.1_prophage_1,-0.6360181987652166,0.2385892098823123,GCF_019350995.1
GCF_019351035.1_prophage_3,0.6506372424299506,-0.014274573211725417,GCF_019351035.1
GCF_019351255.1_prophage_2,0.45293723868208047,-0.008662404496520485,GCF_019351255.1
GCF_019351275.1_prophage_3,0.2206819407828754,0.6489391583335412,GCF_019351275.1
GCF_019351335.1_prophage_2,0.17174764409430854,0.14149829173683937,GCF_019351335.1
GCF_019355495.1_prophage_9,-0.3091881329440377,-0.49459856278072534,GCF_019355495.1
GCF_019375055.2_prophage_3,0.03350240036887761,0.08029414116853327,GCF_019375055.2
GCF_019375055.2_prophage_8,-0.1852218463197044,-0.7750322227899333,GCF_019375055.2
GCF_019426265.1_prophage_4,-0.13004019048047635,0.13983990473025032,GCF_019426265.1
GCF_019428645.1_prophage_3,-0.530181060031949,-0.22588035673351164,GCF_019428645.1
GCF_019428665.1_prophage_4,0.7865543337748148,-0.09258361135853405,GCF_019428665.1
GCF_019428725.1_prophage_6,-0.7339437132093086,0.40300566848987807,GCF_019428725.1
GCF_019431315.1_prophage_5,0.35058358859178523,0.6010935037058999,GCF_019431315.1
GCF_019431335.1_prophage_11,-0.021570060680005543,0.08367062656646714,GCF_019431335.1
GCF_019431475.1_prophage_7,0.2910469221800185,0.7604246759549471,GCF_019431475.1
GCF_019436585.1_prophage_4,0.1901851992761099,0.7895522742321797,GCF_019436585.1
GCF_019436625.1_prophage_4,0.50747643708189,0.07468958670871405,GCF_019436625.1
GCF_019444045.1_prophage_1,-0.5780471989888334,0.28575198034822286,GCF_019444045.1
GCF_019458565.1_prophage_3,0.4428199122782843,-0.611507579369495,GCF_019458565.1
GCF_019459845.1_prophage_5,0.10238897340951975,0.8001656899939416,GCF_019459845.1
GCF_019460065.1_prophage_3,0.7446510230362984,-0.2065472478978436,GCF_019460065.1
GCF_019509185.1_prophage_3,0.7479959655740386,-0.30490108560471235,GCF_019509185.1
GCF_019509195.1_prophage_1,0.11854568036359675,-0.11020080289330658,GCF_019509195.1
GCF_019509195.1_prophage_6,0.17472417151242123,-0.6437572338765525,GCF_019509195.1
GCF_019509565.1_prophage_1,0.4830078310862907,-0.48650430540364364,GCF_019509565.1
GCF_019551855.1_prophage_4,0.021081902903984987,0.3024729104214115,GCF_019551855.1
GCF_019584115.1_prophage_3,-0.3996078216957953,-0.4382717152730314,GCF_019584115.1
GCF_019584345.1_prophage_3,0.10490015960238241,0.09248755824885697,GCF_019584345.1
GCF_019584445.1_prophage_2,0.14410166977521274,0.13680904398731006,GCF_019584445.1
GCF_019584445.1_prophage_3,-0.02249482555178409,0.1428903440577214,GCF_019584445.1
GCF_019584865.1_prophage_1,-0.12136087912644734,-0.7492309772296872,GCF_019584865.1
GCF_019584865.1_prophage_6,0.7295492276221526,0.45919111466401275,GCF_019584865.1
GCF_019585005.1_prophage_1,0.769765374149178,-0.11845722141837194,GCF_019585005.1
GCF_019585285.1_prophage_6,-0.21478559401295297,0.01893129576458918,GCF_019585285.1
GCF_019585305.1_prophage_1,0.1841391714189147,-0.6141644123922003,GCF_019585305.1
GCF_019585485.1_prophage_3,0.4837924654117425,0.24481778106459867,GCF_019585485.1
GCF_019585745.1_prophage_2,0.41153290411940135,0.6185162001780671,GCF_019585745.1
GCF_019585825.1_prophage_3,-0.49249263228664336,-0.047751796490209476,GCF_019585825.1
GCF_019585905.1_prophage_3,-0.24218916370024954,0.2533150589699786,GCF_019585905.1
GCF_019585925.1_prophage_2,-0.21558010360998406,0.2176428128744293,GCF_019585925.1
GCF_019585935.1_prophage_7,-0.4134219250063649,-0.6717302024390123,GCF_019585935.1
GCF_019587165.1_prophage_1,-0.4489610989582374,0.15375504605284218,GCF_019587165.1
GCF_019587225.1_prophage_2,0.18967293156566384,-0.12349928155257534,GCF_019587225.1
GCF_019587335.1_prophage_3,0.3921383918610254,0.7500881104568647,GCF_019587335.1
GCF_019587525.1_prophage_5,0.286141705228186,-0.6332675376105121,GCF_019587525.1
GCF_019587895.1_prophage_2,0.38400990581239114,-0.6310184597045491,GCF_019587895.1
GCF_019587985.1_prophage_5,-0.05554638159496005,0.2789593757605573,GCF_019587985.1
GCF_019645995.1_prophage_2,-0.12018809379014811,-0.4599885291249614,GCF_019645995.1
GCF_019655835.1_prophage_1,-0.13394773995733114,-0.31417953564113593,GCF_019655835.1
GCF_019660015.1_prophage_1,0.20333509609074535,-0.5915510569559257,GCF_019660015.1
GCF_019660785.1_prophage_3,-0.6945361591674968,0.2680299836052499,GCF_019660785.1
GCF_019660835.1_prophage_3,-0.7790063519469103,0.3705093772044193,GCF_019660835.1
GCF_019660925.1_prophage_3,-0.012492550966550654,0.6752255404424398,GCF_019660925.1
GCF_019683895.1_prophage_2,-0.6581760090379181,0.15631297871851427,GCF_019683895.1
GCF_019684015.1_prophage_5,0.1772745279964499,0.8259275658317614,GCF_019684015.1
GCF_019730465.1_prophage_5,-0.5554770666348696,0.12747329761038279,GCF_019730465.1
GCF_019731455.1_prophage_3,-0.15795631490241618,-0.3419412182722574,GCF_019731455.1
GCF_019772125.1_prophage_5,0.1997153991844968,-0.5832833841859962,GCF_019772125.1
GCF_019772145.1_prophage_2,0.159560818556211,0.23955920472220493,GCF_019772145.1
GCF_019780835.1_prophage_3,-0.24941880388354926,-0.4487186120440002,GCF_019780835.1
GCF_019780925.1_prophage_4,0.5969249021682471,-0.4221345313656696,GCF_019780925.1
GCF_019800285.1_prophage_7,0.2866042238703054,-0.7915252519980969,GCF_019800285.1
GCF_019834445.1_prophage_6,-0.10856114582206301,0.1122993488632058,GCF_019834445.1
GCF_019834455.1_prophage_1,-0.23578016685785202,-0.023230783733886234,GCF_019834455.1
GCF_019839425.1_prophage_3,-0.5429318292822107,-0.11114578013160342,GCF_019839425.1
GCF_019839945.1_prophage_2,0.37980616428487435,-0.39944525196472397,GCF_019839945.1
GCF_019840005.1_prophage_5,0.4500082976526655,-0.6257943921643967,GCF_019840005.1
GCF_019840065.1_prophage_6,0.5112321993608121,0.19877977791033843,GCF_019840065.1
GCF_019840545.1_prophage_1,-0.07777118741036308,0.10707797588324121,GCF_019840545.1
GCF_019840625.1_prophage_2,0.44323276619468754,0.17011761893824726,GCF_019840625.1
GCF_019840825.1_prophage_3,0.3648235758776974,0.13147403620415746,GCF_019840825.1
GCF_019840915.1_prophage_1,0.2712114241131471,0.11724987152883982,GCF_019840915.1
GCF_019840915.1_prophage_2,0.47333017573452346,0.6085248271175245,GCF_019840915.1
GCF_019841065.1_prophage_1,-0.516710052393314,0.31192227832965425,GCF_019841065.1
GCF_019841365.1_prophage_5,-0.4314181340984847,0.17532447948174934,GCF_019841365.1
GCF_019841475.1_prophage_8,0.32197798480408285,-0.6199326447923829,GCF_019841475.1
GCF_019841545.1_prophage_2,-0.5305316391920394,-0.40921119710575965,GCF_019841545.1
GCF_019841565.1_prophage_4,0.030561286145288514,0.3722217605129856,GCF_019841565.1
GCF_019841585.1_prophage_1,-0.0037185964199102557,0.7829518828845018,GCF_019841585.1
GCF_019841705.1_prophage_2,-0.6235826255424429,0.2057479388146977,GCF_019841705.1
GCF_019841865.1_prophage_3,0.004858007484113079,0.4055085846068966,GCF_019841865.1
GCF_019878055.1_prophage_5,0.661842119250894,-0.2589162322262583,GCF_019878055.1
GCF_019878145.1_prophage_1,0.435960629954201,0.18880574759823196,GCF_019878145.1
GCF_019878155.1_prophage_9,0.6199865571892208,-0.4715350159303227,GCF_019878155.1
GCF_019878665.1_prophage_2,-0.05963142992702091,0.1261769450869921,GCF_019878665.1
GCF_019879225.1_prophage_7,-0.09911415532334149,0.10621255773025287,GCF_019879225.1
GCF_019879285.1_prophage_3,0.6746112224124537,0.0682088679115211,GCF_019879285.1
GCF_019879405.1_prophage_4,-0.39163730825208304,0.6804052265017061,GCF_019879405.1
GCF_019879535.1_prophage_4,0.4383161310658294,-0.6358176694545558,GCF_019879535.1
GCF_019879625.1_prophage_3,-0.6313750936757282,-0.2783737593981892,GCF_019879625.1
GCF_019891035.1_prophage_3,-0.26130113598377974,0.15609648039470056,GCF_019891035.1
GCF_019891295.1_prophage_2,-0.4424545903234508,-0.03378703765980497,GCF_019891295.1
GCF_019891305.1_prophage_2,0.004426837337010642,-0.41438986757179447,GCF_019891305.1
GCF_019926445.1_prophage_1,0.46542687223926327,0.18803697106480888,GCF_019926445.1
GCF_019926495.1_prophage_1,-0.4531953230322841,-0.07624608841900352,GCF_019926495.1
GCF_019926495.1_prophage_3,0.6211523893125258,-0.42393236197026,GCF_019926495.1
GCF_019926525.1_prophage_6,0.5151286596422773,0.07799699815476446,GCF_019926525.1
GCF_019926805.1_prophage_3,0.4971053537603564,0.0634699152778532,GCF_019926805.1
GCF_019957205.1_prophage_8,0.345751398610005,-0.6234242607284831,GCF_019957205.1
GCF_019957355.1_prophage_6,-0.551801489082236,-0.47581742802488425,GCF_019957355.1
GCF_019957505.1_prophage_2,-0.522370663151156,0.04813474255506067,GCF_019957505.1
GCF_019958035.1_prophage_3,0.16006945518279198,-0.17084421946899236,GCF_019958035.1
GCF_019958115.1_prophage_1,-0.531005475802341,0.6629805721215372,GCF_019958115.1
GCF_019969545.1_prophage_9,-0.4810875563473813,0.03146902581015727,GCF_019969545.1
GCF_019970955.1_prophage_2,0.009174412577862893,0.33608015165096994,GCF_019970955.1
GCF_019971035.1_prophage_1,0.6174137956174657,0.5642128649694363,GCF_019971035.1
GCF_019971115.1_prophage_2,0.5994279004592566,-0.4994151623019794,GCF_019971115.1
GCF_019976835.1_prophage_6,-0.5187144086739452,0.6693675065511094,GCF_019976835.1
GCF_020005445.1_prophage_4,0.35590191985898645,-0.6260210201505887,GCF_020005445.1
GCF_020037245.1_prophage_3,0.0048611831204918386,0.3869110093052538,GCF_020037245.1
GCF_020051435.1_prophage_6,-0.007573013282593632,0.5087113143004711,GCF_020051435.1
GCF_020051595.1_prophage_6,0.4257419675594013,0.16017803052668866,GCF_020051595.1
GCF_020076285.1_prophage_2,0.005210022031239901,0.25647045388645845,GCF_020076285.1
GCF_020085025.1_prophage_3,-0.8421428876109501,0.11262630048548891,GCF_020085025.1
GCF_020085195.1_prophage_10,0.006712166755665112,0.15368948288589318,GCF_020085195.1
GCF_020085235.1_prophage_1,0.008782387426201953,0.7391988308204387,GCF_020085235.1
GCF_020085235.1_prophage_2,-0.011187453267687197,0.10369966659720364,GCF_020085235.1
GCF_020085555.1_prophage_2,0.28419852417319075,-0.6367565818819682,GCF_020085555.1
GCF_020085735.1_prophage_1,-0.2426838889822233,0.33017094787006246,GCF_020085735.1
GCF_020085895.1_prophage_4,-0.4688072138647942,-0.6463709093255662,GCF_020085895.1
GCF_020086055.1_prophage_5,-0.3387536574444139,0.729021599964074,GCF_020086055.1
GCF_020086165.1_prophage_2,0.5406482982375976,-0.5193191973988439,GCF_020086165.1
GCF_020086315.1_prophage_4,-0.5939179566385562,0.5536348873084889,GCF_020086315.1
GCF_020086365.1_prophage_1,0.513236283129534,0.5395254361136328,GCF_020086365.1
GCF_020105335.1_prophage_2,0.08984647938864734,0.20995603200476626,GCF_020105335.1
GCF_020105395.1_prophage_9,-0.47746500329456176,0.5445114436977311,GCF_020105395.1
GCF_020148165.1_prophage_6,-0.08169929558014034,-0.3002218941837827,GCF_020148165.1
GCF_020149665.1_prophage_4,-0.15377497247992122,0.07234451452274505,GCF_020149665.1
GCF_020149705.1_prophage_1,0.4315844883413494,-0.48007081079829833,GCF_020149705.1
GCF_020149705.1_prophage_4,0.6967964837102074,-0.21826210214856867,GCF_020149705.1
GCF_020162395.1_prophage_5,0.1613708904083353,0.20339862040914752,GCF_020162395.1
GCF_020162435.1_prophage_2,-0.4834220883837869,-0.016788208579549508,GCF_020162435.1
GCF_020162435.1_prophage_5,-0.16941228167144604,-0.3173319531426915,GCF_020162435.1
GCF_020162445.1_prophage_1,-0.18503290393782215,0.7783779159608535,GCF_020162445.1
GCF_020162445.1_prophage_5,0.47479553092119997,0.2020312680289347,GCF_020162445.1
GCF_020162475.1_prophage_1,-0.6397380937769312,0.14355265781892226,GCF_020162475.1
GCF_020162615.1_prophage_6,0.11831035168160597,-0.7078176757078496,GCF_020162615.1
GCF_020162695.1_prophage_5,-0.10039338573411623,0.07532880463833383,GCF_020162695.1
GCF_020162765.1_prophage_2,-0.4456324819748087,0.5801461376752917,GCF_020162765.1
GCF_020162795.1_prophage_2,-0.12104076538824018,-0.3427328874706056,GCF_020162795.1
GCF_020166635.1_prophage_6,-0.4559085321301349,-0.09198676750003722,GCF_020166635.1
GCF_020166655.1_prophage_2,0.3981825057462495,-0.6307542672011478,GCF_020166655.1
GCF_020166665.1_prophage_2,0.2413277379482685,0.15740121116497538,GCF_020166665.1
GCF_020168335.1_prophage_1,0.6432830641523526,-0.5019249224350603,GCF_020168335.1
GCF_020168375.1_prophage_1,-0.6919305071545092,0.22640226753853968,GCF_020168375.1
GCF_020168695.1_prophage_5,-0.1360288592804239,-0.3717169923416224,GCF_020168695.1
GCF_020168775.1_prophage_2,0.3463247088236754,-0.626073877657709,GCF_020168775.1
GCF_020169365.1_prophage_1,0.18819723463830007,0.14109500953956994,GCF_020169365.1
GCF_020215925.1_prophage_3,-0.10555710783687153,0.5225229665003511,GCF_020215925.1
GCF_020215945.1_prophage_6,0.5076506392076159,0.06814604170872629,GCF_020215945.1
GCF_020215945.1_prophage_9,0.7956665408553313,0.2703294766030039,GCF_020215945.1
GCF_020216205.1_prophage_3,-0.058592287860585374,-0.7262956617955967,GCF_020216205.1
GCF_020217445.1_prophage_7,0.16210880163262,-0.5758573686908836,GCF_020217445.1
GCF_020230345.1_prophage_1,-0.1866218418085911,-0.3161873988977396,GCF_020230345.1
GCF_020230435.1_prophage_1,-0.21366089619024103,0.20238125265183998,GCF_020230435.1
GCF_020251685.1_prophage_5,-0.5920586697906105,0.20533182175994813,GCF_020251685.1
GCF_020251725.1_prophage_5,0.628956507117336,-0.5293195622104623,GCF_020251725.1
GCF_020281995.1_prophage_1,0.3315138590161564,-0.6207611034824536,GCF_020281995.1
GCF_020282065.1_prophage_3,-0.13561005162842982,-0.45846425933044305,GCF_020282065.1
GCF_020282125.1_prophage_4,0.46130513504675413,0.21396996228991652,GCF_020282125.1
GCF_020282125.1_prophage_5,-0.5051347389546371,0.017846049064938776,GCF_020282125.1
GCF_020282185.1_prophage_4,0.27199146924377865,-0.5314765972805148,GCF_020282185.1
GCF_020282305.1_prophage_1,-0.5007840255138777,-0.04697167861242072,GCF_020282305.1
GCF_020381605.1_prophage_3,-0.09714685750600736,0.7476019472865622,GCF_020381605.1
GCF_020381685.1_prophage_3,-0.12711946884308986,-0.47851671167113946,GCF_020381685.1
GCF_020381985.1_prophage_3,0.10803683420429427,0.17469726566167149,GCF_020381985.1
GCF_020381995.1_prophage_5,0.4355334075314867,-0.5829513574576219,GCF_020381995.1
GCF_020406085.1_prophage_2,-0.4446611062228088,0.03277681336933452,GCF_020406085.1
GCF_020418405.1_prophage_1,-0.2576128960485979,-0.11706051105424065,GCF_020418405.1
GCF_020421655.1_prophage_2,-0.5064046670019764,-0.0847080399049167,GCF_020421655.1
GCF_020421745.1_prophage_7,0.7135742562530967,0.18617897465772645,GCF_020421745.1
GCF_020422265.1_prophage_1,-0.41257786996984114,-0.44394047929370367,GCF_020422265.1
GCF_020422525.1_prophage_5,-0.3613673129375076,-0.029048188841244185,GCF_020422525.1
GCF_020422745.1_prophage_2,0.06419902073479929,0.16517432379263078,GCF_020422745.1
GCF_020422745.1_prophage_6,-0.2306867561490804,0.7768599505742755,GCF_020422745.1
GCF_020423185.1_prophage_4,0.17639722641461766,0.2616250131736195,GCF_020423185.1
GCF_020423205.1_prophage_14,0.19229545134901843,0.24732561111613013,GCF_020423205.1
GCF_020423225.1_prophage_15,-0.3704468854132277,-0.2334580515631266,GCF_020423225.1
GCF_020443995.1_prophage_13,0.16864127454629038,0.250112055380121,GCF_020443995.1
GCF_020443995.1_prophage_14,0.17691636797459898,0.25106674610749397,GCF_020443995.1
GCF_020443995.1_prophage_5,0.17854212118300447,0.2614509081847934,GCF_020443995.1
GCF_020494055.1_prophage_2,0.34104774671559634,-0.6167952648656685,GCF_020494055.1
GCF_020514375.1_prophage_5,-0.4565679099505737,0.14461747372514278,GCF_020514375.1
GCF_020514385.1_prophage_7,0.6112078163905933,0.1985550586869393,GCF_020514385.1
GCF_020514555.1_prophage_2,-0.1913874282128989,-0.567765120762483,GCF_020514555.1
GCF_020514905.1_prophage_3,-0.15286647777755524,0.08691197724110415,GCF_020514905.1
GCF_020514905.1_prophage_7,0.10866269054791443,0.22721688549708485,GCF_020514905.1
GCF_020515295.1_prophage_6,0.040004168829920216,0.004939809689560617,GCF_020515295.1
GCF_020515315.1_prophage_4,-0.12703428683284163,-0.3425440335653417,GCF_020515315.1
GCF_020526745.1_prophage_5,-0.12970052799334084,-0.5172292021713539,GCF_020526745.1
GCF_020535205.1_prophage_4,-0.14664074805352267,0.08164761269627187,GCF_020535205.1
GCF_020552865.1_prophage_5,0.11547736767978148,0.76072141777493,GCF_020552865.1
GCF_020553665.1_prophage_3,0.1620425171912254,-0.7037795277493682,GCF_020553665.1
GCF_020594115.1_prophage_6,0.21874346566228542,0.17276280721371787,GCF_020594115.1
GCF_020594415.1_prophage_5,-0.057787461026259916,0.27974641306489234,GCF_020594415.1
GCF_020594495.1_prophage_4,-0.05778746102625993,0.2797464130648923,GCF_020594495.1
GCF_020662165.1_prophage_7,-0.18619289656746538,0.25881748422990636,GCF_020662165.1
GCF_020668375.1_prophage_2,-0.026641535843299313,0.3452154318696644,GCF_020668375.1
GCF_020668485.1_prophage_2,0.43004000419822763,-0.6294741151263872,GCF_020668485.1
GCF_020668575.1_prophage_3,0.3561893962281356,-0.6273283820077881,GCF_020668575.1
GCF_020668575.1_prophage_4,-0.2607158734913106,0.2160610445967874,GCF_020668575.1
GCF_020668755.1_prophage_2,-0.4651451232308085,-0.09037542583733495,GCF_020668755.1
GCF_020668895.1_prophage_7,-0.5825107403565476,-0.17703466000003684,GCF_020668895.1
GCF_020668915.1_prophage_2,-0.0015263185434673712,0.41134083319886394,GCF_020668915.1
GCF_020669055.1_prophage_2,-0.3008260592332271,0.15628040553906908,GCF_020669055.1
GCF_020669085.1_prophage_3,0.17294840704716918,-0.12578600701980072,GCF_020669085.1
GCF_020669155.1_prophage_5,-0.4849200913496675,-0.0751188186401183,GCF_020669155.1
GCF_020669215.1_prophage_4,0.24354491537335782,0.17545324814333876,GCF_020669215.1
GCF_020669315.1_prophage_4,-0.5427645539480469,-0.3634497297857623,GCF_020669315.1
GCF_020669315.1_prophage_5,0.10102857205544641,-0.8295531336423508,GCF_020669315.1
GCF_020669455.1_prophage_7,-0.6364893723303195,-0.2152160752677595,GCF_020669455.1
GCF_020669475.1_prophage_2,0.006761793222391602,-0.6848096812843893,GCF_020669475.1
GCF_020669475.1_prophage_7,0.08091408479413051,0.2791665514073245,GCF_020669475.1
GCF_020669685.1_prophage_1,-0.3531529941500389,-0.26263614293725895,GCF_020669685.1
GCF_020669725.1_prophage_1,-0.5403042851971117,-0.168193683593961,GCF_020669725.1
GCF_020669795.1_prophage_2,0.760070299771369,0.16946291558975624,GCF_020669795.1
GCF_020669945.1_prophage_1,0.47259887576738824,0.018350568381620774,GCF_020669945.1
GCF_020669985.1_prophage_5,0.28698664901774457,0.09670973082714893,GCF_020669985.1
GCF_020670065.1_prophage_6,-0.2889575275648251,0.2594458719983993,GCF_020670065.1
GCF_020683045.1_prophage_2,0.6900523740140706,-0.37934731576859376,GCF_020683045.1
GCF_020683085.1_prophage_1,-0.025691101945078017,0.16285224695876813,GCF_020683085.1
GCF_020731985.1_prophage_3,0.06397270055211554,0.16521548467318894,GCF_020731985.1
GCF_020732035.1_prophage_4,-0.5816949052445903,0.6093301733177269,GCF_020732035.1
GCF_020732055.1_prophage_2,-0.46080888904466805,0.08116397037803225,GCF_020732055.1
GCF_020732545.1_prophage_2,0.62917206009911,0.5391053418738688,GCF_020732545.1
GCF_020732585.1_prophage_4,-0.3266281352199648,0.1840907645614057,GCF_020732585.1
GCF_020732795.1_prophage_2,0.1095954858092873,0.19843148362878252,GCF_020732795.1
GCF_020732795.1_prophage_3,0.3089834659597687,0.6894530241022848,GCF_020732795.1
GCF_020733625.1_prophage_1,0.4613164703804616,0.5713659652417452,GCF_020733625.1
GCF_020733885.1_prophage_4,0.4215832529987627,-0.6295199176012544,GCF_020733885.1
GCF_020733955.1_prophage_5,0.29807062840287196,0.24848308439417374,GCF_020733955.1
GCF_020733955.1_prophage_6,-0.48485385514364526,0.1384280380923958,GCF_020733955.1
GCF_020734045.1_prophage_2,-0.2237033271265428,-0.3035991830270999,GCF_020734045.1
GCF_020741155.1_prophage_3,-0.17844155721899155,0.2257041106884408,GCF_020741155.1
GCF_020782285.1_prophage_5,0.47511545931279964,0.054568957294401775,GCF_020782285.1
GCF_020782405.1_prophage_3,-0.7133141273792317,0.45308226828193465,GCF_020782405.1
GCF_020782685.1_prophage_2,0.3314666227251172,-0.618959653721782,GCF_020782685.1
GCF_020782695.1_prophage_3,-0.5153419649373565,-0.3473605521151696,GCF_020782695.1
GCF_020819635.1_prophage_2,0.32381213562249245,-0.6194916284136718,GCF_020819635.1
GCF_020821775.1_prophage_2,-0.03149454791982698,0.7029249247691067,GCF_020821775.1
GCF_020821925.1_prophage_2,0.06564288739024607,0.29891608564177824,GCF_020821925.1
GCF_020827555.1_prophage_3,0.12421802450986348,0.7035119604929719,GCF_020827555.1
GCF_020827895.1_prophage_4,-0.27482425184215614,0.20848313243067132,GCF_020827895.1
GCF_020829045.1_prophage_2,0.10814736995215969,0.19318693885358587,GCF_020829045.1
GCF_020831395.1_prophage_2,-0.17677610558050103,0.2201300976293489,GCF_020831395.1
GCF_020858205.1_prophage_10,-0.0427316407988058,0.4653084323751503,GCF_020858205.1
GCF_020858625.1_prophage_3,0.4327069771677434,-0.61637776042586,GCF_020858625.1
GCF_020859015.1_prophage_5,-0.6175853705382641,0.5360178823408984,GCF_020859015.1
GCF_020859075.1_prophage_4,-0.5894643659758374,-0.3352133162162751,GCF_020859075.1
GCF_020859325.1_prophage_5,-0.7557549619179106,-0.36663039990367635,GCF_020859325.1
GCF_020859375.1_prophage_1,-0.18376371864469176,0.03530734629745352,GCF_020859375.1
GCF_020861305.1_prophage_3,0.00413337556269229,0.40553800553912295,GCF_020861305.1
GCF_020868245.1_prophage_7,0.5867051309868783,0.5240929540235902,GCF_020868245.1
GCF_020882935.1_prophage_7,0.3429929711535052,0.4560364666630143,GCF_020882935.1
GCF_020883255.1_prophage_4,0.06769476102912572,0.19606384175179284,GCF_020883255.1
GCF_020883355.1_prophage_2,0.1653610879198126,0.8398540175593843,GCF_020883355.1
GCF_020883395.1_prophage_1,0.40398817144607563,0.7479245948443182,GCF_020883395.1
GCF_020883515.1_prophage_5,0.4615641388429607,0.050878172390273306,GCF_020883515.1
GCF_020886495.2_prophage_6,-0.5189096304813392,0.5522318751299561,GCF_020886495.2
GCF_020886575.2_prophage_2,0.08028214801534732,0.0946038017832622,GCF_020886575.2
GCF_020886575.2_prophage_8,0.4787315157093992,0.07525189441057556,GCF_020886575.2
GCF_020905655.1_prophage_2,0.15148704102838562,0.13570490079808353,GCF_020905655.1
GCF_020907615.1_prophage_7,0.587328837553176,-0.3375152356059076,GCF_020907615.1
GCF_020907645.1_prophage_2,0.15167564085400492,0.2498599365883419,GCF_020907645.1
GCF_020907645.1_prophage_7,0.23129868011555177,0.6711231207213855,GCF_020907645.1
GCF_020966395.1_prophage_4,-0.5337804430399965,0.536870018612623,GCF_020966395.1
GCF_020966535.1_prophage_5,0.07595458743898041,0.35308659559821226,GCF_020966535.1
GCF_021028405.1_prophage_1,0.5828698738556408,-0.23321099830197883,GCF_021028405.1
GCF_021029505.1_prophage_4,-0.6297863727809949,-0.24942260568087488,GCF_021029505.1
GCF_021035545.1_prophage_1,-0.3336458251063251,-0.661362831885471,GCF_021035545.1
GCF_021035625.1_prophage_5,-0.024708587829751116,0.4730097606303218,GCF_021035625.1
GCF_021035665.1_prophage_1,0.2151610335483439,0.12158707114731411,GCF_021035665.1
GCF_021035695.1_prophage_1,-0.16842216751047764,0.25906708605523376,GCF_021035695.1
GCF_021108535.1_prophage_3,0.6926488675321993,-0.029343437306975296,GCF_021108535.1
